Priority,Lead Type,Business Name,Cuisine Type,Address,Postcode,Phone,Website,Latitude,Longitude,Source,Contacted,Contact_Date,Contact_Notes
HIGH,Cooking Oil,American Hot Pizza,pizza,"30, Manor Place, SE17 6, London",SE17 6,+44 20 7703 0044,https://www.americanhotpizza.co.uk/,51.4891079,-0.0977784,OpenStreetMap,False,,
HIGH,Cooking Oil,American Hot Pizza,pizza,"30, Manor Place, SE17 8, London",SE17 8,+44 20 7703 0044,https://www.americanhotpizza.co.uk/,51.4891079,-0.0977784,OpenStreetMap,False,,
HIGH,Cooking Oil,American Hot Pizza,pizza,"30, Manor Place, SE17 9, London",SE17 9,+44 20 7703 0044,https://www.americanhotpizza.co.uk/,51.4891079,-0.0977784,OpenStreetMap,False,,
HIGH,Cooking Oil,Assenheims,chicken,"8, London Bridge Street, SE1 0, London",SE1 0,,,51.5053618,-0.0884793,OpenStreetMap,False,,
HIGH,Cooking Oil,Assenheims,chicken,"8, London Bridge Street, SE1 1, London",SE1 1,,,51.5053618,-0.0884793,OpenStreetMap,False,,
HIGH,Cooking Oil,Assenheims,chicken,"8, London Bridge Street, SE1 2, London",SE1 2,,,51.5053618,-0.0884793,OpenStreetMap,False,,
HIGH,Cooking Oil,Assenheims,chicken,"8, London Bridge Street, SE1 5, London",SE1 5,,,51.5053618,-0.0884793,OpenStreetMap,False,,
HIGH,Cooking Oil,Assenheims 56,fast_food,"3-4, Ludgate Broadway, SE1 3, London",SE1 3,,,51.5134245,-0.1029426,OpenStreetMap,False,,
HIGH,Cooking Oil,Asya,fish_and_chips,"108, Coldharbour Lane, SE5 5, London",SE5 5,,,51.4693015,-0.0975942,OpenStreetMap,False,,
HIGH,Cooking Oil,Asya,fish_and_chips,"108, Coldharbour Lane, SE5 8, London",SE5 8,,,51.4693015,-0.0975942,OpenStreetMap,False,,
HIGH,Cooking Oil,Asya,fish_and_chips,"108, Coldharbour Lane, SE17 7, London",SE17 7,,,51.4693015,-0.0975942,OpenStreetMap,False,,
HIGH,Cooking Oil,Atis,fast_food,"13, Dirty Lane, SE1 1, London",SE1 1,,,51.5059393,-0.0921677,OpenStreetMap,False,,
HIGH,Cooking Oil,Atis,fast_food,"13, Dirty Lane, SE1 5, London",SE1 5,,,51.5059393,-0.0921677,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Factory,fast_food,"SE1 3, London",SE1 3,,,51.5032054,-0.1119159,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Factory,fast_food,"SE1 4, London",SE1 4,,,51.5032054,-0.1119159,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Factory,fast_food,"SE1 9, London",SE1 9,,,51.5032054,-0.1119159,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel King,sandwich,"280, Walworth Road, SE17 0, London",SE17 0,,,51.4872584,-0.0955138,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel King,sandwich,"280, Walworth Road, SE17 1, London",SE17 1,,,51.4872584,-0.0955138,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel King,sandwich,"280, Walworth Road, SE17 2, London",SE17 2,,,51.4872584,-0.0955138,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel King,sandwich,"280, Walworth Road, SE17 4, London",SE17 4,,,51.4872584,-0.0955138,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel King,sandwich,"280, Walworth Road, SE17 6, London",SE17 6,,,51.4872584,-0.0955138,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel King,sandwich,"280, Walworth Road, SE17 8, London",SE17 8,,,51.4872584,-0.0955138,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel King,sandwich,"280, Walworth Road, SE17 9, London",SE17 9,,,51.4872584,-0.0955138,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Street,fast_food,"SE1 9, London",SE1 9,,,51.50231,-0.117716,OpenStreetMap,False,,
HIGH,Cooking Oil,Bar + Block Steakhouse,burger;steak_house,"Ufford Street, SE1 3, London",SE1 3,020 3928 8288,https://www.barandblock.co.uk/en-gb/locations/london-southwark,51.5026314,-0.1062003,OpenStreetMap,False,,
HIGH,Cooking Oil,Bar + Block Steakhouse,burger;steak_house,"Ufford Street, SE1 4, London",SE1 4,020 3928 8288,https://www.barandblock.co.uk/en-gb/locations/london-southwark,51.5026314,-0.1062003,OpenStreetMap,False,,
HIGH,Cooking Oil,Bar + Block Steakhouse,burger;steak_house,"Ufford Street, SE1 9, London",SE1 9,020 3928 8288,https://www.barandblock.co.uk/en-gb/locations/london-southwark,51.5026314,-0.1062003,OpenStreetMap,False,,
HIGH,Cooking Oil,Barbarellas Café,breakfast;burger;fish_and_chips,"141, Lower Marsh, SE1 4, London",SE1 4,+44 20 7401 3525,,51.500044,-0.1142761,OpenStreetMap,False,,
HIGH,Cooking Oil,Basil Leaf,pizza,"17, Ilderton Road, SE16 3, London",SE16 3,,,51.4882089,-0.0569158,OpenStreetMap,False,,
HIGH,Cooking Oil,Basil Leaf,pizza,"17, Ilderton Road, SE16 4, London",SE16 4,,,51.4882089,-0.0569158,OpenStreetMap,False,,
HIGH,Cooking Oil,Basil Leaf,pizza,"17, Ilderton Road, SE16 8, London",SE16 8,,,51.4882089,-0.0569158,OpenStreetMap,False,,
HIGH,Cooking Oil,Beany,burger,"Golden Jubilee Bridge, SE1 9, London",SE1 9,,,51.5055477,-0.1182375,OpenStreetMap,False,,
HIGH,Cooking Oil,Bello De Nonna,fast_food,"70, Wapping Wall, SE16 0, London",SE16 0,,,51.5067814,-0.0522484,OpenStreetMap,False,,
HIGH,Cooking Oil,Bello De Nonna,fast_food,"70, Wapping Wall, SE16 1, London",SE16 1,,,51.5067814,-0.0522484,OpenStreetMap,False,,
HIGH,Cooking Oil,Bellucci,italian;pizza,"27, Plough Way, SE16 2, London",SE16 2,+44 20 7231 5261,http://www.belluccipizzapasta.co.uk/,51.4921471,-0.0437451,OpenStreetMap,False,,
HIGH,Cooking Oil,Bellucci,italian;pizza,"27, Plough Way, SE16 7, London",SE16 7,+44 20 7231 5261,http://www.belluccipizzapasta.co.uk/,51.4921471,-0.0437451,OpenStreetMap,False,,
HIGH,Cooking Oil,Bellucci,italian;pizza,"27, Plough Way, SE16 8, London",SE16 8,+44 20 7231 5261,http://www.belluccipizzapasta.co.uk/,51.4921471,-0.0437451,OpenStreetMap,False,,
HIGH,Cooking Oil,Big Bowls,fast_food,"95, Elgar Street, SE16 2, London",SE16 2,,,51.4969692,-0.0351131,OpenStreetMap,False,,
HIGH,Cooking Oil,Big Bowls,fast_food,"95, Elgar Street, SE16 9, London",SE16 9,,,51.4969692,-0.0351131,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley,sandwich,"25, Walbrook, SE1 5, London",SE1 5,+44 20 7283 6297,https://www.birleysandwiches.co.uk/stores/cannon-street,51.5118905,-0.09043,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,sandwich,"1–6, Essex Street, SE1 3, London",SE1 3,,,51.5127996,-0.1131874,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,sandwich,"1–6, Essex Street, SE1 9, London",SE1 9,,,51.5127996,-0.1131874,OpenStreetMap,False,,
HIGH,Cooking Oil,Bleecker,burger,"104, Tooley Street, SE1 0, London",SE1 0,,https://www.bleecker.co.uk/london-bridge,51.5042562,-0.0825501,OpenStreetMap,False,,
HIGH,Cooking Oil,Bleecker,burger,"104, Tooley Street, SE1 2, London",SE1 2,,https://www.bleecker.co.uk/london-bridge,51.5042562,-0.0825501,OpenStreetMap,False,,
HIGH,Cooking Oil,Bleecker,burger,"16, Bloomberg Arcade, SE1 5, London",SE1 5,,https://bleeckerburger.co.uk/,51.5120919,-0.091281,OpenStreetMap,False,,
HIGH,Cooking Oil,Bleecker,burger,"104, Tooley Street, SE1 5, London",SE1 5,,https://www.bleecker.co.uk/london-bridge,51.5042562,-0.0825501,OpenStreetMap,False,,
HIGH,Cooking Oil,Bleecker,fast_food,"SE1 9, London",SE1 9,,https://www.bleeckerburger.co.uk/,51.505534,-0.1181545,OpenStreetMap,False,,
HIGH,Cooking Oil,Blessed,caribbean,"203, Coldharbour Lane, SE5 8, London",SE5 8,,,51.4663154,-0.101064,OpenStreetMap,False,,
HIGH,Cooking Oil,Blue Anchor,fish_and_chips,"49, Blue Anchor Lane, SE16 3, London",SE16 3,,,51.4926283,-0.0627462,OpenStreetMap,False,,
HIGH,Cooking Oil,Blue Anchor,fish_and_chips,"49, Blue Anchor Lane, SE16 4, London",SE16 4,,,51.4926283,-0.0627462,OpenStreetMap,False,,
HIGH,Cooking Oil,Blue Anchor,fish_and_chips,"49, Blue Anchor Lane, SE16 5, London",SE16 5,,,51.4926283,-0.0627462,OpenStreetMap,False,,
HIGH,Cooking Oil,Blue Anchor,fish_and_chips,"49, Blue Anchor Lane, SE16 6, London",SE16 6,,,51.4926283,-0.0627462,OpenStreetMap,False,,
HIGH,Cooking Oil,Blue Anchor,fish_and_chips,"49, Blue Anchor Lane, SE16 8, London",SE16 8,,,51.4926283,-0.0627462,OpenStreetMap,False,,
HIGH,Cooking Oil,Bolu,kebab,"7, Camberwell Church Street, SE5 0, London",SE5 0,+44 20 7701 1284,,51.4741571,-0.0913088,OpenStreetMap,False,,
HIGH,Cooking Oil,Bolu,kebab,"7, Camberwell Church Street, SE5 2, London",SE5 2,+44 20 7701 1284,,51.4741571,-0.0913088,OpenStreetMap,False,,
HIGH,Cooking Oil,Bolu,kebab,"7, Camberwell Church Street, SE5 5, London",SE5 5,+44 20 7701 1284,,51.4741571,-0.0913088,OpenStreetMap,False,,
HIGH,Cooking Oil,Bolu,kebab,"7, Camberwell Church Street, SE5 6, London",SE5 6,+44 20 7701 1284,,51.4741571,-0.0913088,OpenStreetMap,False,,
HIGH,Cooking Oil,Bolu,kebab,"7, Camberwell Church Street, SE5 7, London",SE5 7,+44 20 7701 1284,,51.4741571,-0.0913088,OpenStreetMap,False,,
HIGH,Cooking Oil,Bolu,kebab,"7, Camberwell Church Street, SE5 8, London",SE5 8,+44 20 7701 1284,,51.4741571,-0.0913088,OpenStreetMap,False,,
HIGH,Cooking Oil,Bolu,kebab,"7, Camberwell Church Street, SE5 9, London",SE5 9,+44 20 7701 1284,,51.4741571,-0.0913088,OpenStreetMap,False,,
HIGH,Cooking Oil,Bolu,kebab,"7, Camberwell Church Street, SE17 7, London",SE17 7,+44 20 7701 1284,,51.4741571,-0.0913088,OpenStreetMap,False,,
HIGH,Cooking Oil,Boulebar South Bank,burger;chicken;mexican;american;ice_cream,"101, Upper Ground, SE1 3, London",SE1 3,+4420 3763 3610,https://www.boulebar.co.uk/,51.5059268,-0.1137495,OpenStreetMap,False,,
HIGH,Cooking Oil,Boulebar South Bank,burger;chicken;mexican;american;ice_cream,"101, Upper Ground, SE1 4, London",SE1 4,+4420 3763 3610,https://www.boulebar.co.uk/,51.5059268,-0.1137495,OpenStreetMap,False,,
HIGH,Cooking Oil,Boulebar South Bank,burger;chicken;mexican;american;ice_cream,"101, Upper Ground, SE1 9, London",SE1 9,+4420 3763 3610,https://www.boulebar.co.uk/,51.5059268,-0.1137495,OpenStreetMap,False,,
HIGH,Cooking Oil,Britannia Fish Bar,fish_and_chips,"6, The Quarterdeck, SE16 2, London",SE16 2,,,51.497964,-0.0246242,OpenStreetMap,False,,
HIGH,Cooking Oil,Brunel the Sandwich Shop,sandwich,"SE1 3, London",SE1 3,,,51.5131185,-0.1131689,OpenStreetMap,False,,
HIGH,Cooking Oil,Brunel the Sandwich Shop,sandwich,"SE1 9, London",SE1 9,,,51.5131185,-0.1131689,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger & Beyond,burger,"231, Bank End, SE1 1, London",SE1 1,,,51.50686,-0.0926287,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger & Beyond,burger,"231, Bank End, SE1 5, London",SE1 5,,,51.50686,-0.0926287,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"SE1 3, London",SE1 3,,https://locations.burgerking.co.uk/london/waterloo-railway-station,51.5032861,-0.1119388,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"SE1 4, London",SE1 4,,https://locations.burgerking.co.uk/london/waterloo-railway-station,51.5032861,-0.1119388,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"SE1 9, London",SE1 9,,https://locations.burgerking.co.uk/london/waterloo-railway-station,51.5032861,-0.1119388,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"46-52, Peckham High Street, SE15 7, London",SE15 7,,,51.473214,-0.0708546,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"46-52, Peckham High Street, SE15 9, London",SE15 9,,,51.473214,-0.0708546,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"Redriff Road, SE16 7, London",SE16 7,,,51.4953712,-0.0473018,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"Redriff Road, SE16 8, London",SE16 8,,,51.4953712,-0.0473018,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"Redriff Road, SE16 9, London",SE16 9,,,51.4953712,-0.0473018,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"46-52, Peckham High Street, SE17 3, London",SE17 3,,,51.473214,-0.0708546,OpenStreetMap,False,,
HIGH,Cooking Oil,CFC,chicken,"SE15 7, London",SE15 7,,,51.4775028,-0.0715378,OpenStreetMap,False,,
HIGH,Cooking Oil,CFC,chicken,"SE17 3, London",SE17 3,,,51.4775028,-0.0715378,OpenStreetMap,False,,
HIGH,Cooking Oil,Camberwell Grill,fast_food,"SE5 0, London",SE5 0,02072744777,,51.4742081,-0.0939458,OpenStreetMap,False,,
HIGH,Cooking Oil,Camberwell Grill,fast_food,"SE5 2, London",SE5 2,02072744777,,51.4742081,-0.0939458,OpenStreetMap,False,,
HIGH,Cooking Oil,Camberwell Grill,fast_food,"SE5 5, London",SE5 5,02072744777,,51.4742081,-0.0939458,OpenStreetMap,False,,
HIGH,Cooking Oil,Camberwell Grill,fast_food,"SE5 6, London",SE5 6,02072744777,,51.4742081,-0.0939458,OpenStreetMap,False,,
HIGH,Cooking Oil,Camberwell Grill,fast_food,"SE5 7, London",SE5 7,02072744777,,51.4742081,-0.0939458,OpenStreetMap,False,,
HIGH,Cooking Oil,Camberwell Grill,fast_food,"SE5 8, London",SE5 8,02072744777,,51.4742081,-0.0939458,OpenStreetMap,False,,
HIGH,Cooking Oil,Camberwell Grill,fast_food,"SE5 9, London",SE5 9,02072744777,,51.4742081,-0.0939458,OpenStreetMap,False,,
HIGH,Cooking Oil,Camberwell Grill,fast_food,"SE17 7, London",SE17 7,02072744777,,51.4742081,-0.0939458,OpenStreetMap,False,,
HIGH,Cooking Oil,Canada water cafe,pizza,"40, Surrey Quays Road, SE16 0, London",SE16 0,,http://www.canadawatercafe.com/,51.4987758,-0.0491319,OpenStreetMap,False,,
HIGH,Cooking Oil,Canada water cafe,pizza,"40, Surrey Quays Road, SE16 1, London",SE16 1,,http://www.canadawatercafe.com/,51.4987758,-0.0491319,OpenStreetMap,False,,
HIGH,Cooking Oil,Canada water cafe,pizza,"40, Surrey Quays Road, SE16 7, London",SE16 7,,http://www.canadawatercafe.com/,51.4987758,-0.0491319,OpenStreetMap,False,,
HIGH,Cooking Oil,Canada water cafe,pizza,"40, Surrey Quays Road, SE16 9, London",SE16 9,,http://www.canadawatercafe.com/,51.4987758,-0.0491319,OpenStreetMap,False,,
HIGH,Cooking Oil,Capital Kebab House,kebab,"63, The Cut, SE1 3, London",SE1 3,+44 20 7207 2274,,51.502733,-0.107701,OpenStreetMap,False,,
HIGH,Cooking Oil,Capital Kebab House,kebab,"63, The Cut, SE1 4, London",SE1 4,+44 20 7207 2274,,51.502733,-0.107701,OpenStreetMap,False,,
HIGH,Cooking Oil,Capital Kebab House,kebab,"63, The Cut, SE1 9, London",SE1 9,+44 20 7207 2274,,51.502733,-0.107701,OpenStreetMap,False,,
HIGH,Cooking Oil,Carve,burger,"116-120, Tooley Street, SE1 0, London",SE1 0,+44 20 7324 7725,https://www.carvecity.co.uk/,51.5041166,-0.0820398,OpenStreetMap,False,,
HIGH,Cooking Oil,Carve,burger,"116-120, Tooley Street, SE1 2, London",SE1 2,+44 20 7324 7725,https://www.carvecity.co.uk/,51.5041166,-0.0820398,OpenStreetMap,False,,
HIGH,Cooking Oil,Carve,burger,"116-120, Tooley Street, SE1 5, London",SE1 5,+44 20 7324 7725,https://www.carvecity.co.uk/,51.5041166,-0.0820398,OpenStreetMap,False,,
HIGH,Cooking Oil,Castle Fish Bar,fish_and_chips,"11, London Road, SE1 1, London",SE1 1,,,51.4978973,-0.1040859,OpenStreetMap,False,,
HIGH,Cooking Oil,Castle Fish Bar,fish_and_chips,"11, London Road, SE1 4, London",SE1 4,,,51.4978973,-0.1040859,OpenStreetMap,False,,
HIGH,Cooking Oil,Chan,chinese,"726, Old Kent Road, SE15 9, London",SE15 9,+44 20 7639 9866,,51.480738,-0.060309,OpenStreetMap,False,,
HIGH,Cooking Oil,Chao! Now,fast_food,"4, St Andrew's Hill, SE1 3, London",SE1 3,,,51.5129293,-0.101306,OpenStreetMap,False,,
HIGH,Cooking Oil,Charcoal & Meze,fast_food,"SE17 0, London",SE17 0,,,51.4890991,-0.0964905,OpenStreetMap,False,,
HIGH,Cooking Oil,Charcoal & Meze,fast_food,"SE17 1, London",SE17 1,,,51.4890991,-0.0964905,OpenStreetMap,False,,
HIGH,Cooking Oil,Charcoal & Meze,fast_food,"SE17 4, London",SE17 4,,,51.4890991,-0.0964905,OpenStreetMap,False,,
HIGH,Cooking Oil,Charcoal & Meze,fast_food,"SE17 6, London",SE17 6,,,51.4890991,-0.0964905,OpenStreetMap,False,,
HIGH,Cooking Oil,Charcoal & Meze,fast_food,"SE17 8, London",SE17 8,,,51.4890991,-0.0964905,OpenStreetMap,False,,
HIGH,Cooking Oil,Charcoal & Meze,fast_food,"SE17 9, London",SE17 9,,,51.4890991,-0.0964905,OpenStreetMap,False,,
HIGH,Cooking Oil,Chatkhara,fast_food,"84, Walworth Road, SE17 4, London",SE17 4,,,51.4927082,-0.0988031,OpenStreetMap,False,,
HIGH,Cooking Oil,Chatkhara,fast_food,"84, Walworth Road, SE17 6, London",SE17 6,,,51.4927082,-0.0988031,OpenStreetMap,False,,
HIGH,Cooking Oil,Chatkhara,fast_food,"84, Walworth Road, SE17 9, London",SE17 9,,,51.4927082,-0.0988031,OpenStreetMap,False,,
HIGH,Cooking Oil,Cheeky Burger,burger,"5, Camberwell Church Street, SE5 0, London",SE5 0,,http://cheekyburgercompany.com/,51.4741859,-0.0913843,OpenStreetMap,False,,
HIGH,Cooking Oil,Cheeky Burger,burger,"5, Camberwell Church Street, SE5 2, London",SE5 2,,http://cheekyburgercompany.com/,51.4741859,-0.0913843,OpenStreetMap,False,,
HIGH,Cooking Oil,Cheeky Burger,burger,"5, Camberwell Church Street, SE5 5, London",SE5 5,,http://cheekyburgercompany.com/,51.4741859,-0.0913843,OpenStreetMap,False,,
HIGH,Cooking Oil,Cheeky Burger,burger,"5, Camberwell Church Street, SE5 6, London",SE5 6,,http://cheekyburgercompany.com/,51.4741859,-0.0913843,OpenStreetMap,False,,
HIGH,Cooking Oil,Cheeky Burger,burger,"5, Camberwell Church Street, SE5 7, London",SE5 7,,http://cheekyburgercompany.com/,51.4741859,-0.0913843,OpenStreetMap,False,,
HIGH,Cooking Oil,Cheeky Burger,burger,"5, Camberwell Church Street, SE5 8, London",SE5 8,,http://cheekyburgercompany.com/,51.4741859,-0.0913843,OpenStreetMap,False,,
HIGH,Cooking Oil,Cheeky Burger,burger,"5, Camberwell Church Street, SE5 9, London",SE5 9,,http://cheekyburgercompany.com/,51.4741859,-0.0913843,OpenStreetMap,False,,
HIGH,Cooking Oil,Cheeky Burger,burger,"5, Camberwell Church Street, SE17 7, London",SE17 7,,http://cheekyburgercompany.com/,51.4741859,-0.0913843,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Chicken,chicken,"117, Peckham High Street, SE15 7, London",SE15 7,,,51.4740893,-0.068323,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Chicken,chicken,"117, Peckham High Street, SE15 9, London",SE15 9,,,51.4740893,-0.068323,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Chicken,chicken,"117, Peckham High Street, SE17 3, London",SE17 3,,,51.4740893,-0.068323,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"128, Tooley Street, SE1 0, London",SE1 0,,https://chickencottage.com/chicken-cottage-tooley-street/,51.5039423,-0.0816839,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"128, Tooley Street, SE1 2, London",SE1 2,,https://chickencottage.com/chicken-cottage-tooley-street/,51.5039423,-0.0816839,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"128, Tooley Street, SE1 5, London",SE1 5,,https://chickencottage.com/chicken-cottage-tooley-street/,51.5039423,-0.0816839,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"128, Tooley Street, SE1 6, London",SE1 6,,https://chickencottage.com/chicken-cottage-tooley-street/,51.5039423,-0.0816839,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"278, Walworth Road, SE17 0, London",SE17 0,,https://chickencottage.com/chicken-cottage-walworth/,51.4873228,-0.0955374,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"278, Walworth Road, SE17 1, London",SE17 1,,https://chickencottage.com/chicken-cottage-walworth/,51.4873228,-0.0955374,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"278, Walworth Road, SE17 2, London",SE17 2,,https://chickencottage.com/chicken-cottage-walworth/,51.4873228,-0.0955374,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"278, Walworth Road, SE17 4, London",SE17 4,,https://chickencottage.com/chicken-cottage-walworth/,51.4873228,-0.0955374,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"278, Walworth Road, SE17 6, London",SE17 6,,https://chickencottage.com/chicken-cottage-walworth/,51.4873228,-0.0955374,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"278, Walworth Road, SE17 8, London",SE17 8,,https://chickencottage.com/chicken-cottage-walworth/,51.4873228,-0.0955374,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"278, Walworth Road, SE17 9, London",SE17 9,,https://chickencottage.com/chicken-cottage-walworth/,51.4873228,-0.0955374,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Express,chicken,"53, Denmark Hill, SE5 5, London",SE5 5,,,51.4717762,-0.0928122,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Express,chicken,"53, Denmark Hill, SE5 6, London",SE5 6,,,51.4717762,-0.0928122,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Express,chicken,"53, Denmark Hill, SE5 8, London",SE5 8,,,51.4717762,-0.0928122,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Express,chicken,"53, Denmark Hill, SE17 7, London",SE17 7,,,51.4717762,-0.0928122,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Valley,fast_food,"79, Lower Marsh, SE1 4, London",SE1 4,+44 20 7021 0350,https://chickenvalley.co.uk/,51.501815,-0.1109698,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Valley,fast_food,"79, Lower Marsh, SE1 9, London",SE1 9,+44 20 7021 0350,https://chickenvalley.co.uk/,51.501815,-0.1109698,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken World,chicken,"163, Rye Lane, SE15 4, London",SE15 4,,,51.4685678,-0.0674118,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken World,chicken,"163, Rye Lane, SE15 7, London",SE15 7,,,51.4685678,-0.0674118,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken World,chicken,"163, Rye Lane, SE15 9, London",SE15 9,,,51.4685678,-0.0674118,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken World,chicken,"163, Rye Lane, SE17 3, London",SE17 3,,,51.4685678,-0.0674118,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilango,mexican,"142, Fleet Street, SE1 3, London",SE1 3,,,51.5143382,-0.1069823,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilango,mexican,"18, King William Street, SE1 5, London",SE1 5,+44 20 7920 6421,https://chilango.co.uk/restaurants/monument,51.5111977,-0.0875299,OpenStreetMap,False,,
HIGH,Cooking Oil,China Town,fast_food,"7, The Quarterdeck, SE16 2, London",SE16 2,,,51.4980951,-0.0252102,OpenStreetMap,False,,
HIGH,Cooking Oil,Chinese Canteen,fast_food,"189, Waterloo Road, SE1 4, London",SE1 4,+44 20 7928 5222,,51.5006284,-0.1078033,OpenStreetMap,False,,
