Priority,Lead Type,Business Name,Cuisine Type,Address,Postcode,Phone,Website,Latitude,Longitude,Source,Contacted,Contact_Date,Contact_Notes
HIGH,Cooking Oil,Beirut Market,fast_food,"83, Willesden Lane, NW6 2, London",NW6 2,,,51.5405641,-0.2032641,OpenStreetMap,False,,
HIGH,Cooking Oil,Beirut Market,fast_food,"83, Willesden Lane, NW6 3, London",NW6 3,,,51.5405641,-0.2032641,OpenStreetMap,False,,
HIGH,Cooking Oil,Beirut Market,fast_food,"83, Willesden Lane, NW6 5, London",NW6 5,,,51.5405641,-0.2032641,OpenStreetMap,False,,
HIGH,Cooking Oil,Beirut Market,fast_food,"83, Willesden Lane, NW6 6, London",NW6 6,,,51.5405641,-0.2032641,OpenStreetMap,False,,
HIGH,Cooking Oil,Beirut Market,fast_food,"83, Willesden Lane, NW6 7, London",NW6 7,,,51.5405641,-0.2032641,OpenStreetMap,False,,
HIGH,Cooking Oil,Beirut Market,fast_food,"83, Willesden Lane, NW6 8, London",NW6 8,,,51.5405641,-0.2032641,OpenStreetMap,False,,
HIGH,Cooking Oil,Beirut Market,fast_food,"83, Willesden Lane, NW6 9, London",NW6 9,,,51.5405641,-0.2032641,OpenStreetMap,False,,
HIGH,Cooking Oil,Big Ben Fish Bar,fish_and_chips,"104, Craven Park Road, NW10 0, London",NW10 0,,,51.5398368,-0.2530299,OpenStreetMap,False,,
HIGH,Cooking Oil,Big Ben Fish Bar,fish_and_chips,"104, Craven Park Road, NW10 2, London",NW10 2,,,51.5398368,-0.2530299,OpenStreetMap,False,,
HIGH,Cooking Oil,Big Ben Fish Bar,fish_and_chips,"104, Craven Park Road, NW10 4, London",NW10 4,,,51.5398368,-0.2530299,OpenStreetMap,False,,
HIGH,Cooking Oil,Big Ben Fish Bar,fish_and_chips,"104, Craven Park Road, NW10 6, London",NW10 6,,,51.5398368,-0.2530299,OpenStreetMap,False,,
HIGH,Cooking Oil,Big Ben Fish Bar,fish_and_chips,"104, Craven Park Road, NW10 9, London",NW10 9,,,51.5398368,-0.2530299,OpenStreetMap,False,,
HIGH,Cooking Oil,Big Bite,fish_and_chips,"39, Walm Lane, NW2 6, London",NW2 6,,,51.5487749,-0.2216259,OpenStreetMap,False,,
HIGH,Cooking Oil,Big Bite,fish_and_chips,"39, Walm Lane, NW2 8, London",NW2 8,,,51.5487749,-0.2216259,OpenStreetMap,False,,
HIGH,Cooking Oil,Bigger Bite,fish_and_chips;kebab;chicken,"14, Park Parade, NW10 0, London",NW10 0,,,51.5367,-0.2444301,OpenStreetMap,False,,
HIGH,Cooking Oil,Bigger Bite,fish_and_chips;kebab;chicken,"14, Park Parade, NW10 4, London",NW10 4,,,51.5367,-0.2444301,OpenStreetMap,False,,
HIGH,Cooking Oil,Bigger Bite,fish_and_chips;kebab;chicken,"14, Park Parade, NW10 6, London",NW10 6,,,51.5367,-0.2444301,OpenStreetMap,False,,
HIGH,Cooking Oil,Bigger Bite,fish_and_chips;kebab;chicken,"14, Park Parade, NW10 7, London",NW10 7,,,51.5367,-0.2444301,OpenStreetMap,False,,
HIGH,Cooking Oil,Bigger Bite,fish_and_chips;kebab;chicken,"14, Park Parade, NW10 9, London",NW10 9,,,51.5367,-0.2444301,OpenStreetMap,False,,
HIGH,Cooking Oil,Boston Piri Piri,chicken,"HA9 0, London",HA9 0,,,51.5724466,-0.2948594,OpenStreetMap,False,,
HIGH,Cooking Oil,Boston Piri Piri,chicken,"HA9 1, London",HA9 1,,,51.5724466,-0.2948594,OpenStreetMap,False,,
HIGH,Cooking Oil,Boston Piri Piri,chicken,"HA9 2, London",HA9 2,,,51.5724466,-0.2948594,OpenStreetMap,False,,
HIGH,Cooking Oil,Boston Piri Piri,chicken,"HA9 3, London",HA9 3,,,51.5724466,-0.2948594,OpenStreetMap,False,,
HIGH,Cooking Oil,Boston Piri Piri,chicken,"HA9 4, London",HA9 4,,,51.5724466,-0.2948594,OpenStreetMap,False,,
HIGH,Cooking Oil,Boston Piri Piri,chicken,"HA9 5, London",HA9 5,,,51.5724466,-0.2948594,OpenStreetMap,False,,
HIGH,Cooking Oil,Boston Piri Piri,chicken,"HA9 6, London",HA9 6,,,51.5724466,-0.2948594,OpenStreetMap,False,,
HIGH,Cooking Oil,Broadway Kebab,kebab,"NW2 8, London",NW2 8,,,51.5572677,-0.215715,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"139, Cricklewood Broadway, NW2 6, London",NW2 6,,,51.5557473,-0.2143532,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"139, Cricklewood Broadway, NW2 8, London",NW2 8,,,51.5557473,-0.2143532,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"Harlesden Plaza, NW10 0, London",NW10 0,,,51.5370464,-0.2475965,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"Harlesden Plaza, NW10 4, London",NW10 4,,,51.5370464,-0.2475965,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"Harlesden Plaza, NW10 6, London",NW10 6,,,51.5370464,-0.2475965,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"Harlesden Plaza, NW10 7, London",NW10 7,,,51.5370464,-0.2475965,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"Harlesden Plaza, NW10 9, London",NW10 9,,,51.5370464,-0.2475965,OpenStreetMap,False,,
HIGH,Cooking Oil,Cafe Jack's,barbecue,"101, Salusbury Road, NW6 1, London",NW6 1,,,51.536244,-0.2054701,OpenStreetMap,False,,
HIGH,Cooking Oil,Cafe Jack's,barbecue,"101, Salusbury Road, NW6 5, London",NW6 5,,,51.536244,-0.2054701,OpenStreetMap,False,,
HIGH,Cooking Oil,Chasing Dragon,chinese;kebab,"123, High Street Harlesden, NW10 0, London",NW10 0,,,51.5355532,-0.2437984,OpenStreetMap,False,,
HIGH,Cooking Oil,Chasing Dragon,chinese;kebab,"123, High Street Harlesden, NW10 4, London",NW10 4,,,51.5355532,-0.2437984,OpenStreetMap,False,,
HIGH,Cooking Oil,Chasing Dragon,chinese;kebab,"123, High Street Harlesden, NW10 6, London",NW10 6,,,51.5355532,-0.2437984,OpenStreetMap,False,,
HIGH,Cooking Oil,Chasing Dragon,chinese;kebab,"123, High Street Harlesden, NW10 7, London",NW10 7,,,51.5355532,-0.2437984,OpenStreetMap,False,,
HIGH,Cooking Oil,Chasing Dragon,chinese;kebab,"123, High Street Harlesden, NW10 9, London",NW10 9,,,51.5355532,-0.2437984,OpenStreetMap,False,,
HIGH,Cooking Oil,Cheat Meals,burger,"296, NW6 7, London",NW6 7,,,51.5442203,-0.2004934,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"365, Kilburn High Road, NW6 0, London",NW6 0,,https://chickencottage.com/chicken-cottage-brondesbury-kilburn/,51.5454423,-0.2023689,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"365, Kilburn High Road, NW6 2, London",NW6 2,,https://chickencottage.com/chicken-cottage-brondesbury-kilburn/,51.5454423,-0.2023689,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"365, Kilburn High Road, NW6 3, London",NW6 3,,https://chickencottage.com/chicken-cottage-brondesbury-kilburn/,51.5454423,-0.2023689,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"365, Kilburn High Road, NW6 6, London",NW6 6,,https://chickencottage.com/chicken-cottage-brondesbury-kilburn/,51.5454423,-0.2023689,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"365, Kilburn High Road, NW6 7, London",NW6 7,,https://chickencottage.com/chicken-cottage-brondesbury-kilburn/,51.5454423,-0.2023689,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"365, Kilburn High Road, NW6 8, London",NW6 8,,https://chickencottage.com/chicken-cottage-brondesbury-kilburn/,51.5454423,-0.2023689,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"365, Kilburn High Road, NW6 9, London",NW6 9,,https://chickencottage.com/chicken-cottage-brondesbury-kilburn/,51.5454423,-0.2023689,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"68, High Street Harlesden, NW10 0, London",NW10 0,,,51.5356662,-0.2468673,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"68, High Street Harlesden, NW10 4, London",NW10 4,,,51.5356662,-0.2468673,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"68, High Street Harlesden, NW10 6, London",NW10 6,,,51.5356662,-0.2468673,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"68, High Street Harlesden, NW10 7, London",NW10 7,,,51.5356662,-0.2468673,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"68, High Street Harlesden, NW10 9, London",NW10 9,,,51.5356662,-0.2468673,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"2, Wembley Hill Road, HA9 7, London",HA9 7,,,51.5534969,-0.2861436,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"2, Wembley Hill Road, HA9 8, London",HA9 8,,,51.5534969,-0.2861436,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Land,fast_food,"NW9 1, London",NW9 1,,,51.5936627,-0.2542995,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Stop,chicken,"NW2 8, London",NW2 8,,,51.557324,-0.216332,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Valley,chicken,"68, High Road, NW2 0, London",NW2 0,,,51.5473213,-0.2288071,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Valley,chicken,"68, High Road, NW2 1, London",NW2 1,,,51.5473213,-0.2288071,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Valley,chicken,"68, High Road, NW2 2, London",NW2 2,,,51.5473213,-0.2288071,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Valley,chicken,"68, High Road, NW2 3, London",NW2 3,,,51.5473213,-0.2288071,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Valley,chicken,"68, High Road, NW2 4, London",NW2 4,,,51.5473213,-0.2288071,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Valley,chicken,"68, High Road, NW2 5, London",NW2 5,,,51.5473213,-0.2288071,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Valley,chicken,"68, High Road, NW2 6, London",NW2 6,,,51.5473213,-0.2288071,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Valley,chicken,"68, High Road, NW2 7, London",NW2 7,,,51.5473213,-0.2288071,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Valley,chicken,"68, High Road, NW2 9, London",NW2 9,,,51.5473213,-0.2288071,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Valley,chicken,"68, High Road, NW10 1, London",NW10 1,,,51.5473213,-0.2288071,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken cottage,chicken,"53, Walm Lane, NW2 6, London",NW2 6,,https://chickencottage.com/chicken-cottage-willesden-green/,51.5496191,-0.2205616,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken cottage,chicken,"53, Walm Lane, NW2 8, London",NW2 8,,https://chickencottage.com/chicken-cottage-willesden-green/,51.5496191,-0.2205616,OpenStreetMap,False,,
HIGH,Cooking Oil,Chiqo,burger,"224, Preston Road, HA9 0, London",HA9 0,+44 20 8908 4989,,51.57125,-0.2946141,OpenStreetMap,False,,
HIGH,Cooking Oil,Chiqo,burger,"224, Preston Road, HA9 1, London",HA9 1,+44 20 8908 4989,,51.57125,-0.2946141,OpenStreetMap,False,,
HIGH,Cooking Oil,Chiqo,burger,"224, Preston Road, HA9 2, London",HA9 2,+44 20 8908 4989,,51.57125,-0.2946141,OpenStreetMap,False,,
HIGH,Cooking Oil,Chiqo,burger,"224, Preston Road, HA9 3, London",HA9 3,+44 20 8908 4989,,51.57125,-0.2946141,OpenStreetMap,False,,
HIGH,Cooking Oil,Chiqo,burger,"224, Preston Road, HA9 4, London",HA9 4,+44 20 8908 4989,,51.57125,-0.2946141,OpenStreetMap,False,,
HIGH,Cooking Oil,Chiqo,burger,"224, Preston Road, HA9 5, London",HA9 5,+44 20 8908 4989,,51.57125,-0.2946141,OpenStreetMap,False,,
HIGH,Cooking Oil,Chiqo,burger,"224, Preston Road, HA9 6, London",HA9 6,+44 20 8908 4989,,51.57125,-0.2946141,OpenStreetMap,False,,
HIGH,Cooking Oil,Chopstix,noodle,"118, Kilburn High Road, NW6 1, London",NW6 1,,,51.5396141,-0.1948476,OpenStreetMap,False,,
HIGH,Cooking Oil,Chopstix,noodle,"118, Kilburn High Road, NW6 4, London",NW6 4,,,51.5396141,-0.1948476,OpenStreetMap,False,,
HIGH,Cooking Oil,Chopstix,noodle,"118, Kilburn High Road, NW6 5, London",NW6 5,,,51.5396141,-0.1948476,OpenStreetMap,False,,
HIGH,Cooking Oil,Chopstix,noodle,"118, Kilburn High Road, NW6 7, London",NW6 7,,,51.5396141,-0.1948476,OpenStreetMap,False,,
HIGH,Cooking Oil,City Bites,chicken;pizza;burger,"317, Harrow Road, HA9 7, London",HA9 7,+44 20 8782 8957,,51.5529721,-0.2859453,OpenStreetMap,False,,
HIGH,Cooking Oil,City Bites,chicken;pizza;burger,"317, Harrow Road, HA9 8, London",HA9 8,+44 20 8782 8957,,51.5529721,-0.2859453,OpenStreetMap,False,,
HIGH,Cooking Oil,CoCo's Lounge,fast_food,"12, Willesden Lane, NW6 1, London",NW6 1,,,51.5417465,-0.1989931,OpenStreetMap,False,,
HIGH,Cooking Oil,CoCo's Lounge,fast_food,"12, Willesden Lane, NW6 5, London",NW6 5,,,51.5417465,-0.1989931,OpenStreetMap,False,,
HIGH,Cooking Oil,CoCo's Lounge,fast_food,"12, Willesden Lane, NW6 7, London",NW6 7,,,51.5417465,-0.1989931,OpenStreetMap,False,,
HIGH,Cooking Oil,Cottage Chicken,chicken,"NW2 6, London",NW2 6,,,51.5550222,-0.2135208,OpenStreetMap,False,,
HIGH,Cooking Oil,Cottage Chicken,chicken,"NW2 8, London",NW2 8,,,51.5550222,-0.2135208,OpenStreetMap,False,,
HIGH,Cooking Oil,Desi Bites,indian,"HA0 0, London",HA0 0,,,51.5520492,-0.3012024,OpenStreetMap,False,,
HIGH,Cooking Oil,Desi Bites,indian,"HA0 1, London",HA0 1,,,51.5520492,-0.3012024,OpenStreetMap,False,,
HIGH,Cooking Oil,Desi Bites,indian,"HA0 2, London",HA0 2,,,51.5520492,-0.3012024,OpenStreetMap,False,,
HIGH,Cooking Oil,Desi Bites,indian,"HA0 3, London",HA0 3,,,51.5520492,-0.3012024,OpenStreetMap,False,,
HIGH,Cooking Oil,Desi Bites,indian,"HA0 4, London",HA0 4,,,51.5520492,-0.3012024,OpenStreetMap,False,,
HIGH,Cooking Oil,Desi Bites,indian,"HA0 5, London",HA0 5,,,51.5520492,-0.3012024,OpenStreetMap,False,,
HIGH,Cooking Oil,Desi Bites,indian,"HA0 6, London",HA0 6,,,51.5520492,-0.3012024,OpenStreetMap,False,,
HIGH,Cooking Oil,Desi Bites,indian,"HA0 7, London",HA0 7,,,51.5520492,-0.3012024,OpenStreetMap,False,,
HIGH,Cooking Oil,Desi Bites,indian,"HA0 8, London",HA0 8,,,51.5520492,-0.3012024,OpenStreetMap,False,,
HIGH,Cooking Oil,Desi Bites,indian,"HA0 9, London",HA0 9,,,51.5520492,-0.3012024,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"218, Preston Road, HA9 0, London",HA9 0,,,51.5710798,-0.2946121,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"218, Preston Road, HA9 1, London",HA9 1,,,51.5710798,-0.2946121,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"218, Preston Road, HA9 2, London",HA9 2,,,51.5710798,-0.2946121,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"218, Preston Road, HA9 3, London",HA9 3,,,51.5710798,-0.2946121,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"218, Preston Road, HA9 4, London",HA9 4,,,51.5710798,-0.2946121,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"218, Preston Road, HA9 5, London",HA9 5,,,51.5710798,-0.2946121,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"218, Preston Road, HA9 6, London",HA9 6,,,51.5710798,-0.2946121,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"418, High Road, HA9 7, London",HA9 7,,,51.553804,-0.2913826,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"418, High Road, HA9 8, London",HA9 8,,,51.553804,-0.2913826,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"418, High Road, HA9 9, London",HA9 9,,,51.553804,-0.2913826,OpenStreetMap,False,,
HIGH,Cooking Oil,Duchef Burger,burger,"216, High Street Harlesden, NW10 0, London",NW10 0,,,51.5337783,-0.241665,OpenStreetMap,False,,
HIGH,Cooking Oil,Duchef Burger,burger,"216, High Street Harlesden, NW10 4, London",NW10 4,,,51.5337783,-0.241665,OpenStreetMap,False,,
HIGH,Cooking Oil,Duchef Burger,burger,"216, High Street Harlesden, NW10 6, London",NW10 6,,,51.5337783,-0.241665,OpenStreetMap,False,,
HIGH,Cooking Oil,Duchef Burger,burger,"216, High Street Harlesden, NW10 7, London",NW10 7,,,51.5337783,-0.241665,OpenStreetMap,False,,
HIGH,Cooking Oil,Duchef Burger,burger,"216, High Street Harlesden, NW10 9, London",NW10 9,,,51.5337783,-0.241665,OpenStreetMap,False,,
HIGH,Cooking Oil,Ecco'la,pizza,"87-89, Wembley Park Drive, HA9 7, London",HA9 7,,,51.5619784,-0.2835202,OpenStreetMap,False,,
HIGH,Cooking Oil,Ecco'la,pizza,"87-89, Wembley Park Drive, HA9 8, London",HA9 8,,,51.5619784,-0.2835202,OpenStreetMap,False,,
HIGH,Cooking Oil,Ekin,kebab,"240, Belsize Road, NW6 1, London",NW6 1,+44 20 7624 7570,,51.5385739,-0.1909843,OpenStreetMap,False,,
HIGH,Cooking Oil,Ekin,kebab,"240, Belsize Road, NW6 4, London",NW6 4,+44 20 7624 7570,,51.5385739,-0.1909843,OpenStreetMap,False,,
HIGH,Cooking Oil,Ekin,kebab,"240, Belsize Road, NW6 5, London",NW6 5,+44 20 7624 7570,,51.5385739,-0.1909843,OpenStreetMap,False,,
HIGH,Cooking Oil,Fancy Chicken 'n' Pizza,fast_food,"226-228, Preston Road, HA9 0, London",HA9 0,+44 20 8385 2526,,51.5713027,-0.2946127,OpenStreetMap,False,,
HIGH,Cooking Oil,Fancy Chicken 'n' Pizza,fast_food,"226-228, Preston Road, HA9 1, London",HA9 1,+44 20 8385 2526,,51.5713027,-0.2946127,OpenStreetMap,False,,
HIGH,Cooking Oil,Fancy Chicken 'n' Pizza,fast_food,"226-228, Preston Road, HA9 2, London",HA9 2,+44 20 8385 2526,,51.5713027,-0.2946127,OpenStreetMap,False,,
HIGH,Cooking Oil,Fancy Chicken 'n' Pizza,fast_food,"226-228, Preston Road, HA9 3, London",HA9 3,+44 20 8385 2526,,51.5713027,-0.2946127,OpenStreetMap,False,,
HIGH,Cooking Oil,Fancy Chicken 'n' Pizza,fast_food,"226-228, Preston Road, HA9 4, London",HA9 4,+44 20 8385 2526,,51.5713027,-0.2946127,OpenStreetMap,False,,
HIGH,Cooking Oil,Fancy Chicken 'n' Pizza,fast_food,"226-228, Preston Road, HA9 5, London",HA9 5,+44 20 8385 2526,,51.5713027,-0.2946127,OpenStreetMap,False,,
HIGH,Cooking Oil,Fancy Chicken 'n' Pizza,fast_food,"226-228, Preston Road, HA9 6, London",HA9 6,+44 20 8385 2526,,51.5713027,-0.2946127,OpenStreetMap,False,,
HIGH,Cooking Oil,Favorite Chicken,chicken,"73, Kilburn High Road, NW6 1, London",NW6 1,,https://favorite.co.uk/store-finder/favorite-chicken-ribs-kilburn.html,51.5374896,-0.1932142,OpenStreetMap,False,,
HIGH,Cooking Oil,Favorite Chicken,chicken,"73, Kilburn High Road, NW6 4, London",NW6 4,,https://favorite.co.uk/store-finder/favorite-chicken-ribs-kilburn.html,51.5374896,-0.1932142,OpenStreetMap,False,,
HIGH,Cooking Oil,Favorite Chicken,chicken,"73, Kilburn High Road, NW6 5, London",NW6 5,,https://favorite.co.uk/store-finder/favorite-chicken-ribs-kilburn.html,51.5374896,-0.1932142,OpenStreetMap,False,,
HIGH,Cooking Oil,Fire n Spice,indian,"312, Kilburn High Road, NW6 7, London",NW6 7,,,51.5447021,-0.201096,OpenStreetMap,False,,
HIGH,Cooking Oil,Flame House,kebab,"113, NW2 6, London",NW2 6,,,51.5551697,-0.2136834,OpenStreetMap,False,,
HIGH,Cooking Oil,Flame House,kebab,"113, NW2 8, London",NW2 8,,,51.5551697,-0.2136834,OpenStreetMap,False,,
HIGH,Cooking Oil,Flaming Wok Grill,pizza;kebab;burger,"45, Kilburn High Road, NW6 1, London",NW6 1,,,51.5363201,-0.1917485,OpenStreetMap,False,,
HIGH,Cooking Oil,Flaming Wok Grill,pizza;kebab;burger,"45, Kilburn High Road, NW6 4, London",NW6 4,,,51.5363201,-0.1917485,OpenStreetMap,False,,
HIGH,Cooking Oil,Flaming Wok Grill,pizza;kebab;burger,"45, Kilburn High Road, NW6 5, London",NW6 5,,,51.5363201,-0.1917485,OpenStreetMap,False,,
HIGH,Cooking Oil,Flamino,burger,"11, Malvern Road, NW6 4, London",NW6 4,,,51.5281638,-0.1975232,OpenStreetMap,False,,
HIGH,Cooking Oil,Florya,kebab,"128, NW2 6, London",NW2 6,,,51.555644,-0.2137931,OpenStreetMap,False,,
HIGH,Cooking Oil,Florya,kebab,"128, NW2 8, London",NW2 8,,,51.555644,-0.2137931,OpenStreetMap,False,,
HIGH,Cooking Oil,Franco Manca,pizza,"42-44, Kilburn High Road, NW6 1, London",NW6 1,,https://www.francomanca.co.uk/restaurants/kilburn/,51.5375013,-0.1925606,OpenStreetMap,False,,
HIGH,Cooking Oil,Franco Manca,pizza,"42-44, Kilburn High Road, NW6 4, London",NW6 4,,https://www.francomanca.co.uk/restaurants/kilburn/,51.5375013,-0.1925606,OpenStreetMap,False,,
HIGH,Cooking Oil,Franco Manca,pizza,"42-44, Kilburn High Road, NW6 5, London",NW6 5,,https://www.francomanca.co.uk/restaurants/kilburn/,51.5375013,-0.1925606,OpenStreetMap,False,,
