Priority,Lead Type,Business Name,Cuisine Type,Address,Postcode,Phone,Website,Latitude,Longitude,Source,Contacted,Contact_Date,Contact_Notes
HIGH,Cooking Oil,After Hours,fast_food,"265F, New Cross Road, SE14 5, London",SE14 5,,,51.4751421,-0.0397316,OpenStreetMap,False,,
HIGH,Cooking Oil,After Hours,fast_food,"265F, New Cross Road, SE14 7, London",SE14 7,,,51.4751421,-0.0397316,OpenStreetMap,False,,
HIGH,Cooking Oil,After Hours,fast_food,"265F, New Cross Road, SE14 9, London",SE14 9,,,51.4751421,-0.0397316,OpenStreetMap,False,,
HIGH,Cooking Oil,After Hours,ice_cream,"471, Bromley Road, BR1 0, London",BR1 0,,,51.4241895,-0.0034735,OpenStreetMap,False,,
HIGH,Cooking Oil,After Hours,ice_cream,"471, Bromley Road, BR1 1, London",BR1 1,,,51.4241895,-0.0034735,OpenStreetMap,False,,
HIGH,Cooking Oil,After Hours,ice_cream,"471, Bromley Road, BR1 2, London",BR1 2,,,51.4241895,-0.0034735,OpenStreetMap,False,,
HIGH,Cooking Oil,After Hours,ice_cream,"471, Bromley Road, BR1 3, London",BR1 3,,,51.4241895,-0.0034735,OpenStreetMap,False,,
HIGH,Cooking Oil,After Hours,ice_cream,"471, Bromley Road, BR1 4, London",BR1 4,,,51.4241895,-0.0034735,OpenStreetMap,False,,
HIGH,Cooking Oil,After Hours,ice_cream,"471, Bromley Road, BR1 5, London",BR1 5,,,51.4241895,-0.0034735,OpenStreetMap,False,,
HIGH,Cooking Oil,After Hours,ice_cream,"471, Bromley Road, BR1 6, London",BR1 6,,,51.4241895,-0.0034735,OpenStreetMap,False,,
HIGH,Cooking Oil,After Hours,ice_cream,"471, Bromley Road, BR1 7, London",BR1 7,,,51.4241895,-0.0034735,OpenStreetMap,False,,
HIGH,Cooking Oil,After Hours,ice_cream,"471, Bromley Road, BR1 8, London",BR1 8,,,51.4241895,-0.0034735,OpenStreetMap,False,,
HIGH,Cooking Oil,After Hours,ice_cream,"471, Bromley Road, BR1 9, London",BR1 9,,,51.4241895,-0.0034735,OpenStreetMap,False,,
HIGH,Cooking Oil,Ajwa,burger,"118, Bromley Road, SE6 6, London",SE6 6,,,51.4376713,-0.0191293,OpenStreetMap,False,,
HIGH,Cooking Oil,Ajwa,burger,"118, Bromley Road, SE6 9, London",SE6 9,,,51.4376713,-0.0191293,OpenStreetMap,False,,
HIGH,Cooking Oil,Alla Salute,italian;pizza,"Deals Gateway, SE13 0, London",SE13 0,+44 20 8691 9516,https://allasalute.co.uk/,51.4731318,-0.0216781,OpenStreetMap,False,,
HIGH,Cooking Oil,Alla Salute,italian;pizza,"Deals Gateway, SE13 6, London",SE13 6,+44 20 8691 9516,https://allasalute.co.uk/,51.4731318,-0.0216781,OpenStreetMap,False,,
HIGH,Cooking Oil,Alla Salute,italian;pizza,"Deals Gateway, SE14 3, London",SE14 3,+44 20 8691 9516,https://allasalute.co.uk/,51.4731318,-0.0216781,OpenStreetMap,False,,
HIGH,Cooking Oil,Alla Salute,italian;pizza,"Deals Gateway, SE14 6, London",SE14 6,+44 20 8691 9516,https://allasalute.co.uk/,51.4731318,-0.0216781,OpenStreetMap,False,,
HIGH,Cooking Oil,Aloosh,lebanese,"397, New Cross Road, SE14 1, London",SE14 1,+44 20 8299 9749,https://alooshonline.co.uk/,51.4760264,-0.0335576,OpenStreetMap,False,,
HIGH,Cooking Oil,Aloosh,lebanese,"397, New Cross Road, SE14 2, London",SE14 2,+44 20 8299 9749,https://alooshonline.co.uk/,51.4760264,-0.0335576,OpenStreetMap,False,,
HIGH,Cooking Oil,Aloosh,lebanese,"397, New Cross Road, SE14 3, London",SE14 3,+44 20 8299 9749,https://alooshonline.co.uk/,51.4760264,-0.0335576,OpenStreetMap,False,,
HIGH,Cooking Oil,Aloosh,lebanese,"397, New Cross Road, SE14 5, London",SE14 5,+44 20 8299 9749,https://alooshonline.co.uk/,51.4760264,-0.0335576,OpenStreetMap,False,,
HIGH,Cooking Oil,Aloosh,lebanese,"397, New Cross Road, SE14 6, London",SE14 6,+44 20 8299 9749,https://alooshonline.co.uk/,51.4760264,-0.0335576,OpenStreetMap,False,,
HIGH,Cooking Oil,Authentic Kebabs,kebab,"25, Dartmouth Road, SE23 1, London",SE23 1,,,51.4382217,-0.0541418,OpenStreetMap,False,,
HIGH,Cooking Oil,Authentic Kebabs,kebab,"25, Dartmouth Road, SE23 3, London",SE23 3,,,51.4382217,-0.0541418,OpenStreetMap,False,,
HIGH,Cooking Oil,Authentic Kebabs,kebab,"25, Dartmouth Road, SE23 4, London",SE23 4,,,51.4382217,-0.0541418,OpenStreetMap,False,,
HIGH,Cooking Oil,BDK,pizza;burger;chicken;kebab,"297A, Stanstead Road, SE6 7, London",SE6 7,+44 20 8314 0614,https://www.bdkltd.co.uk,51.4424744,-0.0349759,OpenStreetMap,False,,
HIGH,Cooking Oil,BDK,pizza;burger;chicken;kebab,"297A, Stanstead Road, SE6 8, London",SE6 8,+44 20 8314 0614,https://www.bdkltd.co.uk,51.4424744,-0.0349759,OpenStreetMap,False,,
HIGH,Cooking Oil,BDK,pizza;burger;chicken;kebab,"297A, Stanstead Road, SE23 2, London",SE23 2,+44 20 8314 0614,https://www.bdkltd.co.uk,51.4424744,-0.0349759,OpenStreetMap,False,,
HIGH,Cooking Oil,BDK,pizza;burger;chicken;kebab,"297A, Stanstead Road, SE23 4, London",SE23 4,+44 20 8314 0614,https://www.bdkltd.co.uk,51.4424744,-0.0349759,OpenStreetMap,False,,
HIGH,Cooking Oil,BDK,pizza;burger;chicken;kebab,"297A, Stanstead Road, SE23 7, London",SE23 7,+44 20 8314 0614,https://www.bdkltd.co.uk,51.4424744,-0.0349759,OpenStreetMap,False,,
HIGH,Cooking Oil,BDK,pizza;burger;chicken;kebab,"297A, Stanstead Road, SE23 8, London",SE23 8,+44 20 8314 0614,https://www.bdkltd.co.uk,51.4424744,-0.0349759,OpenStreetMap,False,,
HIGH,Cooking Oil,Babur to go,indian,"443, Brockley Road, SE4 0, London",SE4 0,,,51.4529118,-0.0384123,OpenStreetMap,False,,
HIGH,Cooking Oil,Babur to go,indian,"443, Brockley Road, SE4 2, London",SE4 2,,,51.4529118,-0.0384123,OpenStreetMap,False,,
HIGH,Cooking Oil,Babur to go,indian,"443, Brockley Road, SE4 3, London",SE4 3,,,51.4529118,-0.0384123,OpenStreetMap,False,,
HIGH,Cooking Oil,Babur to go,indian,"443, Brockley Road, SE23 2, London",SE23 2,,,51.4529118,-0.0384123,OpenStreetMap,False,,
HIGH,Cooking Oil,Babur to go,indian,"443, Brockley Road, SE23 6, London",SE23 6,,,51.4529118,-0.0384123,OpenStreetMap,False,,
HIGH,Cooking Oil,Baburchi,indian,"4A, Randlesdown Road, SE6 6, London",SE6 6,,,51.4331196,-0.0181974,OpenStreetMap,False,,
HIGH,Cooking Oil,Bad Brownie,fast_food,"3, Clyde Vale, SE23 1, London",SE23 1,,,51.4347438,-0.0540951,OpenStreetMap,False,,
HIGH,Cooking Oil,Bad Brownie,fast_food,"3, Clyde Vale, SE23 3, London",SE23 3,,,51.4347438,-0.0540951,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Twinz,fast_food,"16, Manor Park Parade, SE13 1, London",SE13 1,,,51.4588885,-0.0021972,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Twinz,fast_food,"16, Manor Park Parade, SE13 3, London",SE13 3,,,51.4588885,-0.0021972,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Twinz,fast_food,"16, Manor Park Parade, SE13 8, London",SE13 8,,,51.4588885,-0.0021972,OpenStreetMap,False,,
HIGH,Cooking Oil,Bamboo Garden,chinese,"124, Burnt Ash Road, SE12 2, London",SE12 2,,,51.4505111,0.0123507,OpenStreetMap,False,,
HIGH,Cooking Oil,Bamboo Garden,chinese,"124, Burnt Ash Road, SE12 9, London",SE12 9,,,51.4505111,0.0123507,OpenStreetMap,False,,
HIGH,Cooking Oil,Bamboo House,chinese,"75, Dartmouth Road, SE23 1, London",SE23 1,,,51.4364923,-0.0548333,OpenStreetMap,False,,
HIGH,Cooking Oil,Bamboo House,chinese,"75, Dartmouth Road, SE23 3, London",SE23 3,,,51.4364923,-0.0548333,OpenStreetMap,False,,
HIGH,Cooking Oil,Bella Italian Pizzeria,pizza,"307, New Cross Road, SE14 0, London",SE14 0,,,51.4756875,-0.0377872,OpenStreetMap,False,,
HIGH,Cooking Oil,Bella Italian Pizzeria,pizza,"307, New Cross Road, SE14 1, London",SE14 1,,,51.4756875,-0.0377872,OpenStreetMap,False,,
HIGH,Cooking Oil,Bella Italian Pizzeria,pizza,"307, New Cross Road, SE14 2, London",SE14 2,,,51.4756875,-0.0377872,OpenStreetMap,False,,
HIGH,Cooking Oil,Bella Italian Pizzeria,pizza,"307, New Cross Road, SE14 3, London",SE14 3,,,51.4756875,-0.0377872,OpenStreetMap,False,,
HIGH,Cooking Oil,Bella Italian Pizzeria,pizza,"307, New Cross Road, SE14 5, London",SE14 5,,,51.4756875,-0.0377872,OpenStreetMap,False,,
HIGH,Cooking Oil,Bella Italian Pizzeria,pizza,"307, New Cross Road, SE14 6, London",SE14 6,,,51.4756875,-0.0377872,OpenStreetMap,False,,
HIGH,Cooking Oil,Bella Italian Pizzeria,pizza,"307, New Cross Road, SE14 7, London",SE14 7,,,51.4756875,-0.0377872,OpenStreetMap,False,,
HIGH,Cooking Oil,Bella Italian Pizzeria,pizza,"307, New Cross Road, SE14 9, London",SE14 9,,,51.4756875,-0.0377872,OpenStreetMap,False,,
HIGH,Cooking Oil,Bellingham Fish Bar,fish_and_chips;kebab,"26, Randlesdown Road, SE6 6, London",SE6 6,,,51.432523,-0.0207353,OpenStreetMap,False,,
HIGH,Cooking Oil,Big Red Pizza,pizza,"30, Deptford Church Street, SE14 2, London",SE14 2,,,51.476077,-0.0226427,OpenStreetMap,False,,
HIGH,Cooking Oil,Big Red Pizza,pizza,"30, Deptford Church Street, SE14 3, London",SE14 3,,,51.476077,-0.0226427,OpenStreetMap,False,,
HIGH,Cooking Oil,Big Red Pizza,pizza,"30, Deptford Church Street, SE14 6, London",SE14 6,,,51.476077,-0.0226427,OpenStreetMap,False,,
HIGH,Cooking Oil,Blackheath Fish and Chips,fish_and_chips,"1, Tranquil Vale, SE13 1, London",SE13 1,,,51.4657759,0.009345,OpenStreetMap,False,,
HIGH,Cooking Oil,Blue Marlin Fish Bar,fish_and_chips,"17, Staplehurst Road, SE13 3, London",SE13 3,,https://bluemarlinfishbar.co.uk/,51.4531151,-0.0008179,OpenStreetMap,False,,
HIGH,Cooking Oil,Blue Marlin Fish Bar,fish_and_chips,"17, Staplehurst Road, SE13 8, London",SE13 8,,https://bluemarlinfishbar.co.uk/,51.4531151,-0.0008179,OpenStreetMap,False,,
HIGH,Cooking Oil,Blue Marlin Fish Bar,fish_and_chips,"17, Staplehurst Road, SE13 9, London",SE13 9,,https://bluemarlinfishbar.co.uk/,51.4531151,-0.0008179,OpenStreetMap,False,,
HIGH,Cooking Oil,Bola Cusine,african,"328, New Cross Road, SE14 0, London",SE14 0,,,51.4756419,-0.0356745,OpenStreetMap,False,,
HIGH,Cooking Oil,Bola Cusine,african,"328, New Cross Road, SE14 1, London",SE14 1,,,51.4756419,-0.0356745,OpenStreetMap,False,,
HIGH,Cooking Oil,Bola Cusine,african,"328, New Cross Road, SE14 2, London",SE14 2,,,51.4756419,-0.0356745,OpenStreetMap,False,,
HIGH,Cooking Oil,Bola Cusine,african,"328, New Cross Road, SE14 3, London",SE14 3,,,51.4756419,-0.0356745,OpenStreetMap,False,,
HIGH,Cooking Oil,Bola Cusine,african,"328, New Cross Road, SE14 5, London",SE14 5,,,51.4756419,-0.0356745,OpenStreetMap,False,,
HIGH,Cooking Oil,Bola Cusine,african,"328, New Cross Road, SE14 6, London",SE14 6,,,51.4756419,-0.0356745,OpenStreetMap,False,,
HIGH,Cooking Oil,Bola Cusine,african,"328, New Cross Road, SE14 7, London",SE14 7,,,51.4756419,-0.0356745,OpenStreetMap,False,,
HIGH,Cooking Oil,Brockley Rock,fish_and_chips,"317, Brockley Road, SE4 0, London",SE4 0,,,51.459456,-0.0336955,OpenStreetMap,False,,
HIGH,Cooking Oil,Brockley Rock,fish_and_chips,"317, Brockley Road, SE4 1, London",SE4 1,,,51.459456,-0.0336955,OpenStreetMap,False,,
HIGH,Cooking Oil,Brockley Rock,fish_and_chips,"317, Brockley Road, SE4 2, London",SE4 2,,,51.459456,-0.0336955,OpenStreetMap,False,,
HIGH,Cooking Oil,Brockley Rock,fish_and_chips,"317, Brockley Road, SE4 3, London",SE4 3,,,51.459456,-0.0336955,OpenStreetMap,False,,
HIGH,Cooking Oil,Brockley Rock,fish_and_chips,"317, Brockley Road, SE4 4, London",SE4 4,,,51.459456,-0.0336955,OpenStreetMap,False,,
HIGH,Cooking Oil,Brockley Rock,fish_and_chips,"317, Brockley Road, SE4 6, London",SE4 6,,,51.459456,-0.0336955,OpenStreetMap,False,,
HIGH,Cooking Oil,Brockley Rock,fish_and_chips,"317, Brockley Road, SE4 7, London",SE4 7,,,51.459456,-0.0336955,OpenStreetMap,False,,
HIGH,Cooking Oil,Brockley Rock,fish_and_chips,"317, Brockley Road, SE4 8, London",SE4 8,,,51.459456,-0.0336955,OpenStreetMap,False,,
HIGH,Cooking Oil,Brorritos,mexican,"8, Brockley Cross, SE4 1, London",SE4 1,,,51.4658392,-0.0356926,OpenStreetMap,False,,
HIGH,Cooking Oil,Brorritos,mexican,"8, Brockley Cross, SE4 4, London",SE4 4,,,51.4658392,-0.0356926,OpenStreetMap,False,,
HIGH,Cooking Oil,Brorritos,mexican,"8, Brockley Cross, SE4 5, London",SE4 5,,,51.4658392,-0.0356926,OpenStreetMap,False,,
HIGH,Cooking Oil,Brorritos,mexican,"8, Brockley Cross, SE4 8, London",SE4 8,,,51.4658392,-0.0356926,OpenStreetMap,False,,
HIGH,Cooking Oil,Brorritos,mexican,"8, Brockley Cross, SE4 9, London",SE4 9,,,51.4658392,-0.0356926,OpenStreetMap,False,,
HIGH,Cooking Oil,Brorritos,mexican,"8, Brockley Cross, SE14 3, London",SE14 3,,,51.4658392,-0.0356926,OpenStreetMap,False,,
HIGH,Cooking Oil,Brother Garden,chinese,"73, Jevington Way, SE12 0, London",SE12 0,02088579824,,51.4394787,0.026751,OpenStreetMap,False,,
HIGH,Cooking Oil,Brother Garden,chinese,"73, Jevington Way, SE12 1, London",SE12 1,02088579824,,51.4394787,0.026751,OpenStreetMap,False,,
HIGH,Cooking Oil,Brother Garden,chinese,"73, Jevington Way, SE12 5, London",SE12 5,02088579824,,51.4394787,0.026751,OpenStreetMap,False,,
HIGH,Cooking Oil,Brother Garden,chinese,"73, Jevington Way, SE12 6, London",SE12 6,02088579824,,51.4394787,0.026751,OpenStreetMap,False,,
HIGH,Cooking Oil,Brother Garden,chinese,"73, Jevington Way, SE12 7, London",SE12 7,02088579824,,51.4394787,0.026751,OpenStreetMap,False,,
HIGH,Cooking Oil,Brother Garden,chinese,"73, Jevington Way, SE12 8, London",SE12 8,02088579824,,51.4394787,0.026751,OpenStreetMap,False,,
HIGH,Cooking Oil,Bucketmouth,fast_food,"1-3, Belmont Hill, SE13 2, London",SE13 2,,,51.4625057,-0.0092025,OpenStreetMap,False,,
HIGH,Cooking Oil,Bucketmouth,fast_food,"1-3, Belmont Hill, SE13 5, London",SE13 5,,,51.4625057,-0.0092025,OpenStreetMap,False,,
HIGH,Cooking Oil,Bucketmouth,fast_food,"1-3, Belmont Hill, SE13 7, London",SE13 7,,,51.4625057,-0.0092025,OpenStreetMap,False,,
HIGH,Cooking Oil,Bucketmouth,fast_food,"1-3, Belmont Hill, SE13 8, London",SE13 8,,,51.4625057,-0.0092025,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"128, Lewisham High Street, SE13 2, London",SE13 2,,,51.4616864,-0.010742,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"128, Lewisham High Street, SE13 5, London",SE13 5,,,51.4616864,-0.010742,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"128, Lewisham High Street, SE13 7, London",SE13 7,,,51.4616864,-0.010742,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"128, Lewisham High Street, SE13 8, London",SE13 8,,,51.4616864,-0.010742,OpenStreetMap,False,,
HIGH,Cooking Oil,Cake Box,cake,"9, Brownhill Road, SE6 0, London",SE6 0,+44 20 8461 0652,https://www.eggfreecake.co.uk/storelocator/catford.html,51.4458669,-0.0191181,OpenStreetMap,False,,
HIGH,Cooking Oil,Cake Box,cake,"9, Brownhill Road, SE6 2, London",SE6 2,+44 20 8461 0652,https://www.eggfreecake.co.uk/storelocator/catford.html,51.4458669,-0.0191181,OpenStreetMap,False,,
HIGH,Cooking Oil,Cake Box,cake,"9, Brownhill Road, SE6 3, London",SE6 3,+44 20 8461 0652,https://www.eggfreecake.co.uk/storelocator/catford.html,51.4458669,-0.0191181,OpenStreetMap,False,,
HIGH,Cooking Oil,Cake Box,cake,"9, Brownhill Road, SE6 6, London",SE6 6,+44 20 8461 0652,https://www.eggfreecake.co.uk/storelocator/catford.html,51.4458669,-0.0191181,OpenStreetMap,False,,
HIGH,Cooking Oil,Cake Box,cake,"9, Brownhill Road, SE6 7, London",SE6 7,+44 20 8461 0652,https://www.eggfreecake.co.uk/storelocator/catford.html,51.4458669,-0.0191181,OpenStreetMap,False,,
HIGH,Cooking Oil,Cake Box,cake,"9, Brownhill Road, SE6 9, London",SE6 9,+44 20 8461 0652,https://www.eggfreecake.co.uk/storelocator/catford.html,51.4458669,-0.0191181,OpenStreetMap,False,,
HIGH,Cooking Oil,Canton Kitchen,regional;asian,"274B, Lee High Road, SE13 1, London",SE13 1,+44 20 8318 1665,,51.4585135,0.0034578,OpenStreetMap,False,,
HIGH,Cooking Oil,Canton Kitchen,regional;asian,"274B, Lee High Road, SE13 8, London",SE13 8,+44 20 8318 1665,,51.4585135,0.0034578,OpenStreetMap,False,,
HIGH,Cooking Oil,Catford Best Kebab,turkish,"4, Catford Broadway, SE6 0, London",SE6 0,,,51.4449837,-0.0226348,OpenStreetMap,False,,
HIGH,Cooking Oil,Catford Best Kebab,turkish,"4, Catford Broadway, SE6 2, London",SE6 2,,,51.4449837,-0.0226348,OpenStreetMap,False,,
HIGH,Cooking Oil,Catford Best Kebab,turkish,"4, Catford Broadway, SE6 3, London",SE6 3,,,51.4449837,-0.0226348,OpenStreetMap,False,,
HIGH,Cooking Oil,Catford Best Kebab,turkish,"4, Catford Broadway, SE6 6, London",SE6 6,,,51.4449837,-0.0226348,OpenStreetMap,False,,
HIGH,Cooking Oil,Catford Best Kebab,turkish,"4, Catford Broadway, SE6 7, London",SE6 7,,,51.4449837,-0.0226348,OpenStreetMap,False,,
HIGH,Cooking Oil,Catford Best Kebab,turkish,"4, Catford Broadway, SE6 9, London",SE6 9,,,51.4449837,-0.0226348,OpenStreetMap,False,,
HIGH,Cooking Oil,Catford Bridge Tavern,burger,"Station Approach, SE6 0, London",SE6 0,+44 20 8690 6759,https://www.catfordtavern.com/,51.4446223,-0.0244596,OpenStreetMap,False,,
HIGH,Cooking Oil,Catford Bridge Tavern,burger,"Station Approach, SE6 2, London",SE6 2,+44 20 8690 6759,https://www.catfordtavern.com/,51.4446223,-0.0244596,OpenStreetMap,False,,
HIGH,Cooking Oil,Catford Bridge Tavern,burger,"Station Approach, SE6 3, London",SE6 3,+44 20 8690 6759,https://www.catfordtavern.com/,51.4446223,-0.0244596,OpenStreetMap,False,,
HIGH,Cooking Oil,Catford Bridge Tavern,burger,"Station Approach, SE6 6, London",SE6 6,+44 20 8690 6759,https://www.catfordtavern.com/,51.4446223,-0.0244596,OpenStreetMap,False,,
HIGH,Cooking Oil,Catford Bridge Tavern,burger,"Station Approach, SE6 7, London",SE6 7,+44 20 8690 6759,https://www.catfordtavern.com/,51.4446223,-0.0244596,OpenStreetMap,False,,
HIGH,Cooking Oil,Catford Bridge Tavern,burger,"Station Approach, SE6 9, London",SE6 9,+44 20 8690 6759,https://www.catfordtavern.com/,51.4446223,-0.0244596,OpenStreetMap,False,,
HIGH,Cooking Oil,Chaconia Caibbean Cuisine,caribbean,"26, Deptford High Street, SE14 1, London",SE14 1,+44 20 8692 8815,,51.4757162,-0.0258048,OpenStreetMap,False,,
HIGH,Cooking Oil,Chaconia Caibbean Cuisine,caribbean,"26, Deptford High Street, SE14 2, London",SE14 2,+44 20 8692 8815,,51.4757162,-0.0258048,OpenStreetMap,False,,
HIGH,Cooking Oil,Chaconia Caibbean Cuisine,caribbean,"26, Deptford High Street, SE14 3, London",SE14 3,+44 20 8692 8815,,51.4757162,-0.0258048,OpenStreetMap,False,,
HIGH,Cooking Oil,Chaconia Caibbean Cuisine,caribbean,"26, Deptford High Street, SE14 6, London",SE14 6,+44 20 8692 8815,,51.4757162,-0.0258048,OpenStreetMap,False,,
HIGH,Cooking Oil,Charcoal Grill,kebab,"7, Belmont Hill, SE13 2, London",SE13 2,,,51.462599,-0.0090773,OpenStreetMap,False,,
HIGH,Cooking Oil,Charcoal Grill,kebab,"7, Belmont Hill, SE13 5, London",SE13 5,,,51.462599,-0.0090773,OpenStreetMap,False,,
HIGH,Cooking Oil,Charcoal Grill,kebab,"7, Belmont Hill, SE13 7, London",SE13 7,,,51.462599,-0.0090773,OpenStreetMap,False,,
HIGH,Cooking Oil,Charcoal Grill,kebab,"7, Belmont Hill, SE13 8, London",SE13 8,,,51.462599,-0.0090773,OpenStreetMap,False,,
HIGH,Cooking Oil,Chesters,chicken,"167, Lewisham High Street, SE13 2, London",SE13 2,,,51.4603542,-0.0108736,OpenStreetMap,False,,
HIGH,Cooking Oil,Chesters,chicken,"167, Lewisham High Street, SE13 3, London",SE13 3,,,51.4603542,-0.0108736,OpenStreetMap,False,,
HIGH,Cooking Oil,Chesters,chicken,"167, Lewisham High Street, SE13 4, London",SE13 4,,,51.4603542,-0.0108736,OpenStreetMap,False,,
HIGH,Cooking Oil,Chesters,chicken,"167, Lewisham High Street, SE13 5, London",SE13 5,,,51.4603542,-0.0108736,OpenStreetMap,False,,
HIGH,Cooking Oil,Chesters,chicken,"167, Lewisham High Street, SE13 7, London",SE13 7,,,51.4603542,-0.0108736,OpenStreetMap,False,,
HIGH,Cooking Oil,Chesters,chicken,"167, Lewisham High Street, SE13 8, London",SE13 8,,,51.4603542,-0.0108736,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Chicken,chicken,"81, Rushey Green, SE6 0, London",SE6 0,,,51.4480713,-0.0174845,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Chicken,chicken,"81, Rushey Green, SE6 2, London",SE6 2,,,51.4480713,-0.0174845,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Chicken,chicken,"81, Rushey Green, SE6 3, London",SE6 3,,,51.4480713,-0.0174845,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Chicken,chicken,"81, Rushey Green, SE6 7, London",SE6 7,,,51.4480713,-0.0174845,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Chicken,chicken,"81, Rushey Green, SE6 9, London",SE6 9,,,51.4480713,-0.0174845,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Chicken,chicken,"5A, Clifton Rise, SE14 0, London",SE14 0,,,51.475965,-0.037074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Chicken,chicken,"5A, Clifton Rise, SE14 1, London",SE14 1,,,51.475965,-0.037074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Chicken,chicken,"5A, Clifton Rise, SE14 2, London",SE14 2,,,51.475965,-0.037074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Chicken,chicken,"5A, Clifton Rise, SE14 3, London",SE14 3,,,51.475965,-0.037074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Chicken,chicken,"5A, Clifton Rise, SE14 5, London",SE14 5,,,51.475965,-0.037074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Chicken,chicken,"5A, Clifton Rise, SE14 6, London",SE14 6,,,51.475965,-0.037074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Chicken,chicken,"5A, Clifton Rise, SE14 7, London",SE14 7,,,51.475965,-0.037074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Chicken,chicken,"5A, Clifton Rise, SE14 9, London",SE14 9,,,51.475965,-0.037074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken World,chicken,"256, Evelyn Street, SE14 1, London",SE14 1,,,51.4835119,-0.0315003,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken World,chicken,"256, Evelyn Street, SE14 2, London",SE14 2,,,51.4835119,-0.0315003,OpenStreetMap,False,,
HIGH,Cooking Oil,China Express,chinese,"269, Brownhill Road, SE6 1, London",SE6 1,,,51.4451739,-0.0044219,OpenStreetMap,False,,
HIGH,Cooking Oil,China Express,chinese,"269, Brownhill Road, SE6 5, London",SE6 5,,,51.4451739,-0.0044219,OpenStreetMap,False,,
HIGH,Cooking Oil,China Express,chinese,"269, Brownhill Road, SE13 9, London",SE13 9,,,51.4451739,-0.0044219,OpenStreetMap,False,,
HIGH,Cooking Oil,Chopstix,noodle,"SE13 2, London",SE13 2,,,51.4615441,-0.01083,OpenStreetMap,False,,
HIGH,Cooking Oil,Chopstix,noodle,"SE13 5, London",SE13 5,,,51.4615441,-0.01083,OpenStreetMap,False,,
HIGH,Cooking Oil,Chopstix,noodle,"SE13 7, London",SE13 7,,,51.4615441,-0.01083,OpenStreetMap,False,,
