Priority,Lead Type,Business Name,Cuisine Type,Address,Postcode,Phone,Website,Latitude,Longitude,Source,Contacted,Contact_Date,Contact_Notes
HIGH,Cooking Oil,Big Papa's Peri Peri,fast_food,"67, Holloway Road, N5 7, London",N5 7,,,51.547312,-0.1055892,OpenStreetMap,False,,
HIGH,Cooking Oil,Big Papa's Peri Peri,fast_food,"67, Holloway Road, N7 0, London",N7 0,,,51.547312,-0.1055892,OpenStreetMap,False,,
HIGH,Cooking Oil,Big Papa's Peri Peri,fast_food,"67, Holloway Road, N7 3, London",N7 3,,,51.547312,-0.1055892,OpenStreetMap,False,,
HIGH,Cooking Oil,Bold Food & Bar,Pizza;mediterranean,"126, Dartmouth Park Hill, N19 7, London",N19 7,+447585 957 145,https://www.thehouselondon.co.uk/,51.5649774,-0.140689,OpenStreetMap,False,,
HIGH,Cooking Oil,Brioche Boys,burger,"61, Junction Road, N19 7, London",N19 7,,,51.5638107,-0.1351979,OpenStreetMap,False,,
HIGH,Cooking Oil,Brioche Boys,burger,"61, Junction Road, N19 8, London",N19 8,,,51.5638107,-0.1351979,OpenStreetMap,False,,
HIGH,Cooking Oil,Brioche Boys,burger,"61, Junction Road, N19 9, London",N19 9,,,51.5638107,-0.1351979,OpenStreetMap,False,,
HIGH,Cooking Oil,Bunholic,burger,"718, Holloway Road, N7 2, London",N7 2,,,51.5638202,-0.1286828,OpenStreetMap,False,,
HIGH,Cooking Oil,Bunholic,burger,"718, Holloway Road, N19 1, London",N19 1,,,51.5638202,-0.1286828,OpenStreetMap,False,,
HIGH,Cooking Oil,Bunholic,burger,"718, Holloway Road, N19 7, London",N19 7,,,51.5638202,-0.1286828,OpenStreetMap,False,,
HIGH,Cooking Oil,Bunholic,burger,"718, Holloway Road, N19 8, London",N19 8,,,51.5638202,-0.1286828,OpenStreetMap,False,,
HIGH,Cooking Oil,Bunholic,burger,"718, Holloway Road, N19 9, London",N19 9,,,51.5638202,-0.1286828,OpenStreetMap,False,,
HIGH,Cooking Oil,Burgers Fries Chicken,burger;chicken,"398, York Way, N7 1, London",N7 1,,,51.5485422,-0.1281059,OpenStreetMap,False,,
HIGH,Cooking Oil,Bursa Kebab Evi,kebab,"N1 0, London",N1 0,,,51.5351072,-0.1039113,OpenStreetMap,False,,
HIGH,Cooking Oil,Bursa Kebab Evi,kebab,"N1 2, London",N1 2,,,51.5351072,-0.1039113,OpenStreetMap,False,,
HIGH,Cooking Oil,Bursa Kebab Evi,kebab,"N1 3, London",N1 3,,,51.5351072,-0.1039113,OpenStreetMap,False,,
HIGH,Cooking Oil,Bursa Kebab Evi,kebab,"N1 4, London",N1 4,,,51.5351072,-0.1039113,OpenStreetMap,False,,
HIGH,Cooking Oil,Bursa Kebab Evi,kebab,"N1 5, London",N1 5,,,51.5351072,-0.1039113,OpenStreetMap,False,,
HIGH,Cooking Oil,Bursa Kebab Evi,kebab,"N1 6, London",N1 6,,,51.5351072,-0.1039113,OpenStreetMap,False,,
HIGH,Cooking Oil,Bursa Kebab Evi,kebab,"N1 7, London",N1 7,,,51.5351072,-0.1039113,OpenStreetMap,False,,
HIGH,Cooking Oil,Bursa Kebab Evi,kebab,"N1 8, London",N1 8,,,51.5351072,-0.1039113,OpenStreetMap,False,,
HIGH,Cooking Oil,Bursa Kebab Evi,kebab,"N4 0, London",N4 0,,,51.5351072,-0.1039113,OpenStreetMap,False,,
HIGH,Cooking Oil,Bursa Kebab Evi,kebab,"N4 1, London",N4 1,,,51.5351072,-0.1039113,OpenStreetMap,False,,
HIGH,Cooking Oil,Bursa Kebab Evi,kebab,"N4 4, London",N4 4,,,51.5351072,-0.1039113,OpenStreetMap,False,,
HIGH,Cooking Oil,Bursa Kebab Evi,kebab,"N4 5, London",N4 5,,,51.5351072,-0.1039113,OpenStreetMap,False,,
HIGH,Cooking Oil,Bursa Kebab Evi,kebab,"N4 7, London",N4 7,,,51.5351072,-0.1039113,OpenStreetMap,False,,
HIGH,Cooking Oil,Bursa Kebab Evi,kebab,"N4 8, London",N4 8,,,51.5351072,-0.1039113,OpenStreetMap,False,,
HIGH,Cooking Oil,Bursa Kebab Evi,kebab,"N4 9, London",N4 9,,,51.5351072,-0.1039113,OpenStreetMap,False,,
HIGH,Cooking Oil,Bursa Kebab Evi,kebab,"N19 0, London",N19 0,,,51.5351072,-0.1039113,OpenStreetMap,False,,
HIGH,Cooking Oil,Bursa Kebab Evi,kebab,"N19 2, London",N19 2,,,51.5351072,-0.1039113,OpenStreetMap,False,,
HIGH,Cooking Oil,Bursa Kebab Evi,kebab,"N19 3, London",N19 3,,,51.5351072,-0.1039113,OpenStreetMap,False,,
HIGH,Cooking Oil,Bursa Kebab Evi,kebab,"N19 4, London",N19 4,,,51.5351072,-0.1039113,OpenStreetMap,False,,
HIGH,Cooking Oil,Bursa Kebab Evi,kebab,"N19 5, London",N19 5,,,51.5351072,-0.1039113,OpenStreetMap,False,,
HIGH,Cooking Oil,Bursa Kebab Evi,kebab,"N19 6, London",N19 6,,,51.5351072,-0.1039113,OpenStreetMap,False,,
HIGH,Cooking Oil,Bánh,vietnamese,"592, Kingsland Road, N1 1, London",N1 1,+44 20 7916 2808,https://www.banhs.co.uk/,51.5459113,-0.0755139,OpenStreetMap,False,,
HIGH,Cooking Oil,Caledonia Fish & Chips Chinese Takeaway,fish_and_chips;chinese,"N1 9, London",N1 9,,,51.5362754,-0.1164422,OpenStreetMap,False,,
HIGH,Cooking Oil,Caledonian,kebab,"N1 9, London",N1 9,,,51.5431206,-0.1176239,OpenStreetMap,False,,
HIGH,Cooking Oil,Caledonian,kebab,"N7 1, London",N7 1,,,51.5431206,-0.1176239,OpenStreetMap,False,,
HIGH,Cooking Oil,Che Cosa,pizza,"653, Holloway Road, N19 1, London",N19 1,+44 20 7018 7077,https://www.checosa.co.uk/,51.5646494,-0.1325376,OpenStreetMap,False,,
HIGH,Cooking Oil,Che Cosa,pizza,"653, Holloway Road, N19 7, London",N19 7,+44 20 7018 7077,https://www.checosa.co.uk/,51.5646494,-0.1325376,OpenStreetMap,False,,
HIGH,Cooking Oil,Che Cosa,pizza,"653, Holloway Road, N19 8, London",N19 8,+44 20 7018 7077,https://www.checosa.co.uk/,51.5646494,-0.1325376,OpenStreetMap,False,,
HIGH,Cooking Oil,Che Cosa,pizza,"653, Holloway Road, N19 9, London",N19 9,+44 20 7018 7077,https://www.checosa.co.uk/,51.5646494,-0.1325376,OpenStreetMap,False,,
HIGH,Cooking Oil,Cheatmeals,burger,"367, Holloway Road, N7 2, London",N7 2,,,51.5567652,-0.1182787,OpenStreetMap,False,,
HIGH,Cooking Oil,Cheatmeals,burger,"367, Holloway Road, N7 4, London",N7 4,,,51.5567652,-0.1182787,OpenStreetMap,False,,
HIGH,Cooking Oil,Cheatmeals,burger,"367, Holloway Road, N7 5, London",N7 5,,,51.5567652,-0.1182787,OpenStreetMap,False,,
HIGH,Cooking Oil,Cheatmeals,burger,"367, Holloway Road, N7 7, London",N7 7,,,51.5567652,-0.1182787,OpenStreetMap,False,,
HIGH,Cooking Oil,Cheatmeals,burger,"367, Holloway Road, N7 8, London",N7 8,,,51.5567652,-0.1182787,OpenStreetMap,False,,
HIGH,Cooking Oil,Cheatmeals,burger,"367, Holloway Road, N7 9, London",N7 9,,,51.5567652,-0.1182787,OpenStreetMap,False,,
HIGH,Cooking Oil,Cheatmeals,burger,"367, Holloway Road, N19 8, London",N19 8,,,51.5567652,-0.1182787,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Express,chicken,"274, Seven Sisters Road, N4 2, London",N4 2,,http://www.chickenexpressfinsbury.co.uk/,51.5643743,-0.1048471,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Express,chicken,"274, Seven Sisters Road, N5 3, London",N5 3,,http://www.chickenexpressfinsbury.co.uk/,51.5643743,-0.1048471,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Express,chicken,"274, Seven Sisters Road, N7 4, London",N7 4,,http://www.chickenexpressfinsbury.co.uk/,51.5643743,-0.1048471,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Express,chicken,"274, Seven Sisters Road, N7 6, London",N7 6,,http://www.chickenexpressfinsbury.co.uk/,51.5643743,-0.1048471,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Spot,chicken,"180, Caledonian Road, N1 9, London",N1 9,,,51.5359874,-0.1164871,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Spot,chicken,"3, Junction Road, N19 7, London",N19 7,,,51.5652907,-0.1343745,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Spot,chicken,"3, Junction Road, N19 8, London",N19 8,,,51.5652907,-0.1343745,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Spot,chicken,"3, Junction Road, N19 9, London",N19 9,,,51.5652907,-0.1343745,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Valley,chicken,"N4 2, London",N4 2,,,51.5627879,-0.1092303,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Valley,chicken,"N5 3, London",N5 3,,,51.5627879,-0.1092303,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Valley,chicken,"N7 2, London",N7 2,,,51.5627879,-0.1092303,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Valley,chicken,"N7 4, London",N7 4,,,51.5627879,-0.1092303,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Valley,chicken,"N7 6, London",N7 6,,,51.5627879,-0.1092303,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Valley,chicken,"N7 7, London",N7 7,,,51.5627879,-0.1092303,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Valley,chicken,"N7 8, London",N7 8,,,51.5627879,-0.1092303,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilango,mexican,"27, Upper Street, N1 0, London",N1 0,,,51.534431,-0.1054074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilango,mexican,"27, Upper Street, N1 2, London",N1 2,,,51.534431,-0.1054074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilango,mexican,"27, Upper Street, N1 3, London",N1 3,,,51.534431,-0.1054074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilango,mexican,"27, Upper Street, N1 4, London",N1 4,,,51.534431,-0.1054074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilango,mexican,"27, Upper Street, N1 5, London",N1 5,,,51.534431,-0.1054074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilango,mexican,"27, Upper Street, N1 6, London",N1 6,,,51.534431,-0.1054074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilango,mexican,"27, Upper Street, N1 7, London",N1 7,,,51.534431,-0.1054074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilango,mexican,"27, Upper Street, N1 8, London",N1 8,,,51.534431,-0.1054074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilango,mexican,"27, Upper Street, N4 0, London",N4 0,,,51.534431,-0.1054074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilango,mexican,"27, Upper Street, N4 1, London",N4 1,,,51.534431,-0.1054074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilango,mexican,"27, Upper Street, N4 4, London",N4 4,,,51.534431,-0.1054074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilango,mexican,"27, Upper Street, N4 5, London",N4 5,,,51.534431,-0.1054074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilango,mexican,"27, Upper Street, N4 7, London",N4 7,,,51.534431,-0.1054074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilango,mexican,"27, Upper Street, N4 8, London",N4 8,,,51.534431,-0.1054074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilango,mexican,"27, Upper Street, N4 9, London",N4 9,,,51.534431,-0.1054074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilango,mexican,"27, Upper Street, N19 0, London",N19 0,,,51.534431,-0.1054074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilango,mexican,"27, Upper Street, N19 2, London",N19 2,,,51.534431,-0.1054074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilango,mexican,"27, Upper Street, N19 3, London",N19 3,,,51.534431,-0.1054074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilango,mexican,"27, Upper Street, N19 4, London",N19 4,,,51.534431,-0.1054074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilango,mexican,"27, Upper Street, N19 5, London",N19 5,,,51.534431,-0.1054074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilango,mexican,"27, Upper Street, N19 6, London",N19 6,,,51.534431,-0.1054074,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilli and Spice,indian,"55, Newington Green Road, N1 1, London",N1 1,,,51.5482973,-0.0878495,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilli and Spice,indian,"55, Newington Green Road, N5 1, London",N5 1,,,51.5482973,-0.0878495,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilli and Spice,indian,"55, Newington Green Road, N5 4, London",N5 4,,,51.5482973,-0.0878495,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilli and Spice,indian,"55, Newington Green Road, N5 6, London",N5 6,,,51.5482973,-0.0878495,OpenStreetMap,False,,
HIGH,Cooking Oil,China's Taste,chinese,"N5 0, London",N5 0,,,51.5536234,-0.0981937,OpenStreetMap,False,,
HIGH,Cooking Oil,China's Taste,chinese,"N5 1, London",N5 1,,,51.5536234,-0.0981937,OpenStreetMap,False,,
HIGH,Cooking Oil,China's Taste,chinese,"N5 2, London",N5 2,,,51.5536234,-0.0981937,OpenStreetMap,False,,
HIGH,Cooking Oil,China's Taste,chinese,"N5 3, London",N5 3,,,51.5536234,-0.0981937,OpenStreetMap,False,,
HIGH,Cooking Oil,China's Taste,chinese,"N5 4, London",N5 4,,,51.5536234,-0.0981937,OpenStreetMap,False,,
HIGH,Cooking Oil,China's Taste,chinese,"N5 5, London",N5 5,,,51.5536234,-0.0981937,OpenStreetMap,False,,
HIGH,Cooking Oil,China's Taste,chinese,"N5 6, London",N5 6,,,51.5536234,-0.0981937,OpenStreetMap,False,,
HIGH,Cooking Oil,China's Taste,chinese,"N5 7, London",N5 7,,,51.5536234,-0.0981937,OpenStreetMap,False,,
HIGH,Cooking Oil,China's Taste,chinese,"N5 8, London",N5 8,,,51.5536234,-0.0981937,OpenStreetMap,False,,
HIGH,Cooking Oil,China's Taste,chinese,"N5 9, London",N5 9,,,51.5536234,-0.0981937,OpenStreetMap,False,,
HIGH,Cooking Oil,Chipotle,mexican,"334, Upper Street, N1 0, London",N1 0,,,51.5354294,-0.1035811,OpenStreetMap,False,,
HIGH,Cooking Oil,Chipotle,mexican,"334, Upper Street, N1 2, London",N1 2,,,51.5354294,-0.1035811,OpenStreetMap,False,,
HIGH,Cooking Oil,Chipotle,mexican,"334, Upper Street, N1 3, London",N1 3,,,51.5354294,-0.1035811,OpenStreetMap,False,,
HIGH,Cooking Oil,Chipotle,mexican,"334, Upper Street, N1 4, London",N1 4,,,51.5354294,-0.1035811,OpenStreetMap,False,,
HIGH,Cooking Oil,Chipotle,mexican,"334, Upper Street, N1 5, London",N1 5,,,51.5354294,-0.1035811,OpenStreetMap,False,,
HIGH,Cooking Oil,Chipotle,mexican,"334, Upper Street, N1 6, London",N1 6,,,51.5354294,-0.1035811,OpenStreetMap,False,,
HIGH,Cooking Oil,Chipotle,mexican,"334, Upper Street, N1 7, London",N1 7,,,51.5354294,-0.1035811,OpenStreetMap,False,,
HIGH,Cooking Oil,Chipotle,mexican,"334, Upper Street, N1 8, London",N1 8,,,51.5354294,-0.1035811,OpenStreetMap,False,,
HIGH,Cooking Oil,Chipotle,mexican,"334, Upper Street, N4 0, London",N4 0,,,51.5354294,-0.1035811,OpenStreetMap,False,,
