Priority,Lead Type,Business Name,Cuisine Type,Address,Postcode,Phone,Website,Latitude,Longitude,Source,Contacted,Contact_Date,Contact_Notes
HIGH,Cooking Oil,Boost Juice Bars,juice,"High Street, BR1 1, London",BR1 1,,,51.4038931,0.0167369,OpenStreetMap,False,,
HIGH,Cooking Oil,Boost Juice Bars,juice,"High Street, BR1 2, London",BR1 2,,,51.4038931,0.0167369,OpenStreetMap,False,,
HIGH,Cooking Oil,Boost Juice Bars,juice,"High Street, BR1 3, London",BR1 3,,,51.4038931,0.0167369,OpenStreetMap,False,,
HIGH,Cooking Oil,Boost Juice Bars,juice,"High Street, BR1 5, London",BR1 5,,,51.4038931,0.0167369,OpenStreetMap,False,,
HIGH,Cooking Oil,Boost Juice Bars,juice,"High Street, BR1 6, London",BR1 6,,,51.4038931,0.0167369,OpenStreetMap,False,,
HIGH,Cooking Oil,Boost Juice Bars,juice,"High Street, BR1 7, London",BR1 7,,,51.4038931,0.0167369,OpenStreetMap,False,,
HIGH,Cooking Oil,Bromley Chicken,chicken,"163, Masons Hill, BR1 0, London",BR1 0,+44 20 3601 4911,https://justeat.co.uk/restaurants-bromley-chicken-bromley/,51.3957484,0.025739,OpenStreetMap,False,,
HIGH,Cooking Oil,Bromley Chicken,chicken,"163, Masons Hill, BR1 2, London",BR1 2,+44 20 3601 4911,https://justeat.co.uk/restaurants-bromley-chicken-bromley/,51.3957484,0.025739,OpenStreetMap,False,,
HIGH,Cooking Oil,Bromley Chicken,chicken,"163, Masons Hill, BR1 3, London",BR1 3,+44 20 3601 4911,https://justeat.co.uk/restaurants-bromley-chicken-bromley/,51.3957484,0.025739,OpenStreetMap,False,,
HIGH,Cooking Oil,Bromley Chicken,chicken,"163, Masons Hill, BR1 5, London",BR1 5,+44 20 3601 4911,https://justeat.co.uk/restaurants-bromley-chicken-bromley/,51.3957484,0.025739,OpenStreetMap,False,,
HIGH,Cooking Oil,Bromley Chicken,chicken,"163, Masons Hill, BR1 6, London",BR1 6,+44 20 3601 4911,https://justeat.co.uk/restaurants-bromley-chicken-bromley/,51.3957484,0.025739,OpenStreetMap,False,,
HIGH,Cooking Oil,Bromley Shish & Grill,kebab,"46, Homesdale Road, BR1 4, London",BR1 4,,,51.3969072,0.0293928,OpenStreetMap,False,,
HIGH,Cooking Oil,Bromley Shish & Grill,kebab,"46, Homesdale Road, BR1 5, London",BR1 5,,,51.3969072,0.0293928,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"115 - 117, High Street, BR1 0, London",BR1 0,,,51.4037116,0.0153371,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"115 - 117, High Street, BR1 1, London",BR1 1,,,51.4037116,0.0153371,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"115 - 117, High Street, BR1 2, London",BR1 2,,,51.4037116,0.0153371,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"115 - 117, High Street, BR1 3, London",BR1 3,,,51.4037116,0.0153371,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"115 - 117, High Street, BR1 5, London",BR1 5,,,51.4037116,0.0153371,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"115 - 117, High Street, BR1 6, London",BR1 6,,,51.4037116,0.0153371,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"115 - 117, High Street, BR1 7, London",BR1 7,,,51.4037116,0.0153371,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"132, High Street, SE20 4, London",SE20 4,,,51.4144501,-0.0523238,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"132, High Street, SE20 5, London",SE20 5,,,51.4144501,-0.0523238,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"132, High Street, SE20 6, London",SE20 6,,,51.4144501,-0.0523238,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken World,chicken,"101A, Maple Road, SE20 0, London",SE20 0,,,51.4128109,-0.0575957,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken World,chicken,"101A, Maple Road, SE20 1, London",SE20 1,,,51.4128109,-0.0575957,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken World,chicken,"101A, Maple Road, SE20 3, London",SE20 3,,,51.4128109,-0.0575957,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken World,chicken,"101A, Maple Road, SE20 4, London",SE20 4,,,51.4128109,-0.0575957,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken World,chicken,"101A, Maple Road, SE20 5, London",SE20 5,,,51.4128109,-0.0575957,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken World,chicken,"101A, Maple Road, SE20 6, London",SE20 6,,,51.4128109,-0.0575957,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken World,chicken,"101A, Maple Road, SE20 7, London",SE20 7,,,51.4128109,-0.0575957,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken World,chicken,"101A, Maple Road, SE20 8, London",SE20 8,,,51.4128109,-0.0575957,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken World,chicken,"101A, Maple Road, SE20 9, London",SE20 9,,,51.4128109,-0.0575957,OpenStreetMap,False,,
HIGH,Cooking Oil,Chopstix,noodle,"130, High Street, BR1 0, London",BR1 0,+44 20 7112 8805,,51.4041937,0.0149505,OpenStreetMap,False,,
HIGH,Cooking Oil,Chopstix,noodle,"130, High Street, BR1 1, London",BR1 1,+44 20 7112 8805,,51.4041937,0.0149505,OpenStreetMap,False,,
HIGH,Cooking Oil,Chopstix,noodle,"130, High Street, BR1 2, London",BR1 2,+44 20 7112 8805,,51.4041937,0.0149505,OpenStreetMap,False,,
HIGH,Cooking Oil,Chopstix,noodle,"130, High Street, BR1 3, London",BR1 3,+44 20 7112 8805,,51.4041937,0.0149505,OpenStreetMap,False,,
HIGH,Cooking Oil,Chopstix,noodle,"130, High Street, BR1 5, London",BR1 5,+44 20 7112 8805,,51.4041937,0.0149505,OpenStreetMap,False,,
HIGH,Cooking Oil,Chopstix,noodle,"130, High Street, BR1 6, London",BR1 6,+44 20 7112 8805,,51.4041937,0.0149505,OpenStreetMap,False,,
HIGH,Cooking Oil,Chopstix,noodle,"130, High Street, BR1 7, London",BR1 7,+44 20 7112 8805,,51.4041937,0.0149505,OpenStreetMap,False,,
HIGH,Cooking Oil,Ciao Pizza,pizza,"68, Station Approach, BR4 0, London",BR4 0,+44 2084626767,https://ciao-pizza.co.uk/,51.376093,0.010496,OpenStreetMap,False,,
HIGH,Cooking Oil,Ciao Pizza,pizza,"68, Station Approach, BR4 1, London",BR4 1,+44 2084626767,https://ciao-pizza.co.uk/,51.376093,0.010496,OpenStreetMap,False,,
HIGH,Cooking Oil,CrepeAffair,crepe,"27, Market Square, BR1 0, London",BR1 0,,,51.4051868,0.0153664,OpenStreetMap,False,,
HIGH,Cooking Oil,CrepeAffair,crepe,"27, Market Square, BR1 1, London",BR1 1,,,51.4051868,0.0153664,OpenStreetMap,False,,
HIGH,Cooking Oil,CrepeAffair,crepe,"27, Market Square, BR1 2, London",BR1 2,,,51.4051868,0.0153664,OpenStreetMap,False,,
HIGH,Cooking Oil,CrepeAffair,crepe,"27, Market Square, BR1 3, London",BR1 3,,,51.4051868,0.0153664,OpenStreetMap,False,,
HIGH,Cooking Oil,CrepeAffair,crepe,"27, Market Square, BR1 6, London",BR1 6,,,51.4051868,0.0153664,OpenStreetMap,False,,
HIGH,Cooking Oil,CrepeAffair,crepe,"27, Market Square, BR1 7, London",BR1 7,,,51.4051868,0.0153664,OpenStreetMap,False,,
HIGH,Cooking Oil,Dallas Chicken & Pizza,chicken;pizza,"SE20 4, London",SE20 4,,,51.4146446,-0.0526703,OpenStreetMap,False,,
HIGH,Cooking Oil,Dallas Chicken & Pizza,chicken;pizza,"SE20 5, London",SE20 5,,,51.4146446,-0.0526703,OpenStreetMap,False,,
HIGH,Cooking Oil,Dallas Chicken & Pizza,chicken;pizza,"SE20 6, London",SE20 6,,,51.4146446,-0.0526703,OpenStreetMap,False,,
HIGH,Cooking Oil,Danwas,pizza,"6, High Street, BR1 0, London",BR1 0,,,51.3999202,0.0167719,OpenStreetMap,False,,
HIGH,Cooking Oil,Danwas,pizza,"6, High Street, BR1 2, London",BR1 2,,,51.3999202,0.0167719,OpenStreetMap,False,,
HIGH,Cooking Oil,Danwas,pizza,"6, High Street, BR1 3, London",BR1 3,,,51.3999202,0.0167719,OpenStreetMap,False,,
HIGH,Cooking Oil,Danwas,pizza,"6, High Street, BR1 5, London",BR1 5,,,51.3999202,0.0167719,OpenStreetMap,False,,
HIGH,Cooking Oil,Danwas,pizza,"6, High Street, BR1 6, London",BR1 6,,,51.3999202,0.0167719,OpenStreetMap,False,,
HIGH,Cooking Oil,Danwas,pizza,"6, High Street, BR1 7, London",BR1 7,,,51.3999202,0.0167719,OpenStreetMap,False,,
HIGH,Cooking Oil,Dell'Angolo,pizza,"88, Anerley Road, SE19 0, London",SE19 0,,,51.4166783,-0.073216,OpenStreetMap,False,,
HIGH,Cooking Oil,Dell'Angolo,pizza,"88, Anerley Road, SE19 1, London",SE19 1,,,51.4166783,-0.073216,OpenStreetMap,False,,
HIGH,Cooking Oil,Dell'Angolo,pizza,"88, Anerley Road, SE19 2, London",SE19 2,,,51.4166783,-0.073216,OpenStreetMap,False,,
HIGH,Cooking Oil,Dell'Angolo,pizza,"88, Anerley Road, SE19 3, London",SE19 3,,,51.4166783,-0.073216,OpenStreetMap,False,,
HIGH,Cooking Oil,Dell'Angolo,pizza,"88, Anerley Road, SE19 4, London",SE19 4,,,51.4166783,-0.073216,OpenStreetMap,False,,
HIGH,Cooking Oil,Dell'Angolo,pizza,"88, Anerley Road, SE19 5, London",SE19 5,,,51.4166783,-0.073216,OpenStreetMap,False,,
HIGH,Cooking Oil,Dell'Angolo,pizza,"88, Anerley Road, SE19 6, London",SE19 6,,,51.4166783,-0.073216,OpenStreetMap,False,,
HIGH,Cooking Oil,Dell'Angolo,pizza,"88, Anerley Road, SE19 7, London",SE19 7,,,51.4166783,-0.073216,OpenStreetMap,False,,
HIGH,Cooking Oil,Dell'Angolo,pizza,"88, Anerley Road, SE19 8, London",SE19 8,,,51.4166783,-0.073216,OpenStreetMap,False,,
HIGH,Cooking Oil,Dell'Angolo,pizza,"88, Anerley Road, SE19 9, London",SE19 9,,,51.4166783,-0.073216,OpenStreetMap,False,,
HIGH,Cooking Oil,Dell'Angolo,pizza,"88, Anerley Road, SE20 0, London",SE20 0,,,51.4166783,-0.073216,OpenStreetMap,False,,
HIGH,Cooking Oil,Dell'Angolo,pizza,"88, Anerley Road, SE20 1, London",SE20 1,,,51.4166783,-0.073216,OpenStreetMap,False,,
HIGH,Cooking Oil,Dell'Angolo,pizza,"88, Anerley Road, SE20 7, London",SE20 7,,,51.4166783,-0.073216,OpenStreetMap,False,,
HIGH,Cooking Oil,Dell'Angolo,pizza,"88, Anerley Road, SE20 8, London",SE20 8,,,51.4166783,-0.073216,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"228, High Street, BR1 0, London",BR1 0,+44 20 8466 9000,,51.4063471,0.0128508,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"161, Masons Hill, BR1 0, London",BR1 0,+44 20 8466 6664,https://www.dominos.co.uk/pizza-near-me/bromley/161-masons-hill,51.3958159,0.0256828,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"228, High Street, BR1 1, London",BR1 1,+44 20 8466 9000,,51.4063471,0.0128508,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"228, High Street, BR1 2, London",BR1 2,+44 20 8466 9000,,51.4063471,0.0128508,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"161, Masons Hill, BR1 2, London",BR1 2,+44 20 8466 6664,https://www.dominos.co.uk/pizza-near-me/bromley/161-masons-hill,51.3958159,0.0256828,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"228, High Street, BR1 3, London",BR1 3,+44 20 8466 9000,,51.4063471,0.0128508,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"161, Masons Hill, BR1 3, London",BR1 3,+44 20 8466 6664,https://www.dominos.co.uk/pizza-near-me/bromley/161-masons-hill,51.3958159,0.0256828,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"161, Masons Hill, BR1 5, London",BR1 5,+44 20 8466 6664,https://www.dominos.co.uk/pizza-near-me/bromley/161-masons-hill,51.3958159,0.0256828,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"228, High Street, BR1 6, London",BR1 6,+44 20 8466 9000,,51.4063471,0.0128508,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"161, Masons Hill, BR1 6, London",BR1 6,+44 20 8466 6664,https://www.dominos.co.uk/pizza-near-me/bromley/161-masons-hill,51.3958159,0.0256828,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"228, High Street, BR1 7, London",BR1 7,+44 20 8466 9000,,51.4063471,0.0128508,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"228, High Street, BR2 0, London",BR2 0,+44 20 8466 9000,,51.4063471,0.0128508,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"228, High Street, BR2 1, London",BR2 1,+44 20 8466 9000,,51.4063471,0.0128508,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"228, High Street, BR2 2, London",BR2 2,+44 20 8466 9000,,51.4063471,0.0128508,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"228, High Street, BR2 3, London",BR2 3,+44 20 8466 9000,,51.4063471,0.0128508,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"228, High Street, BR2 4, London",BR2 4,+44 20 8466 9000,,51.4063471,0.0128508,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"228, High Street, BR2 5, London",BR2 5,+44 20 8466 9000,,51.4063471,0.0128508,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"228, High Street, BR2 6, London",BR2 6,+44 20 8466 9000,,51.4063471,0.0128508,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"228, High Street, BR2 7, London",BR2 7,+44 20 8466 9000,,51.4063471,0.0128508,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"228, High Street, BR2 8, London",BR2 8,+44 20 8466 9000,,51.4063471,0.0128508,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"228, High Street, BR2 9, London",BR2 9,+44 20 8466 9000,,51.4063471,0.0128508,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"3, Beaconsfield Road, SE9 0, London",SE9 0,,,51.4274489,0.0460906,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"3, Beaconsfield Road, SE9 1, London",SE9 1,,,51.4274489,0.0460906,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"3, Beaconsfield Road, SE9 2, London",SE9 2,,,51.4274489,0.0460906,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"3, Beaconsfield Road, SE9 3, London",SE9 3,,,51.4274489,0.0460906,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"3, Beaconsfield Road, SE9 4, London",SE9 4,,,51.4274489,0.0460906,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"3, Beaconsfield Road, SE9 5, London",SE9 5,,,51.4274489,0.0460906,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"3, Beaconsfield Road, SE9 6, London",SE9 6,,,51.4274489,0.0460906,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"3, Beaconsfield Road, SE9 7, London",SE9 7,,,51.4274489,0.0460906,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"3, Beaconsfield Road, SE9 8, London",SE9 8,,,51.4274489,0.0460906,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"3, Beaconsfield Road, SE9 9, London",SE9 9,,,51.4274489,0.0460906,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"34, Westow Hill, SE19 0, London",SE19 0,,,51.4196689,-0.0815119,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"34, Westow Hill, SE19 1, London",SE19 1,,,51.4196689,-0.0815119,OpenStreetMap,False,,
