Priority,Lead Type,Business Name,Cuisine Type,Address,Postcode,Phone,Website,Latitude,Longitude,Source,Contacted,Contact_Date,Contact_Notes
HIGH,Cooking Oil,Ashfield Cafe,burger;coffee_shop;sandwich;kebab;breakfast;tea,"21, Ashfield Parade, N14 9, London",N14 9,+44 20 8447 9042,,51.6310124,-0.1286304,OpenStreetMap,False,,
HIGH,Cooking Oil,Band of Burgers,burger,"20, The Broadway, N14 0, London",N14 0,+44 20 8886 6557,https://bandofburgers.co.uk/southgate/,51.6322532,-0.126511,OpenStreetMap,False,,
HIGH,Cooking Oil,Band of Burgers,burger,"20, The Broadway, N14 1, London",N14 1,+44 20 8886 6557,https://bandofburgers.co.uk/southgate/,51.6322532,-0.126511,OpenStreetMap,False,,
HIGH,Cooking Oil,Band of Burgers,burger,"20, The Broadway, N14 2, London",N14 2,+44 20 8886 6557,https://bandofburgers.co.uk/southgate/,51.6322532,-0.126511,OpenStreetMap,False,,
HIGH,Cooking Oil,Band of Burgers,burger,"20, The Broadway, N14 3, London",N14 3,+44 20 8886 6557,https://bandofburgers.co.uk/southgate/,51.6322532,-0.126511,OpenStreetMap,False,,
HIGH,Cooking Oil,Band of Burgers,burger,"20, The Broadway, N14 7, London",N14 7,+44 20 8886 6557,https://bandofburgers.co.uk/southgate/,51.6322532,-0.126511,OpenStreetMap,False,,
HIGH,Cooking Oil,Band of Burgers,burger,"20, The Broadway, N14 8, London",N14 8,+44 20 8886 6557,https://bandofburgers.co.uk/southgate/,51.6322532,-0.126511,OpenStreetMap,False,,
HIGH,Cooking Oil,Band of Burgers,burger,"20, The Broadway, N14 9, London",N14 9,+44 20 8886 6557,https://bandofburgers.co.uk/southgate/,51.6322532,-0.126511,OpenStreetMap,False,,
HIGH,Cooking Oil,Big Eat German Doner,turkish,"N18 4, London",N18 4,,,51.6145341,-0.0669479,OpenStreetMap,False,,
HIGH,Cooking Oil,Big Eat German Doner,turkish,"N18 5, London",N18 5,,,51.6145341,-0.0669479,OpenStreetMap,False,,
HIGH,Cooking Oil,Big Eat German Doner,turkish,"N18 6, London",N18 6,,,51.6145341,-0.0669479,OpenStreetMap,False,,
HIGH,Cooking Oil,Big Eat German Doner,turkish,"N18 7, London",N18 7,,,51.6145341,-0.0669479,OpenStreetMap,False,,
HIGH,Cooking Oil,Big Eat German Doner,turkish,"N18 8, London",N18 8,,,51.6145341,-0.0669479,OpenStreetMap,False,,
HIGH,Cooking Oil,Big Eat German Doner,turkish,"N18 9, London",N18 9,,,51.6145341,-0.0669479,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"6, Chase Side, N14 0, London",N14 0,+44 20 3058 7297,https://www.burgerking.co.uk/store-locator/store/restaurant_879830,51.6327651,-0.1276413,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"6, Chase Side, N14 1, London",N14 1,+44 20 3058 7297,https://www.burgerking.co.uk/store-locator/store/restaurant_879830,51.6327651,-0.1276413,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"6, Chase Side, N14 2, London",N14 2,+44 20 3058 7297,https://www.burgerking.co.uk/store-locator/store/restaurant_879830,51.6327651,-0.1276413,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"6, Chase Side, N14 7, London",N14 7,+44 20 3058 7297,https://www.burgerking.co.uk/store-locator/store/restaurant_879830,51.6327651,-0.1276413,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"6, Chase Side, N14 9, London",N14 9,+44 20 3058 7297,https://www.burgerking.co.uk/store-locator/store/restaurant_879830,51.6327651,-0.1276413,OpenStreetMap,False,,
HIGH,Cooking Oil,Cannons Fish and Chips,fish_and_chips,"56, Cannon Hill, N13 0, London",N13 0,+44 20 3649 4516,https://www.cannonhillfishandchips.co.uk/,51.6245714,-0.1234566,OpenStreetMap,False,,
HIGH,Cooking Oil,Cannons Fish and Chips,fish_and_chips,"56, Cannon Hill, N13 1, London",N13 1,+44 20 3649 4516,https://www.cannonhillfishandchips.co.uk/,51.6245714,-0.1234566,OpenStreetMap,False,,
HIGH,Cooking Oil,Cannons Fish and Chips,fish_and_chips,"56, Cannon Hill, N13 2, London",N13 2,+44 20 3649 4516,https://www.cannonhillfishandchips.co.uk/,51.6245714,-0.1234566,OpenStreetMap,False,,
HIGH,Cooking Oil,Cannons Fish and Chips,fish_and_chips,"56, Cannon Hill, N13 5, London",N13 5,+44 20 3649 4516,https://www.cannonhillfishandchips.co.uk/,51.6245714,-0.1234566,OpenStreetMap,False,,
HIGH,Cooking Oil,Cannons Fish and Chips,fish_and_chips,"56, Cannon Hill, N13 6, London",N13 6,+44 20 3649 4516,https://www.cannonhillfishandchips.co.uk/,51.6245714,-0.1234566,OpenStreetMap,False,,
HIGH,Cooking Oil,Cannons Fish and Chips,fish_and_chips,"56, Cannon Hill, N13 9, London",N13 9,+44 20 3649 4516,https://www.cannonhillfishandchips.co.uk/,51.6245714,-0.1234566,OpenStreetMap,False,,
HIGH,Cooking Oil,Cannons Fish and Chips,fish_and_chips,"56, Cannon Hill, N14 4, London",N14 4,+44 20 3649 4516,https://www.cannonhillfishandchips.co.uk/,51.6245714,-0.1234566,OpenStreetMap,False,,
HIGH,Cooking Oil,Cannons Fish and Chips,fish_and_chips,"56, Cannon Hill, N14 6, London",N14 6,+44 20 3649 4516,https://www.cannonhillfishandchips.co.uk/,51.6245714,-0.1234566,OpenStreetMap,False,,
HIGH,Cooking Oil,Cannons Fish and Chips,fish_and_chips,"56, Cannon Hill, N14 9, London",N14 9,+44 20 3649 4516,https://www.cannonhillfishandchips.co.uk/,51.6245714,-0.1234566,OpenStreetMap,False,,
HIGH,Cooking Oil,Champs Chicken & Pizza,pizza;chicken,"EN1 0, London",EN1 0,,,51.6520849,-0.0841853,OpenStreetMap,False,,
HIGH,Cooking Oil,Champs Chicken & Pizza,pizza;chicken,"EN1 1, London",EN1 1,,,51.6520849,-0.0841853,OpenStreetMap,False,,
HIGH,Cooking Oil,Champs Chicken & Pizza,pizza;chicken,"EN1 2, London",EN1 2,,,51.6520849,-0.0841853,OpenStreetMap,False,,
HIGH,Cooking Oil,Champs Chicken & Pizza,pizza;chicken,"EN1 3, London",EN1 3,,,51.6520849,-0.0841853,OpenStreetMap,False,,
HIGH,Cooking Oil,Champs Chicken & Pizza,pizza;chicken,"EN1 4, London",EN1 4,,,51.6520849,-0.0841853,OpenStreetMap,False,,
HIGH,Cooking Oil,Champs Chicken & Pizza,pizza;chicken,"EN1 5, London",EN1 5,,,51.6520849,-0.0841853,OpenStreetMap,False,,
HIGH,Cooking Oil,Champs Chicken & Pizza,pizza;chicken,"EN1 6, London",EN1 6,,,51.6520849,-0.0841853,OpenStreetMap,False,,
HIGH,Cooking Oil,Champs Chicken & Pizza,pizza;chicken,"EN1 7, London",EN1 7,,,51.6520849,-0.0841853,OpenStreetMap,False,,
HIGH,Cooking Oil,Champs Chicken & Pizza,pizza;chicken,"EN1 8, London",EN1 8,,,51.6520849,-0.0841853,OpenStreetMap,False,,
HIGH,Cooking Oil,Chase Side Kebab,kebab,"11, Chase Side, N14 0, London",N14 0,+44 20 8882 6181,,51.632658,-0.1287031,OpenStreetMap,False,,
HIGH,Cooking Oil,Chase Side Kebab,kebab,"11, Chase Side, N14 1, London",N14 1,+44 20 8882 6181,,51.632658,-0.1287031,OpenStreetMap,False,,
HIGH,Cooking Oil,Chase Side Kebab,kebab,"11, Chase Side, N14 2, London",N14 2,+44 20 8882 6181,,51.632658,-0.1287031,OpenStreetMap,False,,
HIGH,Cooking Oil,Chase Side Kebab,kebab,"11, Chase Side, N14 5, London",N14 5,+44 20 8882 6181,,51.632658,-0.1287031,OpenStreetMap,False,,
HIGH,Cooking Oil,Chase Side Kebab,kebab,"11, Chase Side, N14 7, London",N14 7,+44 20 8882 6181,,51.632658,-0.1287031,OpenStreetMap,False,,
HIGH,Cooking Oil,Chase Side Kebab,kebab,"11, Chase Side, N14 9, London",N14 9,+44 20 8882 6181,,51.632658,-0.1287031,OpenStreetMap,False,,
HIGH,Cooking Oil,Chaseville Fish & Chips,fish_and_chips,"N14 3, London",N14 3,,,51.6438233,-0.1137377,OpenStreetMap,False,,
HIGH,Cooking Oil,Chaseville Fish & Chips,fish_and_chips,"N14 8, London",N14 8,,,51.6438233,-0.1137377,OpenStreetMap,False,,
HIGH,Cooking Oil,Chaseville Fish & Chips,fish_and_chips,"N21 0, London",N21 0,,,51.6438233,-0.1137377,OpenStreetMap,False,,
HIGH,Cooking Oil,Chaseville Fish & Chips,fish_and_chips,"N21 2, London",N21 2,,,51.6438233,-0.1137377,OpenStreetMap,False,,
HIGH,Cooking Oil,Chaseville Fish & Chips,fish_and_chips,"N21 6, London",N21 6,,,51.6438233,-0.1137377,OpenStreetMap,False,,
HIGH,Cooking Oil,Chaseville Fish & Chips,fish_and_chips,"N21 8, London",N21 8,,,51.6438233,-0.1137377,OpenStreetMap,False,,
HIGH,Cooking Oil,Chaseville Fish & Chips,fish_and_chips,"N21 9, London",N21 9,,,51.6438233,-0.1137377,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Filler,chicken,"High Street, Ponders End, EN3 0, London",EN3 0,,,51.6462354,-0.0470961,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Filler,chicken,"High Street, Ponders End, EN3 1, London",EN3 1,,,51.6462354,-0.0470961,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Filler,chicken,"High Street, Ponders End, EN3 2, London",EN3 2,,,51.6462354,-0.0470961,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Filler,chicken,"High Street, Ponders End, EN3 3, London",EN3 3,,,51.6462354,-0.0470961,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Filler,chicken,"High Street, Ponders End, EN3 4, London",EN3 4,,,51.6462354,-0.0470961,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Filler,chicken,"High Street, Ponders End, EN3 5, London",EN3 5,,,51.6462354,-0.0470961,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Filler,chicken,"High Street, Ponders End, EN3 6, London",EN3 6,,,51.6462354,-0.0470961,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Filler,chicken,"High Street, Ponders End, EN3 7, London",EN3 7,,,51.6462354,-0.0470961,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Filler,chicken,"High Street, Ponders End, EN3 8, London",EN3 8,,,51.6462354,-0.0470961,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Filler,chicken,"High Street, Ponders End, EN3 9, London",EN3 9,,,51.6462354,-0.0470961,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken & Pizza Point,chicken,"274, High Street, Ponders End, EN3 0, London",EN3 0,,,51.6473129,-0.0470352,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken & Pizza Point,chicken,"274, High Street, Ponders End, EN3 1, London",EN3 1,,,51.6473129,-0.0470352,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken & Pizza Point,chicken,"274, High Street, Ponders End, EN3 2, London",EN3 2,,,51.6473129,-0.0470352,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken & Pizza Point,chicken,"274, High Street, Ponders End, EN3 3, London",EN3 3,,,51.6473129,-0.0470352,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken & Pizza Point,chicken,"274, High Street, Ponders End, EN3 4, London",EN3 4,,,51.6473129,-0.0470352,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken & Pizza Point,chicken,"274, High Street, Ponders End, EN3 5, London",EN3 5,,,51.6473129,-0.0470352,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken & Pizza Point,chicken,"274, High Street, Ponders End, EN3 6, London",EN3 6,,,51.6473129,-0.0470352,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken & Pizza Point,chicken,"274, High Street, Ponders End, EN3 7, London",EN3 7,,,51.6473129,-0.0470352,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken & Pizza Point,chicken,"274, High Street, Ponders End, EN3 8, London",EN3 8,,,51.6473129,-0.0470352,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken & Pizza Point,chicken,"274, High Street, Ponders End, EN3 9, London",EN3 9,,,51.6473129,-0.0470352,OpenStreetMap,False,,
HIGH,Cooking Oil,Crispy Chicken,chicken,"4, Genotin Road, EN1 0, London",EN1 0,,,51.6522488,-0.0798721,OpenStreetMap,False,,
HIGH,Cooking Oil,Crispy Chicken,chicken,"4, Genotin Road, EN1 1, London",EN1 1,,,51.6522488,-0.0798721,OpenStreetMap,False,,
HIGH,Cooking Oil,Crispy Chicken,chicken,"4, Genotin Road, EN1 2, London",EN1 2,,,51.6522488,-0.0798721,OpenStreetMap,False,,
HIGH,Cooking Oil,Crispy Chicken,chicken,"4, Genotin Road, EN1 3, London",EN1 3,,,51.6522488,-0.0798721,OpenStreetMap,False,,
HIGH,Cooking Oil,Crispy Chicken,chicken,"4, Genotin Road, EN1 4, London",EN1 4,,,51.6522488,-0.0798721,OpenStreetMap,False,,
HIGH,Cooking Oil,Crispy Chicken,chicken,"4, Genotin Road, EN1 5, London",EN1 5,,,51.6522488,-0.0798721,OpenStreetMap,False,,
HIGH,Cooking Oil,Crispy Chicken,chicken,"4, Genotin Road, EN1 6, London",EN1 6,,,51.6522488,-0.0798721,OpenStreetMap,False,,
HIGH,Cooking Oil,Crispy Chicken,chicken,"4, Genotin Road, EN1 7, London",EN1 7,,,51.6522488,-0.0798721,OpenStreetMap,False,,
HIGH,Cooking Oil,Crispy Chicken,chicken,"4, Genotin Road, EN1 8, London",EN1 8,,,51.6522488,-0.0798721,OpenStreetMap,False,,
HIGH,Cooking Oil,Curry Hut,fast_food,"EN2 2, London",EN2 2,,,51.6638964,-0.0812817,OpenStreetMap,False,,
HIGH,Cooking Oil,Delicious Kebab,restaurant,"N21 1, London",N21 1,,,51.6349091,-0.0936649,OpenStreetMap,False,,
HIGH,Cooking Oil,Delicious Kebab,restaurant,"N21 3, London",N21 3,,,51.6349091,-0.0936649,OpenStreetMap,False,,
HIGH,Cooking Oil,Delicious Kebab,restaurant,"N21 4, London",N21 4,,,51.6349091,-0.0936649,OpenStreetMap,False,,
HIGH,Cooking Oil,Delicious Kebab,restaurant,"N21 5, London",N21 5,,,51.6349091,-0.0936649,OpenStreetMap,False,,
HIGH,Cooking Oil,Delicious Kebab,restaurant,"N21 7, London",N21 7,,,51.6349091,-0.0936649,OpenStreetMap,False,,
HIGH,Cooking Oil,Dixy,chicken,"556, Hertford Road, EN3 0, London",EN3 0,,,51.6387424,-0.0481087,OpenStreetMap,False,,
HIGH,Cooking Oil,Dixy,chicken,"556, Hertford Road, EN3 1, London",EN3 1,,,51.6387424,-0.0481087,OpenStreetMap,False,,
HIGH,Cooking Oil,Dixy,chicken,"556, Hertford Road, EN3 2, London",EN3 2,,,51.6387424,-0.0481087,OpenStreetMap,False,,
HIGH,Cooking Oil,Dixy,chicken,"556, Hertford Road, EN3 3, London",EN3 3,,,51.6387424,-0.0481087,OpenStreetMap,False,,
HIGH,Cooking Oil,Dixy,chicken,"556, Hertford Road, EN3 5, London",EN3 5,,,51.6387424,-0.0481087,OpenStreetMap,False,,
HIGH,Cooking Oil,Dixy,chicken,"556, Hertford Road, EN3 6, London",EN3 6,,,51.6387424,-0.0481087,OpenStreetMap,False,,
HIGH,Cooking Oil,Dixy,chicken,"556, Hertford Road, EN3 7, London",EN3 7,,,51.6387424,-0.0481087,OpenStreetMap,False,,
HIGH,Cooking Oil,Dixy,chicken,"556, Hertford Road, EN3 8, London",EN3 8,,,51.6387424,-0.0481087,OpenStreetMap,False,,
HIGH,Cooking Oil,Dixy,chicken,"556, Hertford Road, EN3 9, London",EN3 9,,,51.6387424,-0.0481087,OpenStreetMap,False,,
HIGH,Cooking Oil,Dixy,chicken,"556, Hertford Road, N9 0, London",N9 0,,,51.6387424,-0.0481087,OpenStreetMap,False,,
HIGH,Cooking Oil,Dixy,chicken,"556, Hertford Road, N9 2, London",N9 2,,,51.6387424,-0.0481087,OpenStreetMap,False,,
HIGH,Cooking Oil,Dixy,chicken,"556, Hertford Road, N9 3, London",N9 3,,,51.6387424,-0.0481087,OpenStreetMap,False,,
HIGH,Cooking Oil,Dixy,chicken,"556, Hertford Road, N9 4, London",N9 4,,,51.6387424,-0.0481087,OpenStreetMap,False,,
HIGH,Cooking Oil,Dixy,chicken,"556, Hertford Road, N9 5, London",N9 5,,,51.6387424,-0.0481087,OpenStreetMap,False,,
HIGH,Cooking Oil,Dixy,chicken,"556, Hertford Road, N9 6, London",N9 6,,,51.6387424,-0.0481087,OpenStreetMap,False,,
HIGH,Cooking Oil,Dixy,chicken,"556, Hertford Road, N9 7, London",N9 7,,,51.6387424,-0.0481087,OpenStreetMap,False,,
HIGH,Cooking Oil,Dixy,chicken,"556, Hertford Road, N9 8, London",N9 8,,,51.6387424,-0.0481087,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"EN2 2, London",EN2 2,,,51.66407,-0.0823718,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"16A, The Concourse, N9 1, London",N9 1,,,51.624908,-0.0591616,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"16A, The Concourse, N9 9, London",N9 9,,,51.624908,-0.0591616,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"Green Lanes, N13 1, London",N13 1,,,51.6194911,-0.1067621,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"Green Lanes, N13 3, London",N13 3,,,51.6194911,-0.1067621,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"Green Lanes, N13 4, London",N13 4,,,51.6194911,-0.1067621,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"43, Green Lanes, N13 7, London",N13 7,,,51.6094827,-0.110159,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"Green Lanes, N13 7, London",N13 7,,,51.6194911,-0.1067621,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"43, Green Lanes, N13 8, London",N13 8,,,51.6094827,-0.110159,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"Green Lanes, N13 8, London",N13 8,,,51.6194911,-0.1067621,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"16A, The Concourse, N18 4, London",N18 4,,,51.624908,-0.0591616,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"16A, The Concourse, N18 5, London",N18 5,,,51.624908,-0.0591616,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"16A, The Concourse, N18 6, London",N18 6,,,51.624908,-0.0591616,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"16A, The Concourse, N18 7, London",N18 7,,,51.624908,-0.0591616,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"16A, The Concourse, N18 9, London",N18 9,,,51.624908,-0.0591616,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"N21 1, London",N21 1,,,51.6368053,-0.0820075,OpenStreetMap,False,,
HIGH,Cooking Oil,Favorite Chicken and Ribs,fast_food,"N9 1, London",N9 1,,https://favorite.co.uk/store-finder/favorite-chicken-ribs-edmonton-green.html,51.6253787,-0.062348,OpenStreetMap,False,,
HIGH,Cooking Oil,Favorite Chicken and Ribs,fast_food,"N9 9, London",N9 9,,https://favorite.co.uk/store-finder/favorite-chicken-ribs-edmonton-green.html,51.6253787,-0.062348,OpenStreetMap,False,,
HIGH,Cooking Oil,Flames,fast_food,"EN2 2, London",EN2 2,,,51.6638682,-0.0825852,OpenStreetMap,False,,
HIGH,Cooking Oil,Food of Peking,chinese,"20, Alderman's Hill, N13 1, London",N13 1,,,51.6181481,-0.1101731,OpenStreetMap,False,,
HIGH,Cooking Oil,Food of Peking,chinese,"20, Alderman's Hill, N13 3, London",N13 3,,,51.6181481,-0.1101731,OpenStreetMap,False,,
HIGH,Cooking Oil,Food of Peking,chinese,"20, Alderman's Hill, N13 7, London",N13 7,,,51.6181481,-0.1101731,OpenStreetMap,False,,
HIGH,Cooking Oil,Food of Peking,chinese,"20, Alderman's Hill, N13 8, London",N13 8,,,51.6181481,-0.1101731,OpenStreetMap,False,,
HIGH,Cooking Oil,Freddy's Rooster,chicken,"30, Sterling Way, N18 4, London",N18 4,,,51.6144422,-0.0661909,OpenStreetMap,False,,
HIGH,Cooking Oil,Freddy's Rooster,chicken,"30, Sterling Way, N18 5, London",N18 5,,,51.6144422,-0.0661909,OpenStreetMap,False,,
HIGH,Cooking Oil,Freddy's Rooster,chicken,"30, Sterling Way, N18 6, London",N18 6,,,51.6144422,-0.0661909,OpenStreetMap,False,,
HIGH,Cooking Oil,Freddy's Rooster,chicken,"30, Sterling Way, N18 7, London",N18 7,,,51.6144422,-0.0661909,OpenStreetMap,False,,
HIGH,Cooking Oil,Freddy's Rooster,chicken,"30, Sterling Way, N18 8, London",N18 8,,,51.6144422,-0.0661909,OpenStreetMap,False,,
HIGH,Cooking Oil,Freddy's Rooster,chicken,"30, Sterling Way, N18 9, London",N18 9,,,51.6144422,-0.0661909,OpenStreetMap,False,,
HIGH,Cooking Oil,Fried Chicken,chicken,"EN1 0, London",EN1 0,,,51.6522268,-0.0849564,OpenStreetMap,False,,
HIGH,Cooking Oil,Fried Chicken,chicken,"EN1 1, London",EN1 1,,,51.6522268,-0.0849564,OpenStreetMap,False,,
HIGH,Cooking Oil,Fried Chicken,chicken,"EN1 2, London",EN1 2,,,51.6522268,-0.0849564,OpenStreetMap,False,,
HIGH,Cooking Oil,Fried Chicken,chicken,"EN1 3, London",EN1 3,,,51.6522268,-0.0849564,OpenStreetMap,False,,
HIGH,Cooking Oil,Fried Chicken,chicken,"EN1 4, London",EN1 4,,,51.6522268,-0.0849564,OpenStreetMap,False,,
HIGH,Cooking Oil,Fried Chicken,chicken,"EN1 5, London",EN1 5,,,51.6522268,-0.0849564,OpenStreetMap,False,,
HIGH,Cooking Oil,Fried Chicken,chicken,"EN1 6, London",EN1 6,,,51.6522268,-0.0849564,OpenStreetMap,False,,
HIGH,Cooking Oil,Fried Chicken,chicken,"EN1 7, London",EN1 7,,,51.6522268,-0.0849564,OpenStreetMap,False,,
HIGH,Cooking Oil,Fried Chicken,chicken,"EN1 8, London",EN1 8,,,51.6522268,-0.0849564,OpenStreetMap,False,,
HIGH,Cooking Oil,George's Fish Bar,fast_food,"422, Green Lanes, N13 1, London",N13 1,,,51.6222115,-0.1050246,OpenStreetMap,False,,
HIGH,Cooking Oil,George's Fish Bar,fast_food,"422, Green Lanes, N13 3, London",N13 3,,,51.6222115,-0.1050246,OpenStreetMap,False,,
HIGH,Cooking Oil,George's Fish Bar,fast_food,"422, Green Lanes, N13 4, London",N13 4,,,51.6222115,-0.1050246,OpenStreetMap,False,,
HIGH,Cooking Oil,George's Fish Bar,fast_food,"422, Green Lanes, N13 7, London",N13 7,,,51.6222115,-0.1050246,OpenStreetMap,False,,
HIGH,Cooking Oil,German Doner Kebab,fast_food,"EN1 0, London",EN1 0,,,51.6522839,-0.0816062,OpenStreetMap,False,,
HIGH,Cooking Oil,German Doner Kebab,fast_food,"EN1 1, London",EN1 1,,,51.6522839,-0.0816062,OpenStreetMap,False,,
HIGH,Cooking Oil,German Doner Kebab,fast_food,"EN1 2, London",EN1 2,,,51.6522839,-0.0816062,OpenStreetMap,False,,
HIGH,Cooking Oil,German Doner Kebab,fast_food,"EN1 3, London",EN1 3,,,51.6522839,-0.0816062,OpenStreetMap,False,,
HIGH,Cooking Oil,German Doner Kebab,fast_food,"EN1 4, London",EN1 4,,,51.6522839,-0.0816062,OpenStreetMap,False,,
HIGH,Cooking Oil,German Doner Kebab,fast_food,"EN1 5, London",EN1 5,,,51.6522839,-0.0816062,OpenStreetMap,False,,
HIGH,Cooking Oil,German Doner Kebab,fast_food,"EN1 6, London",EN1 6,,,51.6522839,-0.0816062,OpenStreetMap,False,,
HIGH,Cooking Oil,German Doner Kebab,fast_food,"EN1 7, London",EN1 7,,,51.6522839,-0.0816062,OpenStreetMap,False,,
HIGH,Cooking Oil,German Doner Kebab,fast_food,"EN1 8, London",EN1 8,,,51.6522839,-0.0816062,OpenStreetMap,False,,
HIGH,Cooking Oil,Greek Eats,fast_food,"N21 3, London",N21 3,,,51.6342857,-0.0938555,OpenStreetMap,False,,
HIGH,Cooking Oil,Greek Eats,fast_food,"N21 4, London",N21 4,,,51.6342857,-0.0938555,OpenStreetMap,False,,
HIGH,Cooking Oil,Greek Eats,fast_food,"N21 5, London",N21 5,,,51.6342857,-0.0938555,OpenStreetMap,False,,
HIGH,Cooking Oil,Greek Eats,fast_food,"N21 7, London",N21 7,,,51.6342857,-0.0938555,OpenStreetMap,False,,
HIGH,Cooking Oil,Greggs,sandwich;bakery,"EN2 2, London",EN2 2,,,51.6629082,-0.077819,OpenStreetMap,False,,
HIGH,Cooking Oil,Greggs,sandwich;bakery,"N9 1, London",N9 1,,https://www.greggs.com/shops/edmonton/u21-edmonton-green-centre/0662,51.6236817,-0.0588396,OpenStreetMap,False,,
HIGH,Cooking Oil,Greggs,sandwich;bakery,"N9 9, London",N9 9,,https://www.greggs.com/shops/edmonton/u21-edmonton-green-centre/0662,51.6236817,-0.0588396,OpenStreetMap,False,,
HIGH,Cooking Oil,Greggs,sandwich;bakery,"58, Chase Side, N14 5, London",N14 5,,https://www.greggs.com/shops/southgate/58-chase-side/0692,51.6330693,-0.1295623,OpenStreetMap,False,,
