Priority,Lead Type,Business Name,Cuisine Type,Address,Postcode,Phone,Website,Latitude,Longitude,Source,Contacted,Contact_Date,Contact_Notes
HIGH,Cooking Oil,A1 Kebabish Grill,pakistani;kebab,"684, Romford Road, E12 8, London",E12 8,+44 20 8514 4800,http://a1-kebabish.co.uk/,51.5517457,0.0510237,OpenStreetMap,False,,
HIGH,Cooking Oil,A1 Kebabish Grill,pakistani;kebab,"684, Romford Road, E12 9, London",E12 9,+44 20 8514 4800,http://a1-kebabish.co.uk/,51.5517457,0.0510237,OpenStreetMap,False,,
HIGH,Cooking Oil,Acai Na Tigela,fast_food,"300, Barking Road, E13 3, London",E13 3,,,51.5206869,0.0194857,OpenStreetMap,False,,
HIGH,Cooking Oil,Acai Na Tigela,fast_food,"300, Barking Road, E16 0, London",E16 0,,,51.5206869,0.0194857,OpenStreetMap,False,,
HIGH,Cooking Oil,Al Farooq Kebabish,kebab;burger,"435, Barking Road, E6 0, London",E6 0,,,51.5335293,0.0568479,OpenStreetMap,False,,
HIGH,Cooking Oil,Al Farooq Kebabish,kebab;burger,"435, Barking Road, E6 1, London",E6 1,,,51.5335293,0.0568479,OpenStreetMap,False,,
HIGH,Cooking Oil,Al Farooq Kebabish,kebab;burger,"435, Barking Road, E6 6, London",E6 6,,,51.5335293,0.0568479,OpenStreetMap,False,,
HIGH,Cooking Oil,Al Farooq Kebabish,kebab;burger,"435, Barking Road, E6 9, London",E6 9,,,51.5335293,0.0568479,OpenStreetMap,False,,
HIGH,Cooking Oil,Al Farooq Kebabish,kebab,"84, Upton Lane, E7 0, London",E7 0,,,51.5438504,0.0258441,OpenStreetMap,False,,
HIGH,Cooking Oil,Al Farooq Kebabish,kebab,"84, Upton Lane, E7 4, London",E7 4,,,51.5438504,0.0258441,OpenStreetMap,False,,
HIGH,Cooking Oil,Al Farooq Kebabish,kebab,"84, Upton Lane, E7 6, London",E7 6,,,51.5438504,0.0258441,OpenStreetMap,False,,
HIGH,Cooking Oil,Al Farooq Kebabish,kebab,"84, Upton Lane, E7 7, London",E7 7,,,51.5438504,0.0258441,OpenStreetMap,False,,
HIGH,Cooking Oil,Al Farooq Kebabish,kebab,"84, Upton Lane, E7 9, London",E7 9,,,51.5438504,0.0258441,OpenStreetMap,False,,
HIGH,Cooking Oil,Al-Bail Chicken,chicken;cafe;breakfast,"37, Vicarage Lane, E7 2, London",E7 2,,,51.5411757,0.0105706,OpenStreetMap,False,,
HIGH,Cooking Oil,Al-Bail Chicken,chicken;cafe;breakfast,"37, Vicarage Lane, E15 1, London",E15 1,,,51.5411757,0.0105706,OpenStreetMap,False,,
HIGH,Cooking Oil,Al-Bail Chicken,chicken;cafe;breakfast,"37, Vicarage Lane, E15 8, London",E15 8,,,51.5411757,0.0105706,OpenStreetMap,False,,
HIGH,Cooking Oil,Al-Tabaq,kebab,"395, Green Street, E7 1, London",E7 1,,,51.5345733,0.0359027,OpenStreetMap,False,,
HIGH,Cooking Oil,Al-Tabaq,kebab,"395, Green Street, E7 8, London",E7 8,,,51.5345733,0.0359027,OpenStreetMap,False,,
HIGH,Cooking Oil,Al-Tabaq,kebab,"395, Green Street, E12 1, London",E12 1,,,51.5345733,0.0359027,OpenStreetMap,False,,
HIGH,Cooking Oil,Al-Tabaq,kebab,"395, Green Street, E12 4, London",E12 4,,,51.5345733,0.0359027,OpenStreetMap,False,,
HIGH,Cooking Oil,Al-Tabaq,kebab,"395, Green Street, E13 0, London",E13 0,,,51.5345733,0.0359027,OpenStreetMap,False,,
HIGH,Cooking Oil,Al-Tabaq,kebab,"395, Green Street, E13 2, London",E13 2,,,51.5345733,0.0359027,OpenStreetMap,False,,
HIGH,Cooking Oil,Al-Tabaq,kebab,"395, Green Street, E13 4, London",E13 4,,,51.5345733,0.0359027,OpenStreetMap,False,,
HIGH,Cooking Oil,Al-Tabaq,kebab,"395, Green Street, E13 5, London",E13 5,,,51.5345733,0.0359027,OpenStreetMap,False,,
HIGH,Cooking Oil,Al-Tabaq,kebab,"395, Green Street, E13 6, London",E13 6,,,51.5345733,0.0359027,OpenStreetMap,False,,
HIGH,Cooking Oil,Al-Tabaq,kebab,"395, Green Street, E13 7, London",E13 7,,,51.5345733,0.0359027,OpenStreetMap,False,,
HIGH,Cooking Oil,Al-Tabaq,kebab,"395, Green Street, E13 9, London",E13 9,,,51.5345733,0.0359027,OpenStreetMap,False,,
HIGH,Cooking Oil,Atlantic Fish Bar,fish_and_chips,"84, Leytonstone Road, E7 2, London",E7 2,,,51.5499111,0.005356,OpenStreetMap,False,,
HIGH,Cooking Oil,Atlantic Fish Bar,fish_and_chips,"84, Leytonstone Road, E15 0, London",E15 0,,,51.5499111,0.005356,OpenStreetMap,False,,
HIGH,Cooking Oil,Atlantic Fish Bar,fish_and_chips,"84, Leytonstone Road, E15 1, London",E15 1,,,51.5499111,0.005356,OpenStreetMap,False,,
HIGH,Cooking Oil,Atlantic Fish Bar,fish_and_chips,"84, Leytonstone Road, E15 3, London",E15 3,,,51.5499111,0.005356,OpenStreetMap,False,,
HIGH,Cooking Oil,Atlantic Fish Bar,fish_and_chips,"84, Leytonstone Road, E15 8, London",E15 8,,,51.5499111,0.005356,OpenStreetMap,False,,
HIGH,Cooking Oil,Bad Boyz Diner,burger,"467, Green Street, E7 1, London",E7 1,,,51.5332893,0.0366081,OpenStreetMap,False,,
HIGH,Cooking Oil,Bad Boyz Diner,burger,"467, Green Street, E7 8, London",E7 8,,,51.5332893,0.0366081,OpenStreetMap,False,,
HIGH,Cooking Oil,Bad Boyz Diner,burger,"467, Green Street, E12 1, London",E12 1,,,51.5332893,0.0366081,OpenStreetMap,False,,
HIGH,Cooking Oil,Bad Boyz Diner,burger,"467, Green Street, E12 4, London",E12 4,,,51.5332893,0.0366081,OpenStreetMap,False,,
HIGH,Cooking Oil,Bad Boyz Diner,burger,"467, Green Street, E13 0, London",E13 0,,,51.5332893,0.0366081,OpenStreetMap,False,,
HIGH,Cooking Oil,Bad Boyz Diner,burger,"467, Green Street, E13 2, London",E13 2,,,51.5332893,0.0366081,OpenStreetMap,False,,
HIGH,Cooking Oil,Bad Boyz Diner,burger,"467, Green Street, E13 4, London",E13 4,,,51.5332893,0.0366081,OpenStreetMap,False,,
HIGH,Cooking Oil,Bad Boyz Diner,burger,"467, Green Street, E13 5, London",E13 5,,,51.5332893,0.0366081,OpenStreetMap,False,,
HIGH,Cooking Oil,Bad Boyz Diner,burger,"467, Green Street, E13 6, London",E13 6,,,51.5332893,0.0366081,OpenStreetMap,False,,
HIGH,Cooking Oil,Bad Boyz Diner,burger,"467, Green Street, E13 7, London",E13 7,,,51.5332893,0.0366081,OpenStreetMap,False,,
HIGH,Cooking Oil,Bad Boyz Diner,burger,"467, Green Street, E13 9, London",E13 9,,,51.5332893,0.0366081,OpenStreetMap,False,,
HIGH,Cooking Oil,Bandito Burger,burger,"E6 5, London",E6 5,,,51.5424294,-0.0212467,OpenStreetMap,False,,
HIGH,Cooking Oil,Bandito Burger,burger,"E7 5, London",E7 5,,,51.5424294,-0.0212467,OpenStreetMap,False,,
HIGH,Cooking Oil,Bandito Burger,burger,"E15 5, London",E15 5,,,51.5424294,-0.0212467,OpenStreetMap,False,,
HIGH,Cooking Oil,Basil Wood-Oven Pizzeria,pizza,"41, Vicarage Lane, E7 2, London",E7 2,,,51.5409729,0.0106873,OpenStreetMap,False,,
HIGH,Cooking Oil,Basil Wood-Oven Pizzeria,pizza,"41, Vicarage Lane, E15 1, London",E15 1,,,51.5409729,0.0106873,OpenStreetMap,False,,
HIGH,Cooking Oil,Basil Wood-Oven Pizzeria,pizza,"41, Vicarage Lane, E15 8, London",E15 8,,,51.5409729,0.0106873,OpenStreetMap,False,,
HIGH,Cooking Oil,Beckton Fish Bar,kebab;burger,"12, East Ham Manor Way, E6 2, London",E6 2,,,51.509954,0.0631817,OpenStreetMap,False,,
HIGH,Cooking Oil,Beijing House,chinese,"33, Balaam Street, E13 1, London",E13 1,,,51.523268,0.0224855,OpenStreetMap,False,,
HIGH,Cooking Oil,Beijing House,chinese,"33, Balaam Street, E13 3, London",E13 3,,,51.523268,0.0224855,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Fried Chicken,chicken,"142, High Road Leyton, E15 3, London",E15 3,,,51.5548798,-0.0051333,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Kebab House,kebab,"20, Upton Lane, E7 0, London",E7 0,,,51.5455893,0.0256864,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Kebab House,kebab,"20, Upton Lane, E7 3, London",E7 3,,,51.5455893,0.0256864,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Kebab House,kebab,"20, Upton Lane, E7 4, London",E7 4,,,51.5455893,0.0256864,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Kebab House,kebab,"20, Upton Lane, E7 6, London",E7 6,,,51.5455893,0.0256864,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Kebab House,kebab,"20, Upton Lane, E7 7, London",E7 7,,,51.5455893,0.0256864,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Kebab House,kebab,"20, Upton Lane, E7 9, London",E7 9,,,51.5455893,0.0256864,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Turkish Kebab,kebab,"302, Barking Road, E6 0, London",E6 0,,,51.5327653,0.0534413,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Turkish Kebab,kebab,"302, Barking Road, E6 1, London",E6 1,,,51.5327653,0.0534413,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Turkish Kebab,kebab,"302, Barking Road, E6 6, London",E6 6,,,51.5327653,0.0534413,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Turkish Kebab,kebab,"302, Barking Road, E6 9, London",E6 9,,,51.5327653,0.0534413,OpenStreetMap,False,,
HIGH,Cooking Oil,Bloom Cafe,fish_and_chips;burger;pie,"80, Upton Lane, E7 0, London",E7 0,,,51.5439545,0.025846,OpenStreetMap,False,,
HIGH,Cooking Oil,Bloom Cafe,fish_and_chips;burger;pie,"80, Upton Lane, E7 3, London",E7 3,,,51.5439545,0.025846,OpenStreetMap,False,,
HIGH,Cooking Oil,Bloom Cafe,fish_and_chips;burger;pie,"80, Upton Lane, E7 4, London",E7 4,,,51.5439545,0.025846,OpenStreetMap,False,,
HIGH,Cooking Oil,Bloom Cafe,fish_and_chips;burger;pie,"80, Upton Lane, E7 6, London",E7 6,,,51.5439545,0.025846,OpenStreetMap,False,,
HIGH,Cooking Oil,Bloom Cafe,fish_and_chips;burger;pie,"80, Upton Lane, E7 7, London",E7 7,,,51.5439545,0.025846,OpenStreetMap,False,,
HIGH,Cooking Oil,Bloom Cafe,fish_and_chips;burger;pie,"80, Upton Lane, E7 9, London",E7 9,,,51.5439545,0.025846,OpenStreetMap,False,,
HIGH,Cooking Oil,Born & Raised,pizza,"451, Wick Lane, E6 5, London",E6 5,,https://www.bornandraisedpizza.com/,51.5346594,-0.0212487,OpenStreetMap,False,,
HIGH,Cooking Oil,Born & Raised,pizza,"451, Wick Lane, E7 5, London",E7 5,,https://www.bornandraisedpizza.com/,51.5346594,-0.0212487,OpenStreetMap,False,,
HIGH,Cooking Oil,Born & Raised,pizza,"451, Wick Lane, E15 5, London",E15 5,,https://www.bornandraisedpizza.com/,51.5346594,-0.0212487,OpenStreetMap,False,,
HIGH,Cooking Oil,Brim,burger,"Montfichet Road, E6 5, London",E6 5,,https://brimburgers.com/,51.5425206,-0.0079306,OpenStreetMap,False,,
HIGH,Cooking Oil,Brim,burger,"Montfichet Road, E7 5, London",E7 5,,https://brimburgers.com/,51.5425206,-0.0079306,OpenStreetMap,False,,
HIGH,Cooking Oil,Brim,burger,"Montfichet Road, E15 1, London",E15 1,,https://brimburgers.com/,51.5425206,-0.0079306,OpenStreetMap,False,,
HIGH,Cooking Oil,Brim,burger,"Montfichet Road, E15 5, London",E15 5,,https://brimburgers.com/,51.5425206,-0.0079306,OpenStreetMap,False,,
HIGH,Cooking Oil,Brim,burger,"Montfichet Road, E15 7, London",E15 7,,https://brimburgers.com/,51.5425206,-0.0079306,OpenStreetMap,False,,
HIGH,Cooking Oil,Brim,burger,"Montfichet Road, E15 9, London",E15 9,,https://brimburgers.com/,51.5425206,-0.0079306,OpenStreetMap,False,,
HIGH,Cooking Oil,Brunsy Oyster And Seafood Bar,seafood,"59-61, High Street, E7 1, London",E7 1,,,51.5301167,0.0228283,OpenStreetMap,False,,
HIGH,Cooking Oil,Brunsy Oyster And Seafood Bar,seafood,"59-61, High Street, E7 8, London",E7 8,,,51.5301167,0.0228283,OpenStreetMap,False,,
HIGH,Cooking Oil,Brunsy Oyster And Seafood Bar,seafood,"59-61, High Street, E12 1, London",E12 1,,,51.5301167,0.0228283,OpenStreetMap,False,,
HIGH,Cooking Oil,Brunsy Oyster And Seafood Bar,seafood,"59-61, High Street, E12 4, London",E12 4,,,51.5301167,0.0228283,OpenStreetMap,False,,
HIGH,Cooking Oil,Brunsy Oyster And Seafood Bar,seafood,"59-61, High Street, E13 1, London",E13 1,,,51.5301167,0.0228283,OpenStreetMap,False,,
HIGH,Cooking Oil,Brunsy Oyster And Seafood Bar,seafood,"59-61, High Street, E13 2, London",E13 2,,,51.5301167,0.0228283,OpenStreetMap,False,,
HIGH,Cooking Oil,Brunsy Oyster And Seafood Bar,seafood,"59-61, High Street, E13 4, London",E13 4,,,51.5301167,0.0228283,OpenStreetMap,False,,
HIGH,Cooking Oil,Brunsy Oyster And Seafood Bar,seafood,"59-61, High Street, E13 8, London",E13 8,,,51.5301167,0.0228283,OpenStreetMap,False,,
HIGH,Cooking Oil,Buns & Berries,dessert;shake;burger,"1, Leytonstone Road, E7 2, London",E7 2,,,51.5460766,0.0044444,OpenStreetMap,False,,
HIGH,Cooking Oil,Buns & Berries,dessert;shake;burger,"1, Leytonstone Road, E15 0, London",E15 0,,,51.5460766,0.0044444,OpenStreetMap,False,,
HIGH,Cooking Oil,Buns & Berries,dessert;shake;burger,"1, Leytonstone Road, E15 1, London",E15 1,,,51.5460766,0.0044444,OpenStreetMap,False,,
HIGH,Cooking Oil,Buns & Berries,dessert;shake;burger,"1, Leytonstone Road, E15 3, London",E15 3,,,51.5460766,0.0044444,OpenStreetMap,False,,
HIGH,Cooking Oil,Buns & Berries,dessert;shake;burger,"1, Leytonstone Road, E15 7, London",E15 7,,,51.5460766,0.0044444,OpenStreetMap,False,,
HIGH,Cooking Oil,Buns & Berries,dessert;shake;burger,"1, Leytonstone Road, E15 8, London",E15 8,,,51.5460766,0.0044444,OpenStreetMap,False,,
HIGH,Cooking Oil,Bunsik,korean,"Montfichet Road, E15 1, London",E15 1,,,51.5435048,-0.006576,OpenStreetMap,False,,
HIGH,Cooking Oil,Bunsik,korean,"Montfichet Road, E15 7, London",E15 7,,,51.5435048,-0.006576,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"The Mall, E15 1, London",E15 1,,,51.5416168,-0.0015839,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"Leyton Mills, E15 3, London",E15 3,,,51.5554281,-0.0081726,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"The Mall, E15 7, London",E15 7,,,51.5416168,-0.0015839,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"The Mall, E15 8, London",E15 8,,,51.5416168,-0.0015839,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"The Mall, E15 9, London",E15 9,,,51.5416168,-0.0015839,OpenStreetMap,False,,
HIGH,Cooking Oil,Burj Chicken & Pizza,chicken;pizza,"22, West Ham Lane, E15 1, London",E15 1,,,51.5389299,0.0043801,OpenStreetMap,False,,
HIGH,Cooking Oil,Burj Chicken & Pizza,chicken;pizza,"22, West Ham Lane, E15 7, London",E15 7,,,51.5389299,0.0043801,OpenStreetMap,False,,
HIGH,Cooking Oil,Burj Chicken & Pizza,chicken;pizza,"22, West Ham Lane, E15 8, London",E15 8,,,51.5389299,0.0043801,OpenStreetMap,False,,
HIGH,Cooking Oil,C Breeze Island,fast_food,"84, Hermit Road, E13 3, London",E13 3,,,51.5206476,0.0124069,OpenStreetMap,False,,
HIGH,Cooking Oil,C Breeze Island,fast_food,"84, Hermit Road, E16 6, London",E16 6,,,51.5206476,0.0124069,OpenStreetMap,False,,
HIGH,Cooking Oil,Caloroso Pizza,pizza,"6, Terrace Road, E7 1, London",E7 1,,,51.5326387,0.022255,OpenStreetMap,False,,
HIGH,Cooking Oil,Caloroso Pizza,pizza,"6, Terrace Road, E7 8, London",E7 8,,,51.5326387,0.022255,OpenStreetMap,False,,
HIGH,Cooking Oil,Caloroso Pizza,pizza,"6, Terrace Road, E12 1, London",E12 1,,,51.5326387,0.022255,OpenStreetMap,False,,
HIGH,Cooking Oil,Caloroso Pizza,pizza,"6, Terrace Road, E12 4, London",E12 4,,,51.5326387,0.022255,OpenStreetMap,False,,
HIGH,Cooking Oil,Caloroso Pizza,pizza,"6, Terrace Road, E13 1, London",E13 1,,,51.5326387,0.022255,OpenStreetMap,False,,
HIGH,Cooking Oil,Caloroso Pizza,pizza,"6, Terrace Road, E13 2, London",E13 2,,,51.5326387,0.022255,OpenStreetMap,False,,
HIGH,Cooking Oil,Caloroso Pizza,pizza,"6, Terrace Road, E13 4, London",E13 4,,,51.5326387,0.022255,OpenStreetMap,False,,
HIGH,Cooking Oil,Caloroso Pizza,pizza,"6, Terrace Road, E13 8, London",E13 8,,,51.5326387,0.022255,OpenStreetMap,False,,
HIGH,Cooking Oil,Canton Chinese Take Away,fast_food,"6A, Leytonstone Road, E7 2, London",E7 2,,,51.5467995,0.0065108,OpenStreetMap,False,,
HIGH,Cooking Oil,Canton Chinese Take Away,fast_food,"6A, Leytonstone Road, E15 0, London",E15 0,,,51.5467995,0.0065108,OpenStreetMap,False,,
HIGH,Cooking Oil,Canton Chinese Take Away,fast_food,"6A, Leytonstone Road, E15 1, London",E15 1,,,51.5467995,0.0065108,OpenStreetMap,False,,
HIGH,Cooking Oil,Canton Chinese Take Away,fast_food,"6A, Leytonstone Road, E15 3, London",E15 3,,,51.5467995,0.0065108,OpenStreetMap,False,,
HIGH,Cooking Oil,Canton Chinese Take Away,fast_food,"6A, Leytonstone Road, E15 8, London",E15 8,,,51.5467995,0.0065108,OpenStreetMap,False,,
HIGH,Cooking Oil,Chapandaz,fast_food,"399, Barking Road, E6 0, London",E6 0,,,51.5333344,0.0553207,OpenStreetMap,False,,
HIGH,Cooking Oil,Chapandaz,fast_food,"399, Barking Road, E6 1, London",E6 1,,,51.5333344,0.0553207,OpenStreetMap,False,,
HIGH,Cooking Oil,Chapandaz,fast_food,"399, Barking Road, E6 6, London",E6 6,,,51.5333344,0.0553207,OpenStreetMap,False,,
HIGH,Cooking Oil,Chapandaz,fast_food,"399, Barking Road, E6 9, London",E6 9,,,51.5333344,0.0553207,OpenStreetMap,False,,
HIGH,Cooking Oil,Charcoal Grill And Chill,chicken,"472, Green Street, E7 1, London",E7 1,,,51.5329242,0.036479,OpenStreetMap,False,,
HIGH,Cooking Oil,Charcoal Grill And Chill,chicken,"472, Green Street, E7 8, London",E7 8,,,51.5329242,0.036479,OpenStreetMap,False,,
HIGH,Cooking Oil,Charcoal Grill And Chill,chicken,"472, Green Street, E12 1, London",E12 1,,,51.5329242,0.036479,OpenStreetMap,False,,
HIGH,Cooking Oil,Charcoal Grill And Chill,chicken,"472, Green Street, E12 4, London",E12 4,,,51.5329242,0.036479,OpenStreetMap,False,,
HIGH,Cooking Oil,Charcoal Grill And Chill,chicken,"472, Green Street, E13 0, London",E13 0,,,51.5329242,0.036479,OpenStreetMap,False,,
HIGH,Cooking Oil,Charcoal Grill And Chill,chicken,"472, Green Street, E13 2, London",E13 2,,,51.5329242,0.036479,OpenStreetMap,False,,
HIGH,Cooking Oil,Charcoal Grill And Chill,chicken,"472, Green Street, E13 4, London",E13 4,,,51.5329242,0.036479,OpenStreetMap,False,,
HIGH,Cooking Oil,Charcoal Grill And Chill,chicken,"472, Green Street, E13 5, London",E13 5,,,51.5329242,0.036479,OpenStreetMap,False,,
HIGH,Cooking Oil,Charcoal Grill And Chill,chicken,"472, Green Street, E13 6, London",E13 6,,,51.5329242,0.036479,OpenStreetMap,False,,
HIGH,Cooking Oil,Charcoal Grill And Chill,chicken,"472, Green Street, E13 7, London",E13 7,,,51.5329242,0.036479,OpenStreetMap,False,,
HIGH,Cooking Oil,Charcoal Grill And Chill,chicken,"472, Green Street, E13 9, London",E13 9,,,51.5329242,0.036479,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken City,chicken,"366, Barking Road, E13 3, London",E13 3,,,51.5218927,0.0219189,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken City,chicken,"366, Barking Road, E16 0, London",E16 0,,,51.5218927,0.0219189,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Hub,chicken,"Agnes George Walk, E16 1, London",E16 1,,,51.5022949,0.0379387,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Hub,chicken,"Agnes George Walk, E16 2, London",E16 2,,,51.5022949,0.0379387,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Hub,chicken,"Agnes George Walk, E16 5, London",E16 5,,,51.5022949,0.0379387,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Hub,chicken,"Agnes George Walk, E16 7, London",E16 7,,,51.5022949,0.0379387,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Hub,chicken,"Agnes George Walk, E16 8, London",E16 8,,,51.5022949,0.0379387,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Hub,chicken,"Agnes George Walk, E16 9, London",E16 9,,,51.5022949,0.0379387,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Hut,fast_food,"E6 0, London",E6 0,,,51.533649,0.0626482,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Hut,fast_food,"E6 6, London",E6 6,,,51.533649,0.0626482,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Hut,fast_food,"E6 9, London",E6 9,,,51.533649,0.0626482,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Spot,chicken,"5A, Church Street, E15 7, London",E15 7,,,51.5362371,0.007287,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Village & Grill,chicken,"105, Plaistow Road, E13 8, London",E13 8,,,51.5337904,0.0111636,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Village & Grill,chicken,"105, Plaistow Road, E15 2, London",E15 2,,,51.5337904,0.0111636,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick’os,chicken,"125, Barking Road, E16 6, London",E16 6,+44 20 8062 4286,https://chickoschicken.co.uk,51.5175419,0.0116472,OpenStreetMap,False,,
HIGH,Cooking Oil,Chico's,burger,"349-351, Barking Road, E6 0, London",E6 0,,,51.5329887,0.0530194,OpenStreetMap,False,,
HIGH,Cooking Oil,Chico's,burger,"349-351, Barking Road, E6 1, London",E6 1,,,51.5329887,0.0530194,OpenStreetMap,False,,
HIGH,Cooking Oil,Chico's,burger,"349-351, Barking Road, E6 6, London",E6 6,,,51.5329887,0.0530194,OpenStreetMap,False,,
HIGH,Cooking Oil,Chico's,burger,"349-351, Barking Road, E6 9, London",E6 9,,,51.5329887,0.0530194,OpenStreetMap,False,,
HIGH,Cooking Oil,Chinese & Pizza Tow,pizza;chinese,"357-359, High Road Leytonstone, E15 0, London",E15 0,,,51.5556095,0.0054618,OpenStreetMap,False,,
HIGH,Cooking Oil,Chinese & Pizza Tow,pizza;chinese,"357-359, High Road Leytonstone, E15 3, London",E15 3,,,51.5556095,0.0054618,OpenStreetMap,False,,
HIGH,Cooking Oil,Chkn,chicken,"31, Vicarage Lane, E7 2, London",E7 2,,,51.5413051,0.010496,OpenStreetMap,False,,
HIGH,Cooking Oil,Chkn,chicken,"31, Vicarage Lane, E15 1, London",E15 1,,,51.5413051,0.010496,OpenStreetMap,False,,
HIGH,Cooking Oil,Chkn,chicken,"31, Vicarage Lane, E15 8, London",E15 8,,,51.5413051,0.010496,OpenStreetMap,False,,
HIGH,Cooking Oil,Chopstix,noodle,"87, The Mall, E15 1, London",E15 1,,,51.5412824,0.0007376,OpenStreetMap,False,,
