Priority,Lead Type,Business Name,Cuisine Type,Address,Postcode,Phone,Website,Latitude,Longitude,Source,Contacted,Contact_Date,Contact_Notes
HIGH,Cooking Oil,Aroma Peri Peri Grill,chicken;kebab,"231, Coldharbour Lane, SE24 7, London",SE24 7,,,51.4652732,-0.1029892,OpenStreetMap,False,,
HIGH,Cooking Oil,Aroma Peri Peri Grill,chicken;kebab,"231, Coldharbour Lane, SE24 8, London",SE24 8,,,51.4652732,-0.1029892,OpenStreetMap,False,,
HIGH,Cooking Oil,Aroma Peri Peri Grill,chicken;kebab,"231, Coldharbour Lane, SE24 9, London",SE24 9,,,51.4652732,-0.1029892,OpenStreetMap,False,,
HIGH,Cooking Oil,Aroma Peri Peri Grill,chicken;kebab,"231, Coldharbour Lane, SW9 2, London",SW9 2,,,51.4652732,-0.1029892,OpenStreetMap,False,,
HIGH,Cooking Oil,Aroma Peri Peri Grill,chicken;kebab,"231, Coldharbour Lane, SW9 5, London",SW9 5,,,51.4652732,-0.1029892,OpenStreetMap,False,,
HIGH,Cooking Oil,Asya,fish_and_chips,"108, Coldharbour Lane, SE24 0, London",SE24 0,,,51.4693015,-0.0975942,OpenStreetMap,False,,
HIGH,Cooking Oil,Asya,fish_and_chips,"108, Coldharbour Lane, SE24 1, London",SE24 1,,,51.4693015,-0.0975942,OpenStreetMap,False,,
HIGH,Cooking Oil,Asya,fish_and_chips,"108, Coldharbour Lane, SE24 2, London",SE24 2,,,51.4693015,-0.0975942,OpenStreetMap,False,,
HIGH,Cooking Oil,Asya,fish_and_chips,"108, Coldharbour Lane, SE24 3, London",SE24 3,,,51.4693015,-0.0975942,OpenStreetMap,False,,
HIGH,Cooking Oil,Asya,fish_and_chips,"108, Coldharbour Lane, SE24 4, London",SE24 4,,,51.4693015,-0.0975942,OpenStreetMap,False,,
HIGH,Cooking Oil,Asya,fish_and_chips,"108, Coldharbour Lane, SE24 7, London",SE24 7,,,51.4693015,-0.0975942,OpenStreetMap,False,,
HIGH,Cooking Oil,Asya,fish_and_chips,"108, Coldharbour Lane, SE24 9, London",SE24 9,,,51.4693015,-0.0975942,OpenStreetMap,False,,
HIGH,Cooking Oil,Asya,fish_and_chips,"108, Coldharbour Lane, SW9 5, London",SW9 5,,,51.4693015,-0.0975942,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Factory,fast_food,"SE1 0, London",SE1 0,,,51.5032054,-0.1119159,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Factory,fast_food,"SE1 1, London",SE1 1,,,51.5032054,-0.1119159,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Factory,fast_food,"SE1 2, London",SE1 2,,,51.5032054,-0.1119159,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Factory,fast_food,"SE1 3, London",SE1 3,,,51.5032054,-0.1119159,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Factory,fast_food,"SE1 4, London",SE1 4,,,51.5032054,-0.1119159,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Factory,fast_food,"SE1 5, London",SE1 5,,,51.5032054,-0.1119159,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Factory,fast_food,"SE1 6, London",SE1 6,,,51.5032054,-0.1119159,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Factory,fast_food,"SE1 7, London",SE1 7,,,51.5032054,-0.1119159,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Factory,fast_food,"SE1 8, London",SE1 8,,,51.5032054,-0.1119159,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Factory,fast_food,"SE1 9, London",SE1 9,,,51.5032054,-0.1119159,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Street,fast_food,"SE1 2, London",SE1 2,,,51.50231,-0.117716,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Street,fast_food,"SE1 4, London",SE1 4,,,51.50231,-0.117716,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Street,fast_food,"SE1 5, London",SE1 5,,,51.50231,-0.117716,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Street,fast_food,"SE1 6, London",SE1 6,,,51.50231,-0.117716,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Street,fast_food,"SE1 7, London",SE1 7,,,51.50231,-0.117716,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Street,fast_food,"SE1 8, London",SE1 8,,,51.50231,-0.117716,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Street,fast_food,"SE1 9, London",SE1 9,,,51.50231,-0.117716,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Street,fast_food,"SW2 0, London",SW2 0,,,51.50231,-0.117716,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Street,fast_food,"SW2 1, London",SW2 1,,,51.50231,-0.117716,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Street,fast_food,"SW2 3, London",SW2 3,,,51.50231,-0.117716,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Street,fast_food,"SW2 4, London",SW2 4,,,51.50231,-0.117716,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Street,fast_food,"SW2 5, London",SW2 5,,,51.50231,-0.117716,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Street,fast_food,"SW2 7, London",SW2 7,,,51.50231,-0.117716,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Street,fast_food,"SW2 9, London",SW2 9,,,51.50231,-0.117716,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Street,fast_food,"SW4 0, London",SW4 0,,,51.50231,-0.117716,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Street,fast_food,"SW4 1, London",SW4 1,,,51.50231,-0.117716,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Street,fast_food,"SW4 2, London",SW4 2,,,51.50231,-0.117716,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Street,fast_food,"SW4 4, London",SW4 4,,,51.50231,-0.117716,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Street,fast_food,"SW4 5, London",SW4 5,,,51.50231,-0.117716,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Street,fast_food,"SW4 8, London",SW4 8,,,51.50231,-0.117716,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Street,fast_food,"SW4 9, London",SW4 9,,,51.50231,-0.117716,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Street,fast_food,"SW9 0, London",SW9 0,,,51.50231,-0.117716,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Street,fast_food,"SW9 1, London",SW9 1,,,51.50231,-0.117716,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Street,fast_food,"SW9 6, London",SW9 6,,,51.50231,-0.117716,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Street,fast_food,"SW9 7, London",SW9 7,,,51.50231,-0.117716,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Street,fast_food,"SW9 8, London",SW9 8,,,51.50231,-0.117716,OpenStreetMap,False,,
HIGH,Cooking Oil,Bar + Block Steakhouse,burger;steak_house,"Ufford Street, SE1 0, London",SE1 0,020 3928 8288,https://www.barandblock.co.uk/en-gb/locations/london-southwark,51.5026314,-0.1062003,OpenStreetMap,False,,
HIGH,Cooking Oil,Bar + Block Steakhouse,burger;steak_house,"Ufford Street, SE1 1, London",SE1 1,020 3928 8288,https://www.barandblock.co.uk/en-gb/locations/london-southwark,51.5026314,-0.1062003,OpenStreetMap,False,,
HIGH,Cooking Oil,Bar + Block Steakhouse,burger;steak_house,"Ufford Street, SE1 2, London",SE1 2,020 3928 8288,https://www.barandblock.co.uk/en-gb/locations/london-southwark,51.5026314,-0.1062003,OpenStreetMap,False,,
HIGH,Cooking Oil,Bar + Block Steakhouse,burger;steak_house,"Ufford Street, SE1 3, London",SE1 3,020 3928 8288,https://www.barandblock.co.uk/en-gb/locations/london-southwark,51.5026314,-0.1062003,OpenStreetMap,False,,
HIGH,Cooking Oil,Bar + Block Steakhouse,burger;steak_house,"Ufford Street, SE1 4, London",SE1 4,020 3928 8288,https://www.barandblock.co.uk/en-gb/locations/london-southwark,51.5026314,-0.1062003,OpenStreetMap,False,,
HIGH,Cooking Oil,Bar + Block Steakhouse,burger;steak_house,"Ufford Street, SE1 5, London",SE1 5,020 3928 8288,https://www.barandblock.co.uk/en-gb/locations/london-southwark,51.5026314,-0.1062003,OpenStreetMap,False,,
HIGH,Cooking Oil,Bar + Block Steakhouse,burger;steak_house,"Ufford Street, SE1 6, London",SE1 6,020 3928 8288,https://www.barandblock.co.uk/en-gb/locations/london-southwark,51.5026314,-0.1062003,OpenStreetMap,False,,
HIGH,Cooking Oil,Bar + Block Steakhouse,burger;steak_house,"Ufford Street, SE1 7, London",SE1 7,020 3928 8288,https://www.barandblock.co.uk/en-gb/locations/london-southwark,51.5026314,-0.1062003,OpenStreetMap,False,,
HIGH,Cooking Oil,Bar + Block Steakhouse,burger;steak_house,"Ufford Street, SE1 8, London",SE1 8,020 3928 8288,https://www.barandblock.co.uk/en-gb/locations/london-southwark,51.5026314,-0.1062003,OpenStreetMap,False,,
HIGH,Cooking Oil,Bar + Block Steakhouse,burger;steak_house,"Ufford Street, SE1 9, London",SE1 9,020 3928 8288,https://www.barandblock.co.uk/en-gb/locations/london-southwark,51.5026314,-0.1062003,OpenStreetMap,False,,
HIGH,Cooking Oil,Barbarellas Café,breakfast;burger;fish_and_chips,"141, Lower Marsh, SE1 4, London",SE1 4,+44 20 7401 3525,,51.500044,-0.1142761,OpenStreetMap,False,,
HIGH,Cooking Oil,Barbarellas Café,breakfast;burger;fish_and_chips,"141, Lower Marsh, SE1 6, London",SE1 6,+44 20 7401 3525,,51.500044,-0.1142761,OpenStreetMap,False,,
HIGH,Cooking Oil,Barbarellas Café,breakfast;burger;fish_and_chips,"141, Lower Marsh, SE1 8, London",SE1 8,+44 20 7401 3525,,51.500044,-0.1142761,OpenStreetMap,False,,
HIGH,Cooking Oil,Barbarellas Café,breakfast;burger;fish_and_chips,"141, Lower Marsh, SE1 9, London",SE1 9,+44 20 7401 3525,,51.500044,-0.1142761,OpenStreetMap,False,,
HIGH,Cooking Oil,Barbarellas Café,breakfast;burger;fish_and_chips,"141, Lower Marsh, SE11 0, London",SE11 0,+44 20 7401 3525,,51.500044,-0.1142761,OpenStreetMap,False,,
HIGH,Cooking Oil,Barbarellas Café,breakfast;burger;fish_and_chips,"141, Lower Marsh, SE11 4, London",SE11 4,+44 20 7401 3525,,51.500044,-0.1142761,OpenStreetMap,False,,
HIGH,Cooking Oil,Barbarellas Café,breakfast;burger;fish_and_chips,"141, Lower Marsh, SE11 6, London",SE11 6,+44 20 7401 3525,,51.500044,-0.1142761,OpenStreetMap,False,,
HIGH,Cooking Oil,Barbarellas Café,breakfast;burger;fish_and_chips,"141, Lower Marsh, SW2 0, London",SW2 0,+44 20 7401 3525,,51.500044,-0.1142761,OpenStreetMap,False,,
HIGH,Cooking Oil,Barbarellas Café,breakfast;burger;fish_and_chips,"141, Lower Marsh, SW2 1, London",SW2 1,+44 20 7401 3525,,51.500044,-0.1142761,OpenStreetMap,False,,
HIGH,Cooking Oil,Barbarellas Café,breakfast;burger;fish_and_chips,"141, Lower Marsh, SW2 3, London",SW2 3,+44 20 7401 3525,,51.500044,-0.1142761,OpenStreetMap,False,,
HIGH,Cooking Oil,Barbarellas Café,breakfast;burger;fish_and_chips,"141, Lower Marsh, SW2 4, London",SW2 4,+44 20 7401 3525,,51.500044,-0.1142761,OpenStreetMap,False,,
HIGH,Cooking Oil,Barbarellas Café,breakfast;burger;fish_and_chips,"141, Lower Marsh, SW2 5, London",SW2 5,+44 20 7401 3525,,51.500044,-0.1142761,OpenStreetMap,False,,
HIGH,Cooking Oil,Barbarellas Café,breakfast;burger;fish_and_chips,"141, Lower Marsh, SW2 7, London",SW2 7,+44 20 7401 3525,,51.500044,-0.1142761,OpenStreetMap,False,,
HIGH,Cooking Oil,Barbarellas Café,breakfast;burger;fish_and_chips,"141, Lower Marsh, SW2 9, London",SW2 9,+44 20 7401 3525,,51.500044,-0.1142761,OpenStreetMap,False,,
HIGH,Cooking Oil,Barbarellas Café,breakfast;burger;fish_and_chips,"141, Lower Marsh, SW4 0, London",SW4 0,+44 20 7401 3525,,51.500044,-0.1142761,OpenStreetMap,False,,
HIGH,Cooking Oil,Barbarellas Café,breakfast;burger;fish_and_chips,"141, Lower Marsh, SW4 1, London",SW4 1,+44 20 7401 3525,,51.500044,-0.1142761,OpenStreetMap,False,,
HIGH,Cooking Oil,Barbarellas Café,breakfast;burger;fish_and_chips,"141, Lower Marsh, SW4 2, London",SW4 2,+44 20 7401 3525,,51.500044,-0.1142761,OpenStreetMap,False,,
HIGH,Cooking Oil,Barbarellas Café,breakfast;burger;fish_and_chips,"141, Lower Marsh, SW4 4, London",SW4 4,+44 20 7401 3525,,51.500044,-0.1142761,OpenStreetMap,False,,
HIGH,Cooking Oil,Barbarellas Café,breakfast;burger;fish_and_chips,"141, Lower Marsh, SW4 5, London",SW4 5,+44 20 7401 3525,,51.500044,-0.1142761,OpenStreetMap,False,,
HIGH,Cooking Oil,Barbarellas Café,breakfast;burger;fish_and_chips,"141, Lower Marsh, SW4 8, London",SW4 8,+44 20 7401 3525,,51.500044,-0.1142761,OpenStreetMap,False,,
HIGH,Cooking Oil,Barbarellas Café,breakfast;burger;fish_and_chips,"141, Lower Marsh, SW4 9, London",SW4 9,+44 20 7401 3525,,51.500044,-0.1142761,OpenStreetMap,False,,
HIGH,Cooking Oil,Barbarellas Café,breakfast;burger;fish_and_chips,"141, Lower Marsh, SW9 0, London",SW9 0,+44 20 7401 3525,,51.500044,-0.1142761,OpenStreetMap,False,,
HIGH,Cooking Oil,Barbarellas Café,breakfast;burger;fish_and_chips,"141, Lower Marsh, SW9 1, London",SW9 1,+44 20 7401 3525,,51.500044,-0.1142761,OpenStreetMap,False,,
HIGH,Cooking Oil,Barbarellas Café,breakfast;burger;fish_and_chips,"141, Lower Marsh, SW9 6, London",SW9 6,+44 20 7401 3525,,51.500044,-0.1142761,OpenStreetMap,False,,
HIGH,Cooking Oil,Barbarellas Café,breakfast;burger;fish_and_chips,"141, Lower Marsh, SW9 7, London",SW9 7,+44 20 7401 3525,,51.500044,-0.1142761,OpenStreetMap,False,,
HIGH,Cooking Oil,Barbarellas Café,breakfast;burger;fish_and_chips,"141, Lower Marsh, SW9 8, London",SW9 8,+44 20 7401 3525,,51.500044,-0.1142761,OpenStreetMap,False,,
HIGH,Cooking Oil,Basilico,pizza,"175, Lavender Hill, SW8 2, London",SW8 2,,,51.4647247,-0.1594484,OpenStreetMap,False,,
HIGH,Cooking Oil,Beany,burger,"Golden Jubilee Bridge, SE1 0, London",SE1 0,,,51.5055477,-0.1182375,OpenStreetMap,False,,
HIGH,Cooking Oil,Beany,burger,"Golden Jubilee Bridge, SE1 1, London",SE1 1,,,51.5055477,-0.1182375,OpenStreetMap,False,,
HIGH,Cooking Oil,Beany,burger,"Golden Jubilee Bridge, SE1 2, London",SE1 2,,,51.5055477,-0.1182375,OpenStreetMap,False,,
HIGH,Cooking Oil,Beany,burger,"Golden Jubilee Bridge, SE1 3, London",SE1 3,,,51.5055477,-0.1182375,OpenStreetMap,False,,
HIGH,Cooking Oil,Beany,burger,"Golden Jubilee Bridge, SE1 4, London",SE1 4,,,51.5055477,-0.1182375,OpenStreetMap,False,,
HIGH,Cooking Oil,Beany,burger,"Golden Jubilee Bridge, SE1 5, London",SE1 5,,,51.5055477,-0.1182375,OpenStreetMap,False,,
HIGH,Cooking Oil,Beany,burger,"Golden Jubilee Bridge, SE1 6, London",SE1 6,,,51.5055477,-0.1182375,OpenStreetMap,False,,
HIGH,Cooking Oil,Beany,burger,"Golden Jubilee Bridge, SE1 7, London",SE1 7,,,51.5055477,-0.1182375,OpenStreetMap,False,,
HIGH,Cooking Oil,Beany,burger,"Golden Jubilee Bridge, SE1 8, London",SE1 8,,,51.5055477,-0.1182375,OpenStreetMap,False,,
HIGH,Cooking Oil,Bella Napoli,fast_food,"6 Ascot Parade, Clapham Park Road, SW4 3, London",SW4 3,,,51.4598638,-0.1296542,OpenStreetMap,False,,
HIGH,Cooking Oil,Bella Napoli,fast_food,"6 Ascot Parade, Clapham Park Road, SW4 6, London",SW4 6,,,51.4598638,-0.1296542,OpenStreetMap,False,,
HIGH,Cooking Oil,Bella Napoli,fast_food,"6 Ascot Parade, Clapham Park Road, SW4 7, London",SW4 7,,,51.4598638,-0.1296542,OpenStreetMap,False,,
HIGH,Cooking Oil,Berberé,pizza,"67, Venn Street, SW4 3, London",SW4 3,,https://www.berberepizzeria.co.uk/berbere-clapham-london/,51.4626631,-0.1379578,OpenStreetMap,False,,
HIGH,Cooking Oil,Berberé,pizza,"67, Venn Street, SW4 6, London",SW4 6,,https://www.berberepizzeria.co.uk/berbere-clapham-london/,51.4626631,-0.1379578,OpenStreetMap,False,,
HIGH,Cooking Oil,Berberé,pizza,"67, Venn Street, SW4 7, London",SW4 7,,https://www.berberepizzeria.co.uk/berbere-clapham-london/,51.4626631,-0.1379578,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Kebab,fast_food,"13, Tulse Hill, SE24 6, London",SE24 6,,,51.4548147,-0.1132943,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Kebab,fast_food,"13, Tulse Hill, SW2 6, London",SW2 6,,,51.4548147,-0.1132943,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Kebab,fast_food,"13, Tulse Hill, SW9 2, London",SW9 2,,,51.4548147,-0.1132943,OpenStreetMap,False,,
HIGH,Cooking Oil,Bickles Caribbean Take-away,caribbean,"423, Coldharbour Lane, SE24 6, London",SE24 6,,,51.4615114,-0.1132847,OpenStreetMap,False,,
HIGH,Cooking Oil,Bickles Caribbean Take-away,caribbean,"423, Coldharbour Lane, SW9 2, London",SW9 2,,,51.4615114,-0.1132847,OpenStreetMap,False,,
HIGH,Cooking Oil,Big Chef,chinese,"106, Acre Lane, SW4 3, London",SW4 3,,,51.4597402,-0.1234086,OpenStreetMap,False,,
HIGH,Cooking Oil,Big Chef,chinese,"106, Acre Lane, SW4 7, London",SW4 7,,,51.4597402,-0.1234086,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,sandwich,"1–6, Essex Street, SE1 0, London",SE1 0,,,51.5127996,-0.1131874,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,sandwich,"1–6, Essex Street, SE1 1, London",SE1 1,,,51.5127996,-0.1131874,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,sandwich,"1–6, Essex Street, SE1 2, London",SE1 2,,,51.5127996,-0.1131874,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,sandwich,"1–6, Essex Street, SE1 3, London",SE1 3,,,51.5127996,-0.1131874,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,sandwich,"1–6, Essex Street, SE1 4, London",SE1 4,,,51.5127996,-0.1131874,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,sandwich,"1–6, Essex Street, SE1 5, London",SE1 5,,,51.5127996,-0.1131874,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,sandwich,"1–6, Essex Street, SE1 6, London",SE1 6,,,51.5127996,-0.1131874,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,sandwich,"1–6, Essex Street, SE1 7, London",SE1 7,,,51.5127996,-0.1131874,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,sandwich,"1–6, Essex Street, SE1 8, London",SE1 8,,,51.5127996,-0.1131874,OpenStreetMap,False,,
HIGH,Cooking Oil,Bleecker,fast_food,"SE1 0, London",SE1 0,,https://www.bleeckerburger.co.uk/,51.505534,-0.1181545,OpenStreetMap,False,,
HIGH,Cooking Oil,Bleecker,fast_food,"SE1 1, London",SE1 1,,https://www.bleeckerburger.co.uk/,51.505534,-0.1181545,OpenStreetMap,False,,
HIGH,Cooking Oil,Bleecker,fast_food,"SE1 2, London",SE1 2,,https://www.bleeckerburger.co.uk/,51.505534,-0.1181545,OpenStreetMap,False,,
HIGH,Cooking Oil,Bleecker,fast_food,"SE1 3, London",SE1 3,,https://www.bleeckerburger.co.uk/,51.505534,-0.1181545,OpenStreetMap,False,,
HIGH,Cooking Oil,Bleecker,fast_food,"SE1 4, London",SE1 4,,https://www.bleeckerburger.co.uk/,51.505534,-0.1181545,OpenStreetMap,False,,
HIGH,Cooking Oil,Bleecker,fast_food,"SE1 5, London",SE1 5,,https://www.bleeckerburger.co.uk/,51.505534,-0.1181545,OpenStreetMap,False,,
HIGH,Cooking Oil,Bleecker,fast_food,"SE1 6, London",SE1 6,,https://www.bleeckerburger.co.uk/,51.505534,-0.1181545,OpenStreetMap,False,,
HIGH,Cooking Oil,Bleecker,fast_food,"SE1 7, London",SE1 7,,https://www.bleeckerburger.co.uk/,51.505534,-0.1181545,OpenStreetMap,False,,
HIGH,Cooking Oil,Bleecker,fast_food,"SE1 8, London",SE1 8,,https://www.bleeckerburger.co.uk/,51.505534,-0.1181545,OpenStreetMap,False,,
HIGH,Cooking Oil,Blessed,caribbean,"203, Coldharbour Lane, SE24 0, London",SE24 0,,,51.4663154,-0.101064,OpenStreetMap,False,,
HIGH,Cooking Oil,Blessed,caribbean,"203, Coldharbour Lane, SE24 1, London",SE24 1,,,51.4663154,-0.101064,OpenStreetMap,False,,
HIGH,Cooking Oil,Blessed,caribbean,"203, Coldharbour Lane, SE24 2, London",SE24 2,,,51.4663154,-0.101064,OpenStreetMap,False,,
HIGH,Cooking Oil,Blessed,caribbean,"203, Coldharbour Lane, SE24 3, London",SE24 3,,,51.4663154,-0.101064,OpenStreetMap,False,,
HIGH,Cooking Oil,Blessed,caribbean,"203, Coldharbour Lane, SE24 4, London",SE24 4,,,51.4663154,-0.101064,OpenStreetMap,False,,
HIGH,Cooking Oil,Blessed,caribbean,"203, Coldharbour Lane, SE24 7, London",SE24 7,,,51.4663154,-0.101064,OpenStreetMap,False,,
HIGH,Cooking Oil,Blessed,caribbean,"203, Coldharbour Lane, SE24 9, London",SE24 9,,,51.4663154,-0.101064,OpenStreetMap,False,,
HIGH,Cooking Oil,Blessed,caribbean,"203, Coldharbour Lane, SW9 5, London",SW9 5,,,51.4663154,-0.101064,OpenStreetMap,False,,
HIGH,Cooking Oil,Boulebar South Bank,burger;chicken;mexican;american;ice_cream,"101, Upper Ground, SE1 0, London",SE1 0,+4420 3763 3610,https://www.boulebar.co.uk/,51.5059268,-0.1137495,OpenStreetMap,False,,
HIGH,Cooking Oil,Boulebar South Bank,burger;chicken;mexican;american;ice_cream,"101, Upper Ground, SE1 1, London",SE1 1,+4420 3763 3610,https://www.boulebar.co.uk/,51.5059268,-0.1137495,OpenStreetMap,False,,
HIGH,Cooking Oil,Boulebar South Bank,burger;chicken;mexican;american;ice_cream,"101, Upper Ground, SE1 2, London",SE1 2,+4420 3763 3610,https://www.boulebar.co.uk/,51.5059268,-0.1137495,OpenStreetMap,False,,
HIGH,Cooking Oil,Boulebar South Bank,burger;chicken;mexican;american;ice_cream,"101, Upper Ground, SE1 3, London",SE1 3,+4420 3763 3610,https://www.boulebar.co.uk/,51.5059268,-0.1137495,OpenStreetMap,False,,
HIGH,Cooking Oil,Boulebar South Bank,burger;chicken;mexican;american;ice_cream,"101, Upper Ground, SE1 4, London",SE1 4,+4420 3763 3610,https://www.boulebar.co.uk/,51.5059268,-0.1137495,OpenStreetMap,False,,
HIGH,Cooking Oil,Boulebar South Bank,burger;chicken;mexican;american;ice_cream,"101, Upper Ground, SE1 5, London",SE1 5,+4420 3763 3610,https://www.boulebar.co.uk/,51.5059268,-0.1137495,OpenStreetMap,False,,
HIGH,Cooking Oil,Boulebar South Bank,burger;chicken;mexican;american;ice_cream,"101, Upper Ground, SE1 6, London",SE1 6,+4420 3763 3610,https://www.boulebar.co.uk/,51.5059268,-0.1137495,OpenStreetMap,False,,
HIGH,Cooking Oil,Boulebar South Bank,burger;chicken;mexican;american;ice_cream,"101, Upper Ground, SE1 7, London",SE1 7,+4420 3763 3610,https://www.boulebar.co.uk/,51.5059268,-0.1137495,OpenStreetMap,False,,
