Priority,Lead Type,Business Name,Cuisine Type,Address,Postcode,Phone,Website,Latitude,Longitude,Source,Contacted,Contact_Date,Contact_Notes
HIGH,Cooking Oil,Biff's Jack Shack,fast_food,"24-26, Orford Road, E17 4, London",E17 4,,https://biffsjackshack.com/walthamstow,51.582715,-0.0130347,OpenStreetMap,False,,
HIGH,Cooking Oil,Biff's Jack Shack,fast_food,"24-26, Orford Road, E17 5, London",E17 5,,https://biffsjackshack.com/walthamstow,51.582715,-0.0130347,OpenStreetMap,False,,
HIGH,Cooking Oil,Biff's Jack Shack,fast_food,"24-26, Orford Road, E17 6, London",E17 6,,https://biffsjackshack.com/walthamstow,51.582715,-0.0130347,OpenStreetMap,False,,
HIGH,Cooking Oil,Biff's Jack Shack,fast_food,"24-26, Orford Road, E17 7, London",E17 7,,https://biffsjackshack.com/walthamstow,51.582715,-0.0130347,OpenStreetMap,False,,
HIGH,Cooking Oil,Biff's Jack Shack,fast_food,"24-26, Orford Road, E17 8, London",E17 8,,https://biffsjackshack.com/walthamstow,51.582715,-0.0130347,OpenStreetMap,False,,
HIGH,Cooking Oil,Biff's Jack Shack,fast_food,"24-26, Orford Road, E17 9, London",E17 9,,https://biffsjackshack.com/walthamstow,51.582715,-0.0130347,OpenStreetMap,False,,
HIGH,Cooking Oil,Bonners Fish Bar,fish_and_chips,"144, Northcote Road, E17 0, London",E17 0,,,51.5843034,-0.0343542,OpenStreetMap,False,,
HIGH,Cooking Oil,Bonners Fish Bar,fish_and_chips,"144, Northcote Road, E17 3, London",E17 3,,,51.5843034,-0.0343542,OpenStreetMap,False,,
HIGH,Cooking Oil,Bonners Fish Bar,fish_and_chips,"144, Northcote Road, E17 8, London",E17 8,,,51.5843034,-0.0343542,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"Leyton Mills, E10 0, London",E10 0,,,51.5554281,-0.0081726,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"Leyton Mills, E10 1, London",E10 1,,,51.5554281,-0.0081726,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"Leyton Mills, E10 2, London",E10 2,,,51.5554281,-0.0081726,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"Leyton Mills, E10 3, London",E10 3,,,51.5554281,-0.0081726,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"Leyton Mills, E10 4, London",E10 4,,,51.5554281,-0.0081726,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"Leyton Mills, E10 5, London",E10 5,,,51.5554281,-0.0081726,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"Leyton Mills, E10 7, London",E10 7,,,51.5554281,-0.0081726,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"Leyton Mills, E10 8, London",E10 8,,,51.5554281,-0.0081726,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"Leyton Mills, E10 9, London",E10 9,,,51.5554281,-0.0081726,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger Wingz,burger,"249, Chingford Mount Road, E4 0, London",E4 0,,,51.6161801,-0.0177653,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger Wingz,burger,"249, Chingford Mount Road, E4 2, London",E4 2,,,51.6161801,-0.0177653,OpenStreetMap,False,,
HIGH,Cooking Oil,Captain's Fish Bar,fish_and_chips,"230, High Street, E17 0, London",E17 0,,,51.5846736,-0.019932,OpenStreetMap,False,,
HIGH,Cooking Oil,Captain's Fish Bar,fish_and_chips,"230, High Street, E17 1, London",E17 1,,,51.5846736,-0.019932,OpenStreetMap,False,,
HIGH,Cooking Oil,Captain's Fish Bar,fish_and_chips,"230, High Street, E17 3, London",E17 3,,,51.5846736,-0.019932,OpenStreetMap,False,,
HIGH,Cooking Oil,Captain's Fish Bar,fish_and_chips,"230, High Street, E17 4, London",E17 4,,,51.5846736,-0.019932,OpenStreetMap,False,,
HIGH,Cooking Oil,Captain's Fish Bar,fish_and_chips,"230, High Street, E17 5, London",E17 5,,,51.5846736,-0.019932,OpenStreetMap,False,,
HIGH,Cooking Oil,Captain's Fish Bar,fish_and_chips,"230, High Street, E17 6, London",E17 6,,,51.5846736,-0.019932,OpenStreetMap,False,,
HIGH,Cooking Oil,Captain's Fish Bar,fish_and_chips,"230, High Street, E17 7, London",E17 7,,,51.5846736,-0.019932,OpenStreetMap,False,,
HIGH,Cooking Oil,Captain's Fish Bar,fish_and_chips,"230, High Street, E17 8, London",E17 8,,,51.5846736,-0.019932,OpenStreetMap,False,,
HIGH,Cooking Oil,Captain's Fish Bar,fish_and_chips,"230, High Street, E17 9, London",E17 9,,,51.5846736,-0.019932,OpenStreetMap,False,,
HIGH,Cooking Oil,Carne,mexican,"E17 0, London",E17 0,,,51.58284,-0.0245038,OpenStreetMap,False,,
HIGH,Cooking Oil,Carne,mexican,"E17 1, London",E17 1,,,51.58284,-0.0245038,OpenStreetMap,False,,
HIGH,Cooking Oil,Carne,mexican,"E17 3, London",E17 3,,,51.58284,-0.0245038,OpenStreetMap,False,,
HIGH,Cooking Oil,Carne,mexican,"E17 4, London",E17 4,,,51.58284,-0.0245038,OpenStreetMap,False,,
HIGH,Cooking Oil,Carne,mexican,"E17 5, London",E17 5,,,51.58284,-0.0245038,OpenStreetMap,False,,
HIGH,Cooking Oil,Carne,mexican,"E17 6, London",E17 6,,,51.58284,-0.0245038,OpenStreetMap,False,,
HIGH,Cooking Oil,Carne,mexican,"E17 7, London",E17 7,,,51.58284,-0.0245038,OpenStreetMap,False,,
HIGH,Cooking Oil,Carne,mexican,"E17 8, London",E17 8,,,51.58284,-0.0245038,OpenStreetMap,False,,
HIGH,Cooking Oil,Carne,mexican,"E17 9, London",E17 9,,,51.58284,-0.0245038,OpenStreetMap,False,,
HIGH,Cooking Oil,Charcoal Takeout,fast_food,"E4 0, London",E4 0,,,51.6159432,-0.0171536,OpenStreetMap,False,,
HIGH,Cooking Oil,Charcoal Takeout,fast_food,"E4 2, London",E4 2,,,51.6159432,-0.0171536,OpenStreetMap,False,,
HIGH,Cooking Oil,Chaudhry Kebabish,fast_food,"192, High Street, E17 0, London",E17 0,,,51.5840961,-0.0227936,OpenStreetMap,False,,
HIGH,Cooking Oil,Chaudhry Kebabish,fast_food,"192, High Street, E17 1, London",E17 1,,,51.5840961,-0.0227936,OpenStreetMap,False,,
HIGH,Cooking Oil,Chaudhry Kebabish,fast_food,"192, High Street, E17 3, London",E17 3,,,51.5840961,-0.0227936,OpenStreetMap,False,,
HIGH,Cooking Oil,Chaudhry Kebabish,fast_food,"192, High Street, E17 4, London",E17 4,,,51.5840961,-0.0227936,OpenStreetMap,False,,
HIGH,Cooking Oil,Chaudhry Kebabish,fast_food,"192, High Street, E17 5, London",E17 5,,,51.5840961,-0.0227936,OpenStreetMap,False,,
HIGH,Cooking Oil,Chaudhry Kebabish,fast_food,"192, High Street, E17 6, London",E17 6,,,51.5840961,-0.0227936,OpenStreetMap,False,,
HIGH,Cooking Oil,Chaudhry Kebabish,fast_food,"192, High Street, E17 7, London",E17 7,,,51.5840961,-0.0227936,OpenStreetMap,False,,
HIGH,Cooking Oil,Chaudhry Kebabish,fast_food,"192, High Street, E17 8, London",E17 8,,,51.5840961,-0.0227936,OpenStreetMap,False,,
HIGH,Cooking Oil,Chaudhry Kebabish,fast_food,"192, High Street, E17 9, London",E17 9,,,51.5840961,-0.0227936,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Cottage,chicken,"230, Hoe Street, E17 0, London",E17 0,,,51.5842437,-0.0194796,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Cottage,chicken,"230, Hoe Street, E17 1, London",E17 1,,,51.5842437,-0.0194796,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Cottage,chicken,"230, Hoe Street, E17 3, London",E17 3,,,51.5842437,-0.0194796,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Cottage,chicken,"230, Hoe Street, E17 4, London",E17 4,,,51.5842437,-0.0194796,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Cottage,chicken,"230, Hoe Street, E17 5, London",E17 5,,,51.5842437,-0.0194796,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Cottage,chicken,"230, Hoe Street, E17 6, London",E17 6,,,51.5842437,-0.0194796,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Cottage,chicken,"230, Hoe Street, E17 7, London",E17 7,,,51.5842437,-0.0194796,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Cottage,chicken,"230, Hoe Street, E17 8, London",E17 8,,,51.5842437,-0.0194796,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick Cottage,chicken,"230, Hoe Street, E17 9, London",E17 9,,,51.5842437,-0.0194796,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Village,burger;chicken;pizza,"289, Hall Lane, E4 4, London",E4 4,+44 20 8529 9966,,51.6128738,-0.0300402,OpenStreetMap,False,,
HIGH,Cooking Oil,Choy House,fast_food,"E17 0, London",E17 0,,,51.5827814,-0.0246511,OpenStreetMap,False,,
HIGH,Cooking Oil,Choy House,fast_food,"E17 1, London",E17 1,,,51.5827814,-0.0246511,OpenStreetMap,False,,
HIGH,Cooking Oil,Choy House,fast_food,"E17 3, London",E17 3,,,51.5827814,-0.0246511,OpenStreetMap,False,,
HIGH,Cooking Oil,Choy House,fast_food,"E17 4, London",E17 4,,,51.5827814,-0.0246511,OpenStreetMap,False,,
HIGH,Cooking Oil,Choy House,fast_food,"E17 5, London",E17 5,,,51.5827814,-0.0246511,OpenStreetMap,False,,
HIGH,Cooking Oil,Choy House,fast_food,"E17 6, London",E17 6,,,51.5827814,-0.0246511,OpenStreetMap,False,,
HIGH,Cooking Oil,Choy House,fast_food,"E17 7, London",E17 7,,,51.5827814,-0.0246511,OpenStreetMap,False,,
HIGH,Cooking Oil,Choy House,fast_food,"E17 8, London",E17 8,,,51.5827814,-0.0246511,OpenStreetMap,False,,
HIGH,Cooking Oil,Choy House,fast_food,"E17 9, London",E17 9,,,51.5827814,-0.0246511,OpenStreetMap,False,,
HIGH,Cooking Oil,Chris's Fish Bar,fish_and_chips,"E10 1, London",E10 1,,,51.5639307,-0.0057275,OpenStreetMap,False,,
HIGH,Cooking Oil,Chris's Fish Bar,fish_and_chips,"E10 9, London",E10 9,,,51.5639307,-0.0057275,OpenStreetMap,False,,
HIGH,Cooking Oil,Cinar Grill,kebab,"166, Hoe Street, E17 0, London",E17 0,,https://cinar-grill.co.uk/,51.5865379,-0.0205821,OpenStreetMap,False,,
HIGH,Cooking Oil,Cinar Grill,kebab,"166, Hoe Street, E17 1, London",E17 1,,https://cinar-grill.co.uk/,51.5865379,-0.0205821,OpenStreetMap,False,,
HIGH,Cooking Oil,Cinar Grill,kebab,"166, Hoe Street, E17 3, London",E17 3,,https://cinar-grill.co.uk/,51.5865379,-0.0205821,OpenStreetMap,False,,
HIGH,Cooking Oil,Cinar Grill,kebab,"166, Hoe Street, E17 4, London",E17 4,,https://cinar-grill.co.uk/,51.5865379,-0.0205821,OpenStreetMap,False,,
HIGH,Cooking Oil,Cinar Grill,kebab,"166, Hoe Street, E17 5, London",E17 5,,https://cinar-grill.co.uk/,51.5865379,-0.0205821,OpenStreetMap,False,,
HIGH,Cooking Oil,Cinar Grill,kebab,"166, Hoe Street, E17 6, London",E17 6,,https://cinar-grill.co.uk/,51.5865379,-0.0205821,OpenStreetMap,False,,
HIGH,Cooking Oil,Cinar Grill,kebab,"166, Hoe Street, E17 7, London",E17 7,,https://cinar-grill.co.uk/,51.5865379,-0.0205821,OpenStreetMap,False,,
HIGH,Cooking Oil,Cinar Grill,kebab,"166, Hoe Street, E17 8, London",E17 8,,https://cinar-grill.co.uk/,51.5865379,-0.0205821,OpenStreetMap,False,,
HIGH,Cooking Oil,Cinar Grill,kebab,"166, Hoe Street, E17 9, London",E17 9,,https://cinar-grill.co.uk/,51.5865379,-0.0205821,OpenStreetMap,False,,
HIGH,Cooking Oil,Daddy's Kebabs,fast_food,"175, Lea Bridge Road, E10 6, London",E10 6,,,51.5673746,-0.0336231,OpenStreetMap,False,,
HIGH,Cooking Oil,Delight Kebab & Cafe,cafe,"11, St James's Street, E17 0, London",E17 0,,,51.5813961,-0.0332192,OpenStreetMap,False,,
HIGH,Cooking Oil,Delight Kebab & Cafe,cafe,"11, St James's Street, E17 3, London",E17 3,,,51.5813961,-0.0332192,OpenStreetMap,False,,
HIGH,Cooking Oil,Delight Kebab & Cafe,cafe,"11, St James's Street, E17 8, London",E17 8,,,51.5813961,-0.0332192,OpenStreetMap,False,,
HIGH,Cooking Oil,Dixie's Peri Peri Grill & Pizza,chicken,"122, Hoe Street, E17 1, London",E17 1,,,51.5878867,-0.0209929,OpenStreetMap,False,,
HIGH,Cooking Oil,Dixie's Peri Peri Grill & Pizza,chicken,"122, Hoe Street, E17 4, London",E17 4,,,51.5878867,-0.0209929,OpenStreetMap,False,,
HIGH,Cooking Oil,Dixie's Peri Peri Grill & Pizza,chicken,"122, Hoe Street, E17 5, London",E17 5,,,51.5878867,-0.0209929,OpenStreetMap,False,,
HIGH,Cooking Oil,Dixie's Peri Peri Grill & Pizza,chicken,"122, Hoe Street, E17 6, London",E17 6,,,51.5878867,-0.0209929,OpenStreetMap,False,,
HIGH,Cooking Oil,Dixie's Peri Peri Grill & Pizza,chicken,"122, Hoe Street, E17 7, London",E17 7,,,51.5878867,-0.0209929,OpenStreetMap,False,,
HIGH,Cooking Oil,Dixie's Peri Peri Grill & Pizza,chicken,"122, Hoe Street, E17 8, London",E17 8,,,51.5878867,-0.0209929,OpenStreetMap,False,,
HIGH,Cooking Oil,Dixie's Peri Peri Grill & Pizza,chicken,"122, Hoe Street, E17 9, London",E17 9,,,51.5878867,-0.0209929,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"E4 0, London",E4 0,,,51.6195498,-0.0169351,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"E4 2, London",E4 2,,,51.6195498,-0.0169351,OpenStreetMap,False,,
HIGH,Cooking Oil,Doner King,kebab,"220, High Road Leyton, E10 0, London",E10 0,,,51.5584473,-0.0066429,OpenStreetMap,False,,
HIGH,Cooking Oil,Doner King,kebab,"220, High Road Leyton, E10 1, London",E10 1,,,51.5584473,-0.0066429,OpenStreetMap,False,,
HIGH,Cooking Oil,Doner King,kebab,"220, High Road Leyton, E10 2, London",E10 2,,,51.5584473,-0.0066429,OpenStreetMap,False,,
HIGH,Cooking Oil,Doner King,kebab,"220, High Road Leyton, E10 3, London",E10 3,,,51.5584473,-0.0066429,OpenStreetMap,False,,
HIGH,Cooking Oil,Doner King,kebab,"220, High Road Leyton, E10 4, London",E10 4,,,51.5584473,-0.0066429,OpenStreetMap,False,,
HIGH,Cooking Oil,Doner King,kebab,"220, High Road Leyton, E10 5, London",E10 5,,,51.5584473,-0.0066429,OpenStreetMap,False,,
HIGH,Cooking Oil,Doner King,kebab,"220, High Road Leyton, E10 7, London",E10 7,,,51.5584473,-0.0066429,OpenStreetMap,False,,
HIGH,Cooking Oil,Doner King,kebab,"220, High Road Leyton, E10 8, London",E10 8,,,51.5584473,-0.0066429,OpenStreetMap,False,,
HIGH,Cooking Oil,Doner King,kebab,"220, High Road Leyton, E10 9, London",E10 9,,,51.5584473,-0.0066429,OpenStreetMap,False,,
HIGH,Cooking Oil,Down Town,pizza,"29, St James's Street, E17 0, London",E17 0,,,51.5807109,-0.0326632,OpenStreetMap,False,,
HIGH,Cooking Oil,Down Town,pizza,"29, St James's Street, E17 3, London",E17 3,,,51.5807109,-0.0326632,OpenStreetMap,False,,
HIGH,Cooking Oil,Down Town,pizza,"29, St James's Street, E17 8, London",E17 8,,,51.5807109,-0.0326632,OpenStreetMap,False,,
HIGH,Cooking Oil,E17 Kebabish,kebab,"41, Palmerston Road, E17 0, London",E17 0,,,51.5868485,-0.0298942,OpenStreetMap,False,,
HIGH,Cooking Oil,E17 Kebabish,kebab,"41, Palmerston Road, E17 2, London",E17 2,,,51.5868485,-0.0298942,OpenStreetMap,False,,
HIGH,Cooking Oil,E17 Kebabish,kebab,"41, Palmerston Road, E17 3, London",E17 3,,,51.5868485,-0.0298942,OpenStreetMap,False,,
HIGH,Cooking Oil,E17 Kebabish,kebab,"41, Palmerston Road, E17 8, London",E17 8,,,51.5868485,-0.0298942,OpenStreetMap,False,,
HIGH,Cooking Oil,Eat My Pizza,restaurant,"839, High Road Leytonstone, E11 0, London",E11 0,,,51.5693324,0.0120766,OpenStreetMap,False,,
HIGH,Cooking Oil,Eat My Pizza,restaurant,"839, High Road Leytonstone, E11 1, London",E11 1,,,51.5693324,0.0120766,OpenStreetMap,False,,
HIGH,Cooking Oil,Eat My Pizza,restaurant,"839, High Road Leytonstone, E11 2, London",E11 2,,,51.5693324,0.0120766,OpenStreetMap,False,,
HIGH,Cooking Oil,Eat My Pizza,restaurant,"839, High Road Leytonstone, E11 3, London",E11 3,,,51.5693324,0.0120766,OpenStreetMap,False,,
HIGH,Cooking Oil,Eat My Pizza,restaurant,"839, High Road Leytonstone, E11 5, London",E11 5,,,51.5693324,0.0120766,OpenStreetMap,False,,
HIGH,Cooking Oil,Eat My Pizza,restaurant,"839, High Road Leytonstone, E11 7, London",E11 7,,,51.5693324,0.0120766,OpenStreetMap,False,,
HIGH,Cooking Oil,Eat My Pizza,restaurant,"839, High Road Leytonstone, E11 8, London",E11 8,,,51.5693324,0.0120766,OpenStreetMap,False,,
HIGH,Cooking Oil,Eat My Pizza,restaurant,"839, High Road Leytonstone, E11 9, London",E11 9,,,51.5693324,0.0120766,OpenStreetMap,False,,
HIGH,Cooking Oil,Evolution Bay,fast_food,"177, Capworth Street, E10 6, London",E10 6,,,51.5707232,-0.0157653,OpenStreetMap,False,,
HIGH,Cooking Oil,Favorite 'n' Tasty,chicken,"262, Forest Road, E17 0, London",E17 0,,,51.5889961,-0.0299458,OpenStreetMap,False,,
HIGH,Cooking Oil,Favorite 'n' Tasty,chicken,"262, Forest Road, E17 2, London",E17 2,,,51.5889961,-0.0299458,OpenStreetMap,False,,
HIGH,Cooking Oil,Favorite 'n' Tasty,chicken,"262, Forest Road, E17 3, London",E17 3,,,51.5889961,-0.0299458,OpenStreetMap,False,,
HIGH,Cooking Oil,Favorite 'n' Tasty,chicken,"262, Forest Road, E17 8, London",E17 8,,,51.5889961,-0.0299458,OpenStreetMap,False,,
HIGH,Cooking Oil,Favourite Chicken & Ribs,chicken,"19, St James's Street, E17 0, London",E17 0,,https://favorite.co.uk/store-finder/favorite-chicken-ribs-walthamstow.html,51.5811992,-0.033104,OpenStreetMap,False,,
HIGH,Cooking Oil,Favourite Chicken & Ribs,chicken,"19, St James's Street, E17 3, London",E17 3,,https://favorite.co.uk/store-finder/favorite-chicken-ribs-walthamstow.html,51.5811992,-0.033104,OpenStreetMap,False,,
HIGH,Cooking Oil,Favourite Chicken & Ribs,chicken,"19, St James's Street, E17 8, London",E17 8,,https://favorite.co.uk/store-finder/favorite-chicken-ribs-walthamstow.html,51.5811992,-0.033104,OpenStreetMap,False,,
HIGH,Cooking Oil,Fish And Chicken,fish_and_chips,"E4 0, London",E4 0,,,51.6157207,-0.0176804,OpenStreetMap,False,,
HIGH,Cooking Oil,Fish And Chicken,fish_and_chips,"E4 2, London",E4 2,,,51.6157207,-0.0176804,OpenStreetMap,False,,
HIGH,Cooking Oil,Five Guys,burger,"265, High Street, E17 0, London",E17 0,+44 20 8521 8889,,51.5849309,-0.0203882,OpenStreetMap,False,,
HIGH,Cooking Oil,Five Guys,burger,"265, High Street, E17 1, London",E17 1,+44 20 8521 8889,,51.5849309,-0.0203882,OpenStreetMap,False,,
HIGH,Cooking Oil,Five Guys,burger,"265, High Street, E17 3, London",E17 3,+44 20 8521 8889,,51.5849309,-0.0203882,OpenStreetMap,False,,
HIGH,Cooking Oil,Five Guys,burger,"265, High Street, E17 4, London",E17 4,+44 20 8521 8889,,51.5849309,-0.0203882,OpenStreetMap,False,,
