Priority,Lead Type,Business Name,Cuisine Type,Address,Postcode,Phone,Website,Latitude,Longitude,Source,Contacted,Contact_Date,Contact_Notes
HIGH,Cooking Oil,Battersea Fish Bar,fast_food,"295, Battersea Park Road, SW11 8, London",SW11 8,,,51.4742761,-0.153476,OpenStreetMap,False,,
HIGH,Cooking Oil,Boom Bap Burger,burger,"Tooting Market, SW17 1, London",SW17 1,,https://boombapburger.com/tooting-mkt/,51.4288903,-0.165889,OpenStreetMap,False,,
HIGH,Cooking Oil,Boom Bap Burger,burger,"Tooting Market, SW17 3, London",SW17 3,,https://boombapburger.com/tooting-mkt/,51.4288903,-0.165889,OpenStreetMap,False,,
HIGH,Cooking Oil,Boom Bap Burger,burger,"Tooting Market, SW17 7, London",SW17 7,,https://boombapburger.com/tooting-mkt/,51.4288903,-0.165889,OpenStreetMap,False,,
HIGH,Cooking Oil,Bunga Bunga,pizza,"37, Battersea Bridge Road, SW11 1, London",SW11 1,,,51.4788616,-0.1702203,OpenStreetMap,False,,
HIGH,Cooking Oil,Bunga Bunga,pizza,"37, Battersea Bridge Road, SW11 2, London",SW11 2,,,51.4788616,-0.1702203,OpenStreetMap,False,,
HIGH,Cooking Oil,Bunga Bunga,pizza,"37, Battersea Bridge Road, SW11 3, London",SW11 3,,,51.4788616,-0.1702203,OpenStreetMap,False,,
HIGH,Cooking Oil,Bunga Bunga,pizza,"37, Battersea Bridge Road, SW11 6, London",SW11 6,,,51.4788616,-0.1702203,OpenStreetMap,False,,
HIGH,Cooking Oil,Bunga Bunga,pizza,"37, Battersea Bridge Road, SW11 7, London",SW11 7,,,51.4788616,-0.1702203,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"67-93, Balham Hill, SW12 6, London",SW12 6,,,51.4505415,-0.1474761,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"67-93, Balham Hill, SW12 7, London",SW12 7,,,51.4505415,-0.1474761,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"67-93, Balham Hill, SW12 9, London",SW12 9,,,51.4505415,-0.1474761,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"42-44, Putney High Street, SW15 0, London",SW15 0,,,51.464911,-0.2150275,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"42-44, Putney High Street, SW15 1, London",SW15 1,,,51.464911,-0.2150275,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"42-44, Putney High Street, SW15 2, London",SW15 2,,,51.464911,-0.2150275,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"42-44, Putney High Street, SW15 3, London",SW15 3,,,51.464911,-0.2150275,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"42-44, Putney High Street, SW15 4, London",SW15 4,,,51.464911,-0.2150275,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"42-44, Putney High Street, SW15 6, London",SW15 6,,,51.464911,-0.2150275,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"42-44, Putney High Street, SW15 8, London",SW15 8,,,51.464911,-0.2150275,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"29, Lydden Road, SW18 4, London",SW18 4,,,51.4469051,-0.1924461,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"29, Lydden Road, SW18 8, London",SW18 8,,,51.4469051,-0.1924461,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"29, Lydden Road, SW18 9, London",SW18 9,,,51.4469051,-0.1924461,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger Shack,restaurant,"SW18 3, London",SW18 3,,,51.463652,-0.1881369,OpenStreetMap,False,,
HIGH,Cooking Oil,Burgers & Hotdogs,burger,"SW8 8, London",SW8 8,,,51.4834408,-0.1494375,OpenStreetMap,False,,
HIGH,Cooking Oil,Burrata,pizza,"366, Garratt Lane, SW18 4, London",SW18 4,,https://burrata.co.uk/,51.4416561,-0.1877398,OpenStreetMap,False,,
HIGH,Cooking Oil,Burrata,pizza,"366, Garratt Lane, SW18 9, London",SW18 9,,https://burrata.co.uk/,51.4416561,-0.1877398,OpenStreetMap,False,,
HIGH,Cooking Oil,Burrito Mex,mexican,"368, Garratt Lane, SW18 4, London",SW18 4,,http://www.burritomex.co.uk/,51.4416093,-0.1876961,OpenStreetMap,False,,
HIGH,Cooking Oil,Burrito Mex,mexican,"368, Garratt Lane, SW18 9, London",SW18 9,,http://www.burritomex.co.uk/,51.4416093,-0.1876961,OpenStreetMap,False,,
HIGH,Cooking Oil,Calowries,burger;cafe;coffee;smoothies,"178, Lower Richmond Road, SW15 2, London",SW15 2,+44 20 8785 1214,https://www.calowries.co.uk/,51.4685039,-0.2268227,OpenStreetMap,False,,
HIGH,Cooking Oil,Calowries,burger;cafe;coffee;smoothies,"178, Lower Richmond Road, SW15 6, London",SW15 6,+44 20 8785 1214,https://www.calowries.co.uk/,51.4685039,-0.2268227,OpenStreetMap,False,,
HIGH,Cooking Oil,Calowries,burger;cafe;coffee;smoothies,"178, Lower Richmond Road, SW15 9, London",SW15 9,+44 20 8785 1214,https://www.calowries.co.uk/,51.4685039,-0.2268227,OpenStreetMap,False,,
HIGH,Cooking Oil,Camile Thai Kitchen,chinese,"46, Battersea Park Road, SW8 8, London",SW8 8,,,51.4756378,-0.1507104,OpenStreetMap,False,,
HIGH,Cooking Oil,Camile Thai Kitchen,chinese,"46, Battersea Park Road, SW11 4, London",SW11 4,,,51.4756378,-0.1507104,OpenStreetMap,False,,
HIGH,Cooking Oil,Camile Thai Kitchen,chinese,"46, Battersea Park Road, SW11 8, London",SW11 8,,,51.4756378,-0.1507104,OpenStreetMap,False,,
HIGH,Cooking Oil,Capri Pizza Fried Chicken,chicken;pizza,"204, Merton Road, SW18 0, London",SW18 0,+44 20 8871 2131,http://capripizzafriedchicken.co.uk,51.4507304,-0.1991343,OpenStreetMap,False,,
HIGH,Cooking Oil,Capri Pizza Fried Chicken,chicken;pizza,"204, Merton Road, SW18 5, London",SW18 5,+44 20 8871 2131,http://capripizzafriedchicken.co.uk,51.4507304,-0.1991343,OpenStreetMap,False,,
HIGH,Cooking Oil,Chatkhara,indian,"SW12 6, London",SW12 6,,,51.4525428,-0.1473632,OpenStreetMap,False,,
HIGH,Cooking Oil,Chatkhara,indian,"SW12 7, London",SW12 7,,,51.4525428,-0.1473632,OpenStreetMap,False,,
HIGH,Cooking Oil,Chatkhara,indian,"SW12 9, London",SW12 9,,,51.4525428,-0.1473632,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicago Pizza & Chicken,chicken;pizza,"129, South Lambeth Road, SW8 2, London",SW8 2,,,51.4787669,-0.1232687,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick'N'Chaii,chicken,"393, Durnsford Road, SW18 4, London",SW18 4,,,51.4392589,-0.1969018,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken 2 Go,fast_food,"2A, York Road, SW11 0, London",SW11 0,,,51.4701394,-0.1720647,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken 2 Go,fast_food,"2A, York Road, SW11 1, London",SW11 1,,,51.4701394,-0.1720647,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken 2 Go,fast_food,"2A, York Road, SW11 2, London",SW11 2,,,51.4701394,-0.1720647,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken 2 Go,fast_food,"2A, York Road, SW11 3, London",SW11 3,,,51.4701394,-0.1720647,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken 2 Go,fast_food,"2A, York Road, SW11 5, London",SW11 5,,,51.4701394,-0.1720647,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken 2 Go,fast_food,"2A, York Road, SW11 9, London",SW11 9,,,51.4701394,-0.1720647,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Buzz,chicken,"SW17 1, London",SW17 1,,,51.4208045,-0.160832,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Corner,fast_food,"238-242, York Road, SW11 0, London",SW11 0,,,51.4648441,-0.1811524,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Corner,fast_food,"238-242, York Road, SW11 9, London",SW11 9,,,51.4648441,-0.1811524,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"Upper Tooting Road, SW17 2, London",SW17 2,,https://chickencottage.com/chicken-cottage-tooting/,51.4348596,-0.1616501,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"Upper Tooting Road, SW17 8, London",SW17 8,,https://chickencottage.com/chicken-cottage-tooting/,51.4348596,-0.1616501,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Junction,fast_food,"41, Falcon Road, SW11 0, London",SW11 0,,,51.4688741,-0.1708673,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Junction,fast_food,"41, Falcon Road, SW11 2, London",SW11 2,,,51.4688741,-0.1708673,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Junction,fast_food,"41, Falcon Road, SW11 5, London",SW11 5,,,51.4688741,-0.1708673,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Junction,fast_food,"41, Falcon Road, SW11 9, London",SW11 9,,,51.4688741,-0.1708673,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Shop,chicken,"79-81, Putney High Street, SW15 0, London",SW15 0,,,51.4635751,-0.2153822,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Shop,chicken,"79-81, Putney High Street, SW15 1, London",SW15 1,,,51.4635751,-0.2153822,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Shop,chicken,"79-81, Putney High Street, SW15 2, London",SW15 2,,,51.4635751,-0.2153822,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Shop,chicken,"79-81, Putney High Street, SW15 3, London",SW15 3,,,51.4635751,-0.2153822,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Shop,chicken,"79-81, Putney High Street, SW15 4, London",SW15 4,,,51.4635751,-0.2153822,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Shop,chicken,"79-81, Putney High Street, SW15 6, London",SW15 6,,,51.4635751,-0.2153822,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Shop,chicken,"79-81, Putney High Street, SW15 8, London",SW15 8,,,51.4635751,-0.2153822,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Shop & Dirtyburger,cafe,"Chestnut Grove, SW12 1, London",SW12 1,,,51.4436287,-0.1533183,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Shop & Dirtyburger,cafe,"Chestnut Grove, SW12 4, London",SW12 4,,,51.4436287,-0.1533183,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Shop & Dirtyburger,cafe,"Chestnut Grove, SW12 7, London",SW12 7,,,51.4436287,-0.1533183,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Shop & Dirtyburger,cafe,"Chestnut Grove, SW12 9, London",SW12 9,,,51.4436287,-0.1533183,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Shop & Dirtyburger,cafe,"Chestnut Grove, SW17 4, London",SW17 4,,,51.4436287,-0.1533183,OpenStreetMap,False,,
HIGH,Cooking Oil,Chickeninn,chicken,"SW17 1, London",SW17 1,,,51.4275438,-0.1675748,OpenStreetMap,False,,
HIGH,Cooking Oil,Chickeninn,chicken,"SW17 3, London",SW17 3,,,51.4275438,-0.1675748,OpenStreetMap,False,,
HIGH,Cooking Oil,Chickeninn,chicken,"SW17 7, London",SW17 7,,,51.4275438,-0.1675748,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicks,chicken;pizza,"SW17 1, London",SW17 1,,,51.4258087,-0.1650832,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicks,chicken;pizza,"SW17 3, London",SW17 3,,,51.4258087,-0.1650832,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicks,chicken;pizza,"SW17 7, London",SW17 7,,,51.4258087,-0.1650832,OpenStreetMap,False,,
HIGH,Cooking Oil,Chilli Griddle,fast_food,"SW8 2, London",SW8 2,,,51.4898563,-0.1352972,OpenStreetMap,False,,
HIGH,Cooking Oil,China Palace London,chinese,"466, Garratt Lane, SW17 5, London",SW17 5,+44 20 3302 7406,https://www.chinapalacelondon.com/,51.4387144,-0.1869721,OpenStreetMap,False,,
HIGH,Cooking Oil,China Palace London,chinese,"466, Garratt Lane, SW18 4, London",SW18 4,+44 20 3302 7406,https://www.chinapalacelondon.com/,51.4387144,-0.1869721,OpenStreetMap,False,,
HIGH,Cooking Oil,Chinese Kitchen,chinese,"37, Falcon Road, SW11 0, London",SW11 0,,,51.4689636,-0.1709072,OpenStreetMap,False,,
HIGH,Cooking Oil,Chinese Kitchen,chinese,"37, Falcon Road, SW11 1, London",SW11 1,,,51.4689636,-0.1709072,OpenStreetMap,False,,
HIGH,Cooking Oil,Chinese Kitchen,chinese,"37, Falcon Road, SW11 2, London",SW11 2,,,51.4689636,-0.1709072,OpenStreetMap,False,,
HIGH,Cooking Oil,Chinese Kitchen,chinese,"37, Falcon Road, SW11 5, London",SW11 5,,,51.4689636,-0.1709072,OpenStreetMap,False,,
HIGH,Cooking Oil,Chinese Kitchen,chinese,"37, Falcon Road, SW11 9, London",SW11 9,,,51.4689636,-0.1709072,OpenStreetMap,False,,
HIGH,Cooking Oil,Chinese Take Away,chinese,"SW12 1, London",SW12 1,,,51.444823,-0.1522476,OpenStreetMap,False,,
HIGH,Cooking Oil,Chinese Take Away,chinese,"SW12 4, London",SW12 4,,,51.444823,-0.1522476,OpenStreetMap,False,,
HIGH,Cooking Oil,Chinese Take Away,chinese,"SW12 6, London",SW12 6,,,51.444823,-0.1522476,OpenStreetMap,False,,
HIGH,Cooking Oil,Chinese Take Away,chinese,"SW12 7, London",SW12 7,,,51.444823,-0.1522476,OpenStreetMap,False,,
HIGH,Cooking Oil,Chinese Take Away,chinese,"SW12 9, London",SW12 9,,,51.444823,-0.1522476,OpenStreetMap,False,,
HIGH,Cooking Oil,Chinese Take Away,chinese,"SW17 4, London",SW17 4,,,51.444823,-0.1522476,OpenStreetMap,False,,
HIGH,Cooking Oil,Chipotle,mexican,"88-90, Putney High Street, SW15 0, London",SW15 0,,,51.4635894,-0.2158681,OpenStreetMap,False,,
HIGH,Cooking Oil,Chipotle,mexican,"88-90, Putney High Street, SW15 1, London",SW15 1,,,51.4635894,-0.2158681,OpenStreetMap,False,,
HIGH,Cooking Oil,Chipotle,mexican,"88-90, Putney High Street, SW15 2, London",SW15 2,,,51.4635894,-0.2158681,OpenStreetMap,False,,
HIGH,Cooking Oil,Chipotle,mexican,"88-90, Putney High Street, SW15 3, London",SW15 3,,,51.4635894,-0.2158681,OpenStreetMap,False,,
HIGH,Cooking Oil,Chipotle,mexican,"88-90, Putney High Street, SW15 4, London",SW15 4,,,51.4635894,-0.2158681,OpenStreetMap,False,,
HIGH,Cooking Oil,Chipotle,mexican,"88-90, Putney High Street, SW15 6, London",SW15 6,,,51.4635894,-0.2158681,OpenStreetMap,False,,
HIGH,Cooking Oil,Chipotle,mexican,"88-90, Putney High Street, SW15 8, London",SW15 8,,,51.4635894,-0.2158681,OpenStreetMap,False,,
HIGH,Cooking Oil,Chopstix,noodle,"92, Putney High Street, SW15 0, London",SW15 0,,,51.4635373,-0.2159525,OpenStreetMap,False,,
HIGH,Cooking Oil,Chopstix,noodle,"92, Putney High Street, SW15 1, London",SW15 1,,,51.4635373,-0.2159525,OpenStreetMap,False,,
HIGH,Cooking Oil,Chopstix,noodle,"92, Putney High Street, SW15 2, London",SW15 2,,,51.4635373,-0.2159525,OpenStreetMap,False,,
HIGH,Cooking Oil,Chopstix,noodle,"92, Putney High Street, SW15 3, London",SW15 3,,,51.4635373,-0.2159525,OpenStreetMap,False,,
HIGH,Cooking Oil,Chopstix,noodle,"92, Putney High Street, SW15 4, London",SW15 4,,,51.4635373,-0.2159525,OpenStreetMap,False,,
HIGH,Cooking Oil,Chopstix,noodle,"92, Putney High Street, SW15 6, London",SW15 6,,,51.4635373,-0.2159525,OpenStreetMap,False,,
HIGH,Cooking Oil,Chopstix,noodle,"92, Putney High Street, SW15 8, London",SW15 8,,,51.4635373,-0.2159525,OpenStreetMap,False,,
HIGH,Cooking Oil,Churrasco Chicken,restaurant,"173, Battersea High Street, SW11 0, London",SW11 0,,,51.4704807,-0.1718214,OpenStreetMap,False,,
HIGH,Cooking Oil,Churrasco Chicken,restaurant,"173, Battersea High Street, SW11 1, London",SW11 1,,,51.4704807,-0.1718214,OpenStreetMap,False,,
HIGH,Cooking Oil,Churrasco Chicken,restaurant,"173, Battersea High Street, SW11 2, London",SW11 2,,,51.4704807,-0.1718214,OpenStreetMap,False,,
HIGH,Cooking Oil,Churrasco Chicken,restaurant,"173, Battersea High Street, SW11 3, London",SW11 3,,,51.4704807,-0.1718214,OpenStreetMap,False,,
HIGH,Cooking Oil,Churrasco Chicken,restaurant,"173, Battersea High Street, SW11 5, London",SW11 5,,,51.4704807,-0.1718214,OpenStreetMap,False,,
HIGH,Cooking Oil,Churrasco Chicken,restaurant,"173, Battersea High Street, SW11 9, London",SW11 9,,,51.4704807,-0.1718214,OpenStreetMap,False,,
HIGH,Cooking Oil,Ciao Martina,pizza,"133, Lavender Hill, SW11 4, London",SW11 4,,,51.46519,-0.1571481,OpenStreetMap,False,,
HIGH,Cooking Oil,Ciao Martina,pizza,"133, Lavender Hill, SW11 5, London",SW11 5,,,51.46519,-0.1571481,OpenStreetMap,False,,
HIGH,Cooking Oil,Clifton Curry Express,indian,"242, Balham High Road, SW12 1, London",SW12 1,,,51.4405716,-0.1555631,OpenStreetMap,False,,
HIGH,Cooking Oil,Clifton Curry Express,indian,"242, Balham High Road, SW12 4, London",SW12 4,,,51.4405716,-0.1555631,OpenStreetMap,False,,
HIGH,Cooking Oil,Clifton Curry Express,indian,"242, Balham High Road, SW12 7, London",SW12 7,,,51.4405716,-0.1555631,OpenStreetMap,False,,
HIGH,Cooking Oil,Clifton Curry Express,indian,"242, Balham High Road, SW17 2, London",SW17 2,,,51.4405716,-0.1555631,OpenStreetMap,False,,
HIGH,Cooking Oil,Clifton Curry Express,indian,"242, Balham High Road, SW17 4, London",SW17 4,,,51.4405716,-0.1555631,OpenStreetMap,False,,
HIGH,Cooking Oil,Crust Bros,pizza,"SW8 0, London",SW8 0,+44 20 7228 0598,https://www.crustbros.co.uk/wandsworth,51.4572755,-0.1925621,OpenStreetMap,False,,
HIGH,Cooking Oil,Crust Bros,pizza,"SW8 1, London",SW8 1,+44 20 7228 0598,https://www.crustbros.co.uk/wandsworth,51.4572755,-0.1925621,OpenStreetMap,False,,
HIGH,Cooking Oil,Crust Bros,pizza,"SW8 3, London",SW8 3,+44 20 7228 0598,https://www.crustbros.co.uk/wandsworth,51.4572755,-0.1925621,OpenStreetMap,False,,
HIGH,Cooking Oil,Crust Bros,pizza,"SW8 4, London",SW8 4,+44 20 7228 0598,https://www.crustbros.co.uk/wandsworth,51.4572755,-0.1925621,OpenStreetMap,False,,
HIGH,Cooking Oil,Crust Bros,pizza,"SW8 5, London",SW8 5,+44 20 7228 0598,https://www.crustbros.co.uk/wandsworth,51.4572755,-0.1925621,OpenStreetMap,False,,
HIGH,Cooking Oil,Crust Bros,pizza,"SW8 6, London",SW8 6,+44 20 7228 0598,https://www.crustbros.co.uk/wandsworth,51.4572755,-0.1925621,OpenStreetMap,False,,
HIGH,Cooking Oil,Crust Bros,pizza,"SW8 7, London",SW8 7,+44 20 7228 0598,https://www.crustbros.co.uk/wandsworth,51.4572755,-0.1925621,OpenStreetMap,False,,
HIGH,Cooking Oil,Crust Bros,pizza,"SW8 9, London",SW8 9,+44 20 7228 0598,https://www.crustbros.co.uk/wandsworth,51.4572755,-0.1925621,OpenStreetMap,False,,
HIGH,Cooking Oil,Crust Bros,pizza,"SW12 0, London",SW12 0,+44 20 7228 0598,https://www.crustbros.co.uk/wandsworth,51.4572755,-0.1925621,OpenStreetMap,False,,
HIGH,Cooking Oil,Crust Bros,pizza,"SW12 2, London",SW12 2,+44 20 7228 0598,https://www.crustbros.co.uk/wandsworth,51.4572755,-0.1925621,OpenStreetMap,False,,
HIGH,Cooking Oil,Crust Bros,pizza,"SW12 3, London",SW12 3,+44 20 7228 0598,https://www.crustbros.co.uk/wandsworth,51.4572755,-0.1925621,OpenStreetMap,False,,
HIGH,Cooking Oil,Crust Bros,pizza,"SW12 5, London",SW12 5,+44 20 7228 0598,https://www.crustbros.co.uk/wandsworth,51.4572755,-0.1925621,OpenStreetMap,False,,
HIGH,Cooking Oil,Crust Bros,pizza,"SW12 8, London",SW12 8,+44 20 7228 0598,https://www.crustbros.co.uk/wandsworth,51.4572755,-0.1925621,OpenStreetMap,False,,
HIGH,Cooking Oil,Crust Bros,pizza,"SW17 0, London",SW17 0,+44 20 7228 0598,https://www.crustbros.co.uk/wandsworth,51.4572755,-0.1925621,OpenStreetMap,False,,
HIGH,Cooking Oil,Crust Bros,pizza,"SW17 6, London",SW17 6,+44 20 7228 0598,https://www.crustbros.co.uk/wandsworth,51.4572755,-0.1925621,OpenStreetMap,False,,
HIGH,Cooking Oil,Crust Bros,pizza,"SW18 0, London",SW18 0,+44 20 7228 0598,https://www.crustbros.co.uk/wandsworth,51.4572755,-0.1925621,OpenStreetMap,False,,
HIGH,Cooking Oil,Crust Bros,pizza,"SW18 1, London",SW18 1,+44 20 7228 0598,https://www.crustbros.co.uk/wandsworth,51.4572755,-0.1925621,OpenStreetMap,False,,
HIGH,Cooking Oil,Crust Bros,pizza,"SW18 3, London",SW18 3,+44 20 7228 0598,https://www.crustbros.co.uk/wandsworth,51.4572755,-0.1925621,OpenStreetMap,False,,
HIGH,Cooking Oil,Crust Bros,pizza,"SW18 5, London",SW18 5,+44 20 7228 0598,https://www.crustbros.co.uk/wandsworth,51.4572755,-0.1925621,OpenStreetMap,False,,
HIGH,Cooking Oil,Crust Bros,pizza,"SW18 7, London",SW18 7,+44 20 7228 0598,https://www.crustbros.co.uk/wandsworth,51.4572755,-0.1925621,OpenStreetMap,False,,
HIGH,Cooking Oil,Dallas Chicken & Pizza,chicken;pizza,"150, Falcon Road, SW11 0, London",SW11 0,,,51.4658982,-0.1692272,OpenStreetMap,False,,
HIGH,Cooking Oil,Dallas Chicken & Pizza,chicken;pizza,"150, Falcon Road, SW11 2, London",SW11 2,,,51.4658982,-0.1692272,OpenStreetMap,False,,
HIGH,Cooking Oil,Dallas Chicken & Pizza,chicken;pizza,"150, Falcon Road, SW11 5, London",SW11 5,,,51.4658982,-0.1692272,OpenStreetMap,False,,
HIGH,Cooking Oil,Dallas Chicken & Pizza,chicken;pizza,"150, Falcon Road, SW11 9, London",SW11 9,,,51.4658982,-0.1692272,OpenStreetMap,False,,
HIGH,Cooking Oil,Dallas Fried Chicken,chicken,"243, Upper Tooting Road, SW17 1, London",SW17 1,,,51.4297653,-0.1658234,OpenStreetMap,False,,
HIGH,Cooking Oil,Dallas Fried Chicken,chicken,"243, Upper Tooting Road, SW17 3, London",SW17 3,,,51.4297653,-0.1658234,OpenStreetMap,False,,
HIGH,Cooking Oil,Dallas Fried Chicken,chicken,"243, Upper Tooting Road, SW17 7, London",SW17 7,,,51.4297653,-0.1658234,OpenStreetMap,False,,
HIGH,Cooking Oil,Delicious Chicken & Pizza,pizza,"23, Lavender Hill, SW11 4, London",SW11 4,,,51.4661063,-0.1518834,OpenStreetMap,False,,
HIGH,Cooking Oil,Desi Khana,fast_food,"84, Tooting High Street, SW17 1, London",SW17 1,,,51.4270258,-0.1693765,OpenStreetMap,False,,
HIGH,Cooking Oil,Desi Khana,fast_food,"84, Tooting High Street, SW17 3, London",SW17 3,,,51.4270258,-0.1693765,OpenStreetMap,False,,
HIGH,Cooking Oil,Desi Khana,fast_food,"84, Tooting High Street, SW17 7, London",SW17 7,,,51.4270258,-0.1693765,OpenStreetMap,False,,
HIGH,Cooking Oil,Di Vino,pizza,"143, SW11 0, London",SW11 0,,,51.4603096,-0.1761687,OpenStreetMap,False,,
HIGH,Cooking Oil,Diana Fish Bar,fish_and_chips,"88, Wandsworth High Street, SW8 0, London",SW8 0,,,51.4573341,-0.1943344,OpenStreetMap,False,,
