Priority,Lead Type,Business Name,Cuisine Type,Address,Postcode,Phone,Website,Latitude,Longitude,Source,Contacted,Contact_Date,Contact_Notes
HIGH,Cooking Oil,Amran Grill and Pizza,restaurant,"125, Uxbridge Road, W13 1, London",W13 1,+44 20 8810 1991,,51.5114498,-0.3151961,OpenStreetMap,False,,
HIGH,Cooking Oil,Amran Grill and Pizza,restaurant,"125, Uxbridge Road, W13 2, London",W13 2,+44 20 8810 1991,,51.5114498,-0.3151961,OpenStreetMap,False,,
HIGH,Cooking Oil,Amran Grill and Pizza,restaurant,"125, Uxbridge Road, W13 3, London",W13 3,+44 20 8810 1991,,51.5114498,-0.3151961,OpenStreetMap,False,,
HIGH,Cooking Oil,Amran Grill and Pizza,restaurant,"125, Uxbridge Road, W13 5, London",W13 5,+44 20 8810 1991,,51.5114498,-0.3151961,OpenStreetMap,False,,
HIGH,Cooking Oil,Amran Grill and Pizza,restaurant,"125, Uxbridge Road, W13 6, London",W13 6,+44 20 8810 1991,,51.5114498,-0.3151961,OpenStreetMap,False,,
HIGH,Cooking Oil,Amran Grill and Pizza,restaurant,"125, Uxbridge Road, W13 7, London",W13 7,+44 20 8810 1991,,51.5114498,-0.3151961,OpenStreetMap,False,,
HIGH,Cooking Oil,Andy's Quality Fish,fish_and_chips,"2, Northfield Avenue, W13 2, London",W13 2,,,51.5057809,-0.3197716,OpenStreetMap,False,,
HIGH,Cooking Oil,Andy's Quality Fish,fish_and_chips,"2, Northfield Avenue, W13 4, London",W13 4,,,51.5057809,-0.3197716,OpenStreetMap,False,,
HIGH,Cooking Oil,Andy's Quality Fish,fish_and_chips,"2, Northfield Avenue, W13 5, London",W13 5,,,51.5057809,-0.3197716,OpenStreetMap,False,,
HIGH,Cooking Oil,BASE,pizza,"8, Gunnersbury Lane, W3 1, London",W3 1,,https://atbase.co.uk/,51.5023762,-0.2813704,OpenStreetMap,False,,
HIGH,Cooking Oil,BASE,pizza,"8, Gunnersbury Lane, W3 4, London",W3 4,,https://atbase.co.uk/,51.5023762,-0.2813704,OpenStreetMap,False,,
HIGH,Cooking Oil,BASE,pizza,"8, Gunnersbury Lane, W5 2, London",W5 2,,https://atbase.co.uk/,51.5023762,-0.2813704,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Bite,sandwich,"6, The Broadway, W5 1, London",W5 1,+44 20 8579 0339,,51.5147687,-0.3024572,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Bite,sandwich,"6, The Broadway, W5 3, London",W5 3,+44 20 8579 0339,,51.5147687,-0.3024572,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Bite,sandwich,"6, The Broadway, W5 4, London",W5 4,+44 20 8579 0339,,51.5147687,-0.3024572,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Bite,sandwich,"6, The Broadway, W5 5, London",W5 5,+44 20 8579 0339,,51.5147687,-0.3024572,OpenStreetMap,False,,
HIGH,Cooking Oil,Bagel Bite,sandwich,"6, The Broadway, W5 8, London",W5 8,+44 20 8579 0339,,51.5147687,-0.3024572,OpenStreetMap,False,,
HIGH,Cooking Oil,Beiruty,fast_food,"W5 0, London",W5 0,,,51.5127769,-0.3066388,OpenStreetMap,False,,
HIGH,Cooking Oil,Beiruty,fast_food,"W5 1, London",W5 1,,,51.5127769,-0.3066388,OpenStreetMap,False,,
HIGH,Cooking Oil,Beiruty,fast_food,"W5 3, London",W5 3,,,51.5127769,-0.3066388,OpenStreetMap,False,,
HIGH,Cooking Oil,Beiruty,fast_food,"W5 4, London",W5 4,,,51.5127769,-0.3066388,OpenStreetMap,False,,
HIGH,Cooking Oil,Beiruty,fast_food,"W5 5, London",W5 5,,,51.5127769,-0.3066388,OpenStreetMap,False,,
HIGH,Cooking Oil,Beiruty,fast_food,"W5 7, London",W5 7,,,51.5127769,-0.3066388,OpenStreetMap,False,,
HIGH,Cooking Oil,Beiruty,fast_food,"W5 8, London",W5 8,,,51.5127769,-0.3066388,OpenStreetMap,False,,
HIGH,Cooking Oil,Beiruty,fast_food,"W13 1, London",W13 1,,,51.5127769,-0.3066388,OpenStreetMap,False,,
HIGH,Cooking Oil,Beiruty,fast_food,"W13 5, London",W13 5,,,51.5127769,-0.3066388,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Central Kebab & Fish,fast_food,"21, Churchfield Road, W3 0, London",W3 0,,,51.508684,-0.2644246,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Central Kebab & Fish,fast_food,"21, Churchfield Road, W3 2, London",W3 2,,,51.508684,-0.2644246,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Central Kebab & Fish,fast_food,"21, Churchfield Road, W3 3, London",W3 3,,,51.508684,-0.2644246,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Central Kebab & Fish,fast_food,"21, Churchfield Road, W3 5, London",W3 5,,,51.508684,-0.2644246,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Central Kebab & Fish,fast_food,"21, Churchfield Road, W3 6, London",W3 6,,,51.508684,-0.2644246,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Central Kebab & Fish,fast_food,"21, Churchfield Road, W3 7, London",W3 7,,,51.508684,-0.2644246,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Central Kebab & Fish,fast_food,"21, Churchfield Road, W3 8, London",W3 8,,,51.508684,-0.2644246,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Central Kebab & Fish,fast_food,"21, Churchfield Road, W3 9, London",W3 9,,,51.508684,-0.2644246,OpenStreetMap,False,,
HIGH,Cooking Oil,Boston Pizza,pizza,"156, Boston Road, W7 0, London",W7 0,+44 20 8840 9900,,51.503701,-0.3330828,OpenStreetMap,False,,
HIGH,Cooking Oil,Boston Pizza,pizza,"156, Boston Road, W7 2, London",W7 2,+44 20 8840 9900,,51.503701,-0.3330828,OpenStreetMap,False,,
HIGH,Cooking Oil,Boston Pizza,pizza,"156, Boston Road, W7 8, London",W7 8,+44 20 8840 9900,,51.503701,-0.3330828,OpenStreetMap,False,,
HIGH,Cooking Oil,Boston Pizza,pizza,"156, Boston Road, W7 9, London",W7 9,+44 20 8840 9900,,51.503701,-0.3330828,OpenStreetMap,False,,
HIGH,Cooking Oil,Boston Pizza,pizza,"156, Boston Road, W13 4, London",W13 4,+44 20 8840 9900,,51.503701,-0.3330828,OpenStreetMap,False,,
HIGH,Cooking Oil,Brios,burger,"15, The Green, W5 0, London",W5 0,,,51.5109928,-0.30523,OpenStreetMap,False,,
HIGH,Cooking Oil,Brios,burger,"15, The Green, W5 1, London",W5 1,,,51.5109928,-0.30523,OpenStreetMap,False,,
HIGH,Cooking Oil,Brios,burger,"15, The Green, W5 3, London",W5 3,,,51.5109928,-0.30523,OpenStreetMap,False,,
HIGH,Cooking Oil,Brios,burger,"15, The Green, W5 4, London",W5 4,,,51.5109928,-0.30523,OpenStreetMap,False,,
HIGH,Cooking Oil,Brios,burger,"15, The Green, W5 5, London",W5 5,,,51.5109928,-0.30523,OpenStreetMap,False,,
HIGH,Cooking Oil,Brios,burger,"15, The Green, W5 7, London",W5 7,,,51.5109928,-0.30523,OpenStreetMap,False,,
HIGH,Cooking Oil,Brios,burger,"15, The Green, W5 8, London",W5 8,,,51.5109928,-0.30523,OpenStreetMap,False,,
HIGH,Cooking Oil,Brios,burger,"15, The Green, W13 1, London",W13 1,,,51.5109928,-0.30523,OpenStreetMap,False,,
HIGH,Cooking Oil,Broadway Fish Bar,fish_and_chips,"135, Uxbridge Road, W7 0, London",W7 0,,,51.5088966,-0.337018,OpenStreetMap,False,,
HIGH,Cooking Oil,Broadway Fish Bar,fish_and_chips,"135, Uxbridge Road, W7 2, London",W7 2,,,51.5088966,-0.337018,OpenStreetMap,False,,
HIGH,Cooking Oil,Broadway Fish Bar,fish_and_chips,"135, Uxbridge Road, W7 3, London",W7 3,,,51.5088966,-0.337018,OpenStreetMap,False,,
HIGH,Cooking Oil,Broadway Fish Bar,fish_and_chips,"135, Uxbridge Road, W7 4, London",W7 4,,,51.5088966,-0.337018,OpenStreetMap,False,,
HIGH,Cooking Oil,Broadway Fish Bar,fish_and_chips,"135, Uxbridge Road, W7 5, London",W7 5,,,51.5088966,-0.337018,OpenStreetMap,False,,
HIGH,Cooking Oil,Broadway Fish Bar,fish_and_chips,"135, Uxbridge Road, W7 6, London",W7 6,,,51.5088966,-0.337018,OpenStreetMap,False,,
HIGH,Cooking Oil,Broadway Fish Bar,fish_and_chips,"135, Uxbridge Road, W7 8, London",W7 8,,,51.5088966,-0.337018,OpenStreetMap,False,,
HIGH,Cooking Oil,Broadway Fish Bar,fish_and_chips,"135, Uxbridge Road, W7 9, London",W7 9,,,51.5088966,-0.337018,OpenStreetMap,False,,
HIGH,Cooking Oil,Broadway Fish Bar,fish_and_chips,"135, Uxbridge Road, W13 4, London",W13 4,,,51.5088966,-0.337018,OpenStreetMap,False,,
HIGH,Cooking Oil,Bunify,burger,"13, Bond Street, W5 0, London",W5 0,,https://bunifyuk.com,51.5123699,-0.3058107,OpenStreetMap,False,,
HIGH,Cooking Oil,Bunify,burger,"13, Bond Street, W5 1, London",W5 1,,https://bunifyuk.com,51.5123699,-0.3058107,OpenStreetMap,False,,
HIGH,Cooking Oil,Bunify,burger,"13, Bond Street, W5 3, London",W5 3,,https://bunifyuk.com,51.5123699,-0.3058107,OpenStreetMap,False,,
HIGH,Cooking Oil,Bunify,burger,"13, Bond Street, W5 4, London",W5 4,,https://bunifyuk.com,51.5123699,-0.3058107,OpenStreetMap,False,,
HIGH,Cooking Oil,Bunify,burger,"13, Bond Street, W5 5, London",W5 5,,https://bunifyuk.com,51.5123699,-0.3058107,OpenStreetMap,False,,
HIGH,Cooking Oil,Bunify,burger,"13, Bond Street, W5 7, London",W5 7,,https://bunifyuk.com,51.5123699,-0.3058107,OpenStreetMap,False,,
HIGH,Cooking Oil,Bunify,burger,"13, Bond Street, W5 8, London",W5 8,,https://bunifyuk.com,51.5123699,-0.3058107,OpenStreetMap,False,,
HIGH,Cooking Oil,Bunify,burger,"13, Bond Street, W13 1, London",W13 1,,https://bunifyuk.com,51.5123699,-0.3058107,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger Boy,fast_food,"W3 1, London",W3 1,+44 20 8993 2022,,51.5084478,-0.2818063,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger Boy,fast_food,"W3 4, London",W3 4,+44 20 8993 2022,,51.5084478,-0.2818063,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger Boy,fast_food,"W5 2, London",W5 2,+44 20 8993 2022,,51.5084478,-0.2818063,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger Boy,fast_food,"W5 6, London",W5 6,+44 20 8993 2022,,51.5084478,-0.2818063,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger Shack,burger,"UB1 8, London",UB1 8,,,51.5109315,-0.3760498,OpenStreetMap,False,,
HIGH,Cooking Oil,Butchies,chicken,"14, Bond Street, W5 0, London",W5 0,,,51.5122386,-0.3061124,OpenStreetMap,False,,
HIGH,Cooking Oil,Butchies,chicken,"14, Bond Street, W5 1, London",W5 1,,,51.5122386,-0.3061124,OpenStreetMap,False,,
HIGH,Cooking Oil,Butchies,chicken,"14, Bond Street, W5 3, London",W5 3,,,51.5122386,-0.3061124,OpenStreetMap,False,,
HIGH,Cooking Oil,Butchies,chicken,"14, Bond Street, W5 4, London",W5 4,,,51.5122386,-0.3061124,OpenStreetMap,False,,
HIGH,Cooking Oil,Butchies,chicken,"14, Bond Street, W5 5, London",W5 5,,,51.5122386,-0.3061124,OpenStreetMap,False,,
HIGH,Cooking Oil,Butchies,chicken,"14, Bond Street, W5 7, London",W5 7,,,51.5122386,-0.3061124,OpenStreetMap,False,,
HIGH,Cooking Oil,Butchies,chicken,"14, Bond Street, W5 8, London",W5 8,,,51.5122386,-0.3061124,OpenStreetMap,False,,
HIGH,Cooking Oil,Butchies,chicken,"14, Bond Street, W13 1, London",W13 1,,,51.5122386,-0.3061124,OpenStreetMap,False,,
HIGH,Cooking Oil,Cafe Pizzeria 59,pizza,"59A, Erconwald Street, W3 0, London",W3 0,+44 20 8743 5541,https://pizzeriacafe59.com/,51.5169206,-0.2471528,OpenStreetMap,False,,
HIGH,Cooking Oil,Cafe Pizzeria 59,pizza,"59A, Erconwald Street, W3 5, London",W3 5,+44 20 8743 5541,https://pizzeriacafe59.com/,51.5169206,-0.2471528,OpenStreetMap,False,,
HIGH,Cooking Oil,Cafe Pizzeria 59,pizza,"59A, Erconwald Street, W3 6, London",W3 6,+44 20 8743 5541,https://pizzeriacafe59.com/,51.5169206,-0.2471528,OpenStreetMap,False,,
HIGH,Cooking Oil,Cafe Pizzeria 59,pizza,"59A, Erconwald Street, W3 7, London",W3 7,+44 20 8743 5541,https://pizzeriacafe59.com/,51.5169206,-0.2471528,OpenStreetMap,False,,
HIGH,Cooking Oil,Cafe Pizzeria 59,pizza,"59A, Erconwald Street, W3 8, London",W3 8,+44 20 8743 5541,https://pizzeriacafe59.com/,51.5169206,-0.2471528,OpenStreetMap,False,,
HIGH,Cooking Oil,Casereccio,pizza,"10, Gunnersbury Lane, W3 1, London",W3 1,,,51.5022932,-0.2815589,OpenStreetMap,False,,
HIGH,Cooking Oil,Casereccio,pizza,"10, Gunnersbury Lane, W3 4, London",W3 4,,,51.5022932,-0.2815589,OpenStreetMap,False,,
HIGH,Cooking Oil,Casereccio,pizza,"10, Gunnersbury Lane, W5 2, London",W5 2,,,51.5022932,-0.2815589,OpenStreetMap,False,,
HIGH,Cooking Oil,Cheatmeals,fast_food,"W5 8, London",W5 8,,,51.511156,-0.3184895,OpenStreetMap,False,,
HIGH,Cooking Oil,Cheatmeals,fast_food,"W13 1, London",W13 1,,,51.511156,-0.3184895,OpenStreetMap,False,,
HIGH,Cooking Oil,Cheatmeals,fast_food,"W13 2, London",W13 2,,,51.511156,-0.3184895,OpenStreetMap,False,,
HIGH,Cooking Oil,Cheatmeals,fast_food,"W13 3, London",W13 3,,,51.511156,-0.3184895,OpenStreetMap,False,,
HIGH,Cooking Oil,Cheatmeals,fast_food,"W13 4, London",W13 4,,,51.511156,-0.3184895,OpenStreetMap,False,,
HIGH,Cooking Oil,Cheatmeals,fast_food,"W13 5, London",W13 5,,,51.511156,-0.3184895,OpenStreetMap,False,,
HIGH,Cooking Oil,Cheatmeals,fast_food,"W13 6, London",W13 6,,,51.511156,-0.3184895,OpenStreetMap,False,,
HIGH,Cooking Oil,Cheatmeals,fast_food,"W13 7, London",W13 7,,,51.511156,-0.3184895,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken City,chicken,"UB6 0, London",UB6 0,,,51.5301532,-0.3641903,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken City,chicken,"UB6 1, London",UB6 1,,,51.5301532,-0.3641903,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken City,chicken,"UB6 2, London",UB6 2,,,51.5301532,-0.3641903,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken City,chicken,"UB6 3, London",UB6 3,,,51.5301532,-0.3641903,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken City,chicken,"UB6 4, London",UB6 4,,,51.5301532,-0.3641903,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken City,chicken,"UB6 5, London",UB6 5,,,51.5301532,-0.3641903,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken City,chicken,"UB6 6, London",UB6 6,,,51.5301532,-0.3641903,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken City,chicken,"UB6 7, London",UB6 7,,,51.5301532,-0.3641903,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken City,chicken,"UB6 8, London",UB6 8,,,51.5301532,-0.3641903,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken City,chicken,"UB6 9, London",UB6 9,,,51.5301532,-0.3641903,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Grilly,chicken,"W3 1, London",W3 1,,,51.5032607,-0.2797745,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Grilly,chicken,"W3 4, London",W3 4,,,51.5032607,-0.2797745,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Grilly,chicken,"W5 2, London",W5 2,,,51.5032607,-0.2797745,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Guys,fast_food,"UB6 5, London",UB6 5,,,51.5281888,-0.3552673,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Guys,fast_food,"UB6 6, London",UB6 6,,,51.5281888,-0.3552673,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Guys,fast_food,"UB6 7, London",UB6 7,,,51.5281888,-0.3552673,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Guys,fast_food,"UB6 8, London",UB6 8,,,51.5281888,-0.3552673,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Guys,fast_food,"UB6 9, London",UB6 9,,,51.5281888,-0.3552673,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Kitchen,fast_food,"265, High Street, W3 1, London",W3 1,,,51.5082191,-0.2751987,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Kitchen,fast_food,"265, High Street, W3 3, London",W3 3,,,51.5082191,-0.2751987,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Kitchen,fast_food,"265, High Street, W3 4, London",W3 4,,,51.5082191,-0.2751987,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Land,chicken,"W7 0, London",W7 0,,,51.5154254,-0.3372583,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Land,chicken,"W7 1, London",W7 1,,,51.5154254,-0.3372583,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Land,chicken,"W7 3, London",W7 3,,,51.5154254,-0.3372583,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Land,chicken,"W7 4, London",W7 4,,,51.5154254,-0.3372583,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Land,chicken,"W7 5, London",W7 5,,,51.5154254,-0.3372583,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Land,chicken,"W7 6, London",W7 6,,,51.5154254,-0.3372583,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Land,chicken,"W7 8, London",W7 8,,,51.5154254,-0.3372583,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Land,chicken,"W13 0, London",W13 0,,,51.5154254,-0.3372583,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Land,chicken,"W13 9, London",W13 9,,,51.5154254,-0.3372583,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Luxe,chicken,"5, South Road, UB1 8, London",UB1 8,+44 20 8574 0861,https://www.chickenluxelondon.com/,51.5107922,-0.3754476,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Spot,fast_food,"7, Horn Lane, W3 1, London",W3 1,,,51.508283,-0.2714778,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Spot,fast_food,"7, Horn Lane, W3 2, London",W3 2,,,51.508283,-0.2714778,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Spot,fast_food,"7, Horn Lane, W3 3, London",W3 3,,,51.508283,-0.2714778,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken land,chicken,"88, Old Oak Common Lane, W3 0, London",W3 0,+44 20 3583 5760,,51.5146217,-0.2490285,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken land,chicken,"88, Old Oak Common Lane, W3 5, London",W3 5,+44 20 3583 5760,,51.5146217,-0.2490285,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken land,chicken,"88, Old Oak Common Lane, W3 6, London",W3 6,+44 20 3583 5760,,51.5146217,-0.2490285,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken land,chicken,"88, Old Oak Common Lane, W3 7, London",W3 7,+44 20 3583 5760,,51.5146217,-0.2490285,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken land,chicken,"88, Old Oak Common Lane, W3 8, London",W3 8,+44 20 3583 5760,,51.5146217,-0.2490285,OpenStreetMap,False,,
HIGH,Cooking Oil,Crypto Burgers,burger,"50, St Mary's Road, W5 0, London",W5 0,,,51.505929,-0.3053689,OpenStreetMap,False,,
HIGH,Cooking Oil,Crypto Burgers,burger,"50, St Mary's Road, W5 5, London",W5 5,,,51.505929,-0.3053689,OpenStreetMap,False,,
HIGH,Cooking Oil,Crypto Burgers,burger,"50, St Mary's Road, W5 7, London",W5 7,,,51.505929,-0.3053689,OpenStreetMap,False,,
HIGH,Cooking Oil,Crypto Burgers,burger,"50, St Mary's Road, W5 8, London",W5 8,,,51.505929,-0.3053689,OpenStreetMap,False,,
HIGH,Cooking Oil,Crystal Charcoal,kebab,"3, W3 1, London",W3 1,,,51.5034523,-0.279916,OpenStreetMap,False,,
HIGH,Cooking Oil,Crystal Charcoal,kebab,"3, W3 4, London",W3 4,,,51.5034523,-0.279916,OpenStreetMap,False,,
HIGH,Cooking Oil,Crystal Charcoal,kebab,"3, W5 2, London",W5 2,,,51.5034523,-0.279916,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"365, Uxbridge Road, W3 1, London",W3 1,,,51.5084637,-0.2817272,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"365, Uxbridge Road, W3 4, London",W3 4,,,51.5084637,-0.2817272,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"365, Uxbridge Road, W5 2, London",W5 2,,,51.5084637,-0.2817272,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"365, Uxbridge Road, W5 6, London",W5 6,,,51.5084637,-0.2817272,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"140, Broadway, W7 0, London",W7 0,,,51.5097554,-0.3273134,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"140, Broadway, W7 6, London",W7 6,,,51.5097554,-0.3273134,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"140, Broadway, W7 8, London",W7 8,,,51.5097554,-0.3273134,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"140, Broadway, W7 9, London",W7 9,,,51.5097554,-0.3273134,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"140, Broadway, W13 2, London",W13 2,,,51.5097554,-0.3273134,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"140, Broadway, W13 3, London",W13 3,,,51.5097554,-0.3273134,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"140, Broadway, W13 4, London",W13 4,,,51.5097554,-0.3273134,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"140, Broadway, W13 5, London",W13 5,,,51.5097554,-0.3273134,OpenStreetMap,False,,
HIGH,Cooking Oil,Domino's,pizza,"140, Broadway, W13 7, London",W13 7,,,51.5097554,-0.3273134,OpenStreetMap,False,,
HIGH,Cooking Oil,Expresso Kebabs,fast_food,"W7 0, London",W7 0,,,51.508639,-0.3378244,OpenStreetMap,False,,
HIGH,Cooking Oil,Expresso Kebabs,fast_food,"W7 2, London",W7 2,,,51.508639,-0.3378244,OpenStreetMap,False,,
HIGH,Cooking Oil,Expresso Kebabs,fast_food,"W7 3, London",W7 3,,,51.508639,-0.3378244,OpenStreetMap,False,,
HIGH,Cooking Oil,Expresso Kebabs,fast_food,"W7 4, London",W7 4,,,51.508639,-0.3378244,OpenStreetMap,False,,
HIGH,Cooking Oil,Expresso Kebabs,fast_food,"W7 5, London",W7 5,,,51.508639,-0.3378244,OpenStreetMap,False,,
HIGH,Cooking Oil,Expresso Kebabs,fast_food,"W7 6, London",W7 6,,,51.508639,-0.3378244,OpenStreetMap,False,,
HIGH,Cooking Oil,Expresso Kebabs,fast_food,"W7 8, London",W7 8,,,51.508639,-0.3378244,OpenStreetMap,False,,
HIGH,Cooking Oil,Expresso Kebabs,fast_food,"W7 9, London",W7 9,,,51.508639,-0.3378244,OpenStreetMap,False,,
HIGH,Cooking Oil,Expresso Kebabs,fast_food,"W13 4, London",W13 4,,,51.508639,-0.3378244,OpenStreetMap,False,,
HIGH,Cooking Oil,Famous Pizza,pizza,"25, High Street, W3 2, London",W3 2,,,51.5064679,-0.2653236,OpenStreetMap,False,,
HIGH,Cooking Oil,Fireaway Pizza,pizza,"W5 1, London",W5 1,,,51.5141874,-0.3011045,OpenStreetMap,False,,
HIGH,Cooking Oil,Fireaway Pizza,pizza,"W5 3, London",W5 3,,,51.5141874,-0.3011045,OpenStreetMap,False,,
